ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Register,,ರಿಜಿಸ್ಟರ್‌ ; ವಹಿ,,,,,,,
,,Registrar,,"ರಿಜಿಸ್ಟ್ರಾರ್‌, ನೋಂದಣಿ ಅಧಿಕಾರಿ",,,,,,,
,,Registration reports,,ನೋಂದಣಿ ವರದಿಗಳು,,,,,,,
,,Regulation,,"ನಿಯಂತ್ರಣ, ವಿನಿಯಮ",,,,,,,
,,Regulator,,ನಿಯಂತ್ರಕ,,,,,,,
,,Reinforced binding,,ಗಟ್ಟಿಗೊಳಿಸಿದ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Reinforcing fragile Manuscripts,,ಭಿದುರ ಹಸ್ತಪ್ರತಿಗಳನ್ನು ಬಲಪಡಿಸುವುದು,,,,,,,
,,Reissue,,"ಮರು ಪ್ರಕಟನೆ, ಪುನರ್ ಮುದ್ರಣ",,,,,,,
,,Relational indexing,,ಸಂಬಂಧಕ ಸೂಚೀಕರಣ,,,,,,,
,,Relaxation,,ಸಡಲೀಕರಣ,,,,,,,
,,Relevant extract,,ಸುಸಂಗತ ಉದ್ಧೈತ ಭಾಗ,,,,,,,
,,Relief,,ಉಬ್ಬು ಚಿತ್ರ ಪದ್ಧತಿ,,,,,,,
,,Remake,,ಪುನರ್ ರಚನೆ,,,,,,,
,,Remount,,ಮರು ರಟ್ಟುಕಟ್ಟು,,,,,,,
,,Renaissance ornament,,ಅಲಂಕಾರಿಕ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Renumbering,,ಪುನರಂಕನ,,,,,,,
,,Repair,,"ರಿಪೇರಿ, ದುರಸ್ತಿ",,,,,,,
,,Replaced,,ಬದಲಾಯಿಸಿದ,,,,,,,
,,Replevin,,ಮರು ಸ್ವಾಧೀನ,,,,,,,
,,Replica,,ನಕಲು; ಯಥಾಪ್ರತಿ; ಪಡಿಯಚ್ಚು,,,,,,,
,,Report,,ವರದಿ; ವರದಿಮಾಡು,,,,,,,
,,Repository,,"ಸಂಗ್ರಹಾಗಾರ, ಭಂಡಾರ",,,,,,,
,,Reprint,,ಪುನರ್ ಮುದ್ರಣ,,,,,,,
,,Reproduction,,"ಯಥಾನಕಲು, ಪ್ರತಿಕೃತಿ",,,,,,,
,,Reprographic methodology,,ಪ್ರತಿರೂಪಣ ವಿಧಾನ ಶಾಸ್ತ್ರ,,,,,,,
,,Reprographic technology,,ಪ್ರತಿರೂಪಣ ತಂತ್ರ ಶಾಸ್ತ್ರ,,,,,,,
,,Reprography,,ಪ್ರತಿರೂಪಣ,,,,,,,
,,Requisition,,ಕೋರಿಕೆ,,,,,,,
,,Rescheduling,,ಮರು ಪಟ್ಟೀಕಿರಣ,,,,,,,
,,Researcher,,ಸಂಶೋಧಕ,,,,,,,
,,Research scholar,,ಸಂಶೋಧನ ವಿದ್ಯಾರ್ಥಿ,,,,,,,
,,Residency records,,ರೆಸಿಡೆಂಟ್ ಆಡಳಿತ ದಾಖಲೆಗಳು,,,,,,,
,,Residual hypo,,ಬಿಂಬಸ್ಥಾಯೀ ಉಳಿಕೆ,,,,,,,
,,Resolution,,ಬಿಂಬ ಸ್ಪಷ್ಟೀಕರಣ ಶಕ್ತಿ,,,,,,,
,,Resource centre,,ಆಕರ ಕೇಂದ್ರ,,,,,,,
,,Resource operations Report,,ಸಾಮಗ್ರಿ ನಿರ್ವಹಣಾ ವರದಿ,,,,,,,
,,Responsibility,,"ಜವಾಬ್ದಾರಿ, ಹೊಣೆ",,,,,,,
,,Restoration,,ಮರು ಬಳಕೆ: ಪೂರ್ವಸ್ಥಿತಿಗೆ ತರುವುದು,,,,,,,
,,Retirement of current records,,ಚಾಲ್ತಿದಾಖಲೆಗಳ ನಿವೃತ್ತೀಕರಣ,,,,,,,
,,Retrieval,,ಪುನರುದ್ಧಾರ,,,,,,,
,,Retrocession,,ಮರು ಸ್ವಾಧೀನತೆ,,,,,,,
,,Retrospective conversion,,"ಪೂರ್ವಾನ್ವಯ ಪರಿವರ್ತನೆ, ಅಸ್ತಿತ್ವದಲ್ಲಿರುವ ಗ್ರಂಥ ಪಟ್ಟಿಯನ್ನು ಯಂತ್ರದಿಂದ ಓದಲಾಗುವಂತೆ ಅಂಶತಃ ಅಥವಾ ಪೂರ್ಣವಾಗಿ ಪರಿವರ್ತಿಸುವುದು",,,,,,,
,,Reverberator,,"ಪ್ರತಿಪಲಕ, ಪ್ರತಿಧ್ವನಿಕ",,,,,,,
,,Reversal,,"ವಿಪರ್ಯಾಯ, ಪ್ರತಿಲೋಮ, ಹಿಂದುಮುಂದು",,,,,,,
,,Reversibility,,"ವಿಪರ್ಯಯತೆ, ಹಿಂದು ಮುಂದಾಗಬಲ್ಲ ಸಾಮರ್ಥ್ಯ",,,,,,,
,,Review,,ಪುನರವಲೋಕನ; ಪರಿಶೀಲನೆ; ವಿಮರ್ಶೆ,,,,,,,
,,Revise,,ಪರಿಷ್ಕರಿಸು,,,,,,,
,,Rice paper,,ನೆಲ್ಲು ಕಾಗದ,,,,,,,
,,Rinsed,,"ಜಾಲಿಸಿದ, ತೊಳೆದ",,,,,,,
,,Rivet,,ರಿವೆಟ್ ಮೊಳೆ,,,,,,,
,,Roan,,ಕುರಿ ಚರ್ಮ,,,,,,,
,,Rodent,,ದಂಶಕ (ಪ್ರಾಣಿ),,,,,,,
,,Roll,,"ಸುರುಳಿ, ಉರುಳೆ",,,,,,,
,,Romantic style,,ರಟ್ಟುಗಾರಿಕೆಯ ರೊಮ್ಯಾಂಟಿಕ್ ಅಲಂಕಾರ,,,,,,,
,,Roentgenogram,,"ರಾಂಟ್ ಜೆನ್, ಛಾಯಾಚಿತ್ರ",,,,,,,
,,Rotary,,ಉರುಳೆ ಯಂತ್ರ,,,,,,,
,,Rotary Laminator,,ಉರುಳೆ ಲ್ಯಾಮಿನೇಟರು,,,,,,,
,,Rotated Index,,ಆವರ್ತ ಸೂಚಿ,,,,,,,
,,Rotograph,,ಸುರುಳಿಯಚ್ಚು ; ಸುರುಳಿ ಮುದ್ರಣ,,,,,,,
,,Roundel (binding),,ದುಂಡುಬಿಲ್ಲೆ (ರಟ್ಟುಗಾರಿಕೆ),,,,,,,
,,Rounding,,ದುಂಡಾಗಿಸುವುದು,,,,,,,
,,Royal seal,,ರಾಜ ಮುದ್ರೆ,,,,,,,
,,Royal paper,,ರಾಯಲ್‌ ಕಾಗದ 25“--20“ ಅಳತೆಯ ಕಾಗದ,,,,,,,
,,Rubbing,,ಉಜ್ಜು ಪ್ರತಿ,,,,,,,
,,Running title,,ಪುಟದ ಶಿರೋನಾಮೆ (ರಟ್ಟುಗಾರಿಕೆಯ) ಉತ್ತಮ ದರ್ಜೆಯ ಕುರಿ ಚರ್ಮ,,,,,,,
,,Rutland,,ಸುರಕ್ಷಿತ ಸಂಗ್ರಹಾಗಾರ,,,,,,,
,,Safe storage,,ಸುರಕ್ಷಿತ ಪಟಲ,,,,,,,
,,Safety film,,"ಸ್ಯಾಫಿಯನ್, ಉಜ್ವಲವರ್ಣದ ಆಡಿನ / ಕುರಿಯ ಚರ್ಮ",,,,,,,
,,Saffian,,ಪ್ರಧಾನ ಲಕ್ಷಣಗಳು,,,,,,,
,,Salient features,,ಉಪ್ಪು; ಉಪ್ಪು ದ್ರಾವಣದಲ್ಲಿ ಸಂಸ್ಕರಿಸು,,,,,,,
,,Salt,,"ರಕ್ಷಣೆ, ಕಾಪಾಡುವುದು",,,,,,,
,,Salvaging,,(ಮರಳು ಕಾಗದದಿಂದ) ಉಜ್ಜುವುದು,,,,,,,
,,Sanding,,ಸ್ಯಾಟಿನ್ ಕಾಗದ,,,,,,,
,,Satin paper,,ಗರಗಸ ; ಕೊಯ್ಯು,,,,,,,
,,Saw,,ಒಂದು ಬಗೆಯ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Saxe,,ಕಾಗದ,,,,,,,
,,Scanning,,ಸೂಕ್ಷ್ಮ ಪರಿಶೀಲನೆ,,,,,,,
,,Schedule,,"ಪಟ್ಟಿ, ಸೂಚಿ ; ಅನುಸೂಚಿ",,,,,,,
,,Scholar,,ವಿದ್ಯಾರ್ಥಿ; ವಿದ್ವಾಂಸ,,,,,,,
,,Selagram,,ರಾಂಟಿಜಿನ್ (ಕಿರಣ) ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Sciagraphy,,"ರಾಂಟಿಜಿನ್ (ಕಿರಣಗಳ ಮೂಲಕ), ಛಾಯಾಗ್ರಹಣ",,,,,,,
,,Scientific,,ಛಾಯಾಕಲೆ,,,,,,,
,,background,,ವೈಜ್ಞಾನಿಕ ಹಿನ್ನೆಲೆ,,,,,,,
,,Scientific lines,,ವೈಜ್ಞಾನಿಕ ಮಾರ್ಗಗಳು,,,,,,,
,,Scrap books,,ಪತ್ರಿಕಾ ಭಾಗಗಳ ಪುಸ್ತಕ,,,,,,,
,,Screen,,"ಸ್ಕ್ರೀನು, ಪರಿಶೀಲನೆ, ಪರದೆ",,,,,,,
,,Screw,,ತಿರುಪು ಮೊಳೆ,,,,,,,
,,Script,,"ಮೂಲಪತ್ರ, ಹಸ್ತಪ್ರತಿ",,,,,,,
,,Scroll,,ಸುರುಳಿ,,,,,,,
,,Scrutiny,,ಸೂಕ್ಷ್ಮ ಪರಿಶೀಲನೆ,,,,,,,
,,Sculptor,,ಶಿಲ್ಪಿ,,,,,,,
,,Sculpture,,ಮೂರ್ತಿ ಶಿಲ್ಪ,,,,,,,
,,Sealed,,"ಮುದ್ರೆ ಹಾಕಿದ, ಸೀಲ್ ಮಾಡಿ",,,,,,,
,,Seal skin,,ಸೀಲ್ ಪ್ರಾಣಿಯ ಚರ್ಮ,,,,,,,
,,Search record,,ಪರಿಶೋಧನೆ ದಾಖಲೆ,,,,,,,
,,Search room,,ಪರಿಶೋಧನ ಕೊಠಡಿ,,,,,,,
,,Seccotine,,ಸೆಕೊಟೀನ್‌ ಅಂಟು,,,,,,,
,,Secret and confidential records,,ರಹಸ್ಯ ಮತ್ತು ಗೋಪ್ಶ ದಾಖಲೆಗಳು,,,,,,,
,,Secret file,,ಹಸ್ಕ ಕಡತ,,,,,,,
,,Section,,"ಶಾಖೆ, ವಿಭಾಗ",,,,,,,
,,Sectioning,,ವಿಭಾಗೀಕರಣ,,,,,,,
,,Security instructions,,ರಕ್ಷಣಾ ಸೂಚನೆಗಳು,,,,,,,
,,Selected papers,,ಆಯ್ದ ಕಾಗದ ಪತ್ರಗಳು,,,,,,,
,,Self positive Direct positive,,ಸ್ವಯಂ ಸಹಜ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Semi-current records,,ಅರೆ ಚಾಲ್ತಿ ದಾಖಲೆಗಳು,,,,,,,
,,Seminar report,,ವಿಚಾರಗೋಷ್ಠಿಯ ವರದಿ,,,,,,,
,,Semi-dry process,,ಅರೆ ಒಣಗಿಸುವ ವಿಧಾನ,,,,,,,
,,Sensing mark,,ಸ್ವಯಂಚಾಲಿತ ಯಂತ್ರಗಳಲ್ಲಿ ಬಳಸುವ ಅರಿವಿನ ಗುರುತು,,,,,,,
,,Sensitive paper,,"ಸೂಕ್ಷ್ಮ (ಗ್ರಾಹಿ) ಕಾಗದ, ಛಾಯಾಗ್ರಾಹಕಾಗದ",,,,,,,
,,Sensitized,,ಸೂಕ್ಷ್ಮೀಕರಿಸಿದ,,,,,,,
,,Sensitometer,,ಸೂಕ್ಷತಾ ಮಾಪಕ,,,,,,,
,,Serial,,"ಅನುಕ್ರಮಿತ, ಧಾರಾವಾಹಿಕ",,,,,,,
,,Serial number,,ಕ್ರಮಾಂಕ,,,,,,,
,,Series,,"ಸರಣಿ, ಮಾಲೆ",,,,,,,
,,Sewing,,ಹೊಲಿಯುವುದು,,,,,,,
,,Shagreen,,ಷಗ್ರೀನು ಚರ್ಮ,,,,,,,
,,Sheaf,,"ಕಂತೆ, ಕಟ್ಟು",,,,,,,
,,Sheep skin,,ಕುರಿ ಚರ್ಮ,,,,,,,
,,Sheet film,,ಫಲಕ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Shelf list,,ಕಪಾಟು ಪಟ್ಟಿ,,,,,,,
,,Short film,,ಲಘು ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Side stitch,,ಪಕ್ಕ ಹೊಲಿಗೆ,,,,,,,
,,Signed draft,,ಸಹಿ ಹಾಕಿದ ಕರಡು,,,,,,,
,,Significance,,ಮಹತ್ವ,,,,,,,
,,Silica-gel,,ಸಿಲಿಕ ಜೆಲೆಟಿನ್,,,,,,,
,,Siliceous Materials,,ಸಿಲಿಕದಂಥ ಸಾಮಗ್ರಿಗಳು,,,,,,,
,,Silk gauze,,ರೇಷ್ಮೆ ನವಿರು ಜಾಲರಿ,,,,,,,
,,Silking,,ರೇಷ್ಮೆ ನವಿರು ಜಾಲರಿ ಹದ್ದಿಸುವಿಕೆ,,,,,,,
,,Silver-fish,,ನುಸಿ ಹುಳು. ಬೆಳ್ಳಿ ಹುಳು,,,,,,,
,,Silver-bath,,ಫಲಕವನ್ನು ಛಾಯಾಗ್ರಾಹಕವನ್ನಾಗಿ ಮಾಡುವ ವಿಧಾನ,,,,,,,
,,Silver halide paper,,ಚಾಯಾಪ್ರತಿಮಾಡುವ ಬೆಳ್ಳಿ ಲೇಪಿತ ಕಾಗದ,,,,,,,
,,Silver print,,ಬೆಳ್ಳಿಯಚ್ಚಿನ ಚಿತ್ರ,,,,,,,
,,Silver process,,ಬೆಳ್ಳಿಯಿಂದ ಸಂಸ್ಕರಿಸುವ ವಿಧಾನ,,,,,,,
,,Single weight paper,,ಛಾಯಾಪ್ರತಿ ಮಾಡುವ ತೆಳುಕಾಗದ,,,,,,,
,,Size,,"ಗಾತ್ರ ಅಂಟು, ವಜ್ರಸರಿ",,,,,,,
,,Sketch map,,ರೂಪರೇಖೆಯ ಭೂಪಟ,,,,,,,
,,Skippet,,ಕೊಳವೆ ಸಂಪುಟ,,,,,,,
,,Slide,,"ರುಗಾಜು, ಚಿತ್ರಫಲಕ",,,,,,,
,,Sliding shelf,,"ಜಾರುಕವಾಟ, ಜಾರು ಅಲೆಮಾರು",,,,,,,
,,Slip,,ಚೀಟಿ,,,,,,,
,,Smashing machine,,ಪುಡಿ ಮಾಡುವ ಯಂತ್ರ,,,,,,,
,,Society of Archivists,,ಪತ್ರಪಾಲಕರ ಸಂಘ,,,,,,,
,,Soft cover,,ಮೃದು ಹೊದಿಕೆ,,,,,,,
,,Software,,ಗಣಕಯಂತ್ರ ಸಲಕರಣೆಗಳು,,,,,,,
,,Solarize,,ಸೂರ್ಯ ಪ್ರಕಾಶಕ್ಕೆ ಹೆಚ್ಚಾಗಿ ಒಡ್ಡಿ ಕೆಟ್ಟುಹೋಗು,,,,,,,
,,Solution,,ದ್ರಾವಣ,,,,,,,
,,Solvent,,ಲೀನಕಾರಿ,,,,,,,
,,Sorted records,,ವರ್ಗೀಕೃತ ದಾಖಲೆಗಳು,,,,,,,
,,Sorter,,ವಿಂಗಡನ ಯಂತ್ರ,,,,,,,
,,Sorting,,ವಿಂಗಡಣೆ,,,,,,,
,,Sound recording,,ಧ್ವನಿ ಮುದ್ರಣ,,,,,,,
,,Source,,"ಮೂಲ, ಆಕರ",,,,,,,
,,Source Document,,ಮೂಲ / ಆಕರ ದಸ್ತಾವೇಜು,,,,,,,
,,Source Index,,ಆಕರ ಸೂಚಿ,,,,,,,
,,Source language,,ಮೂಲ ಭಾಷೆ,,,,,,,
,,Souvenir,,ಸ್ಮರಣ ಸಂಚಿಕೆ,,,,,,,
,,Spare copies,,"ಬಿಡಿ ಪ್ರತಿಗಳು, ಹೆಚ್ಚಿನ ಪ್ರತಿಗಳು",,,,,,,
,,Special Issue,,ವಿಶೇಷ ಸಂಚಿಕೆ,,,,,,,
,,Specialist,,"ತಜ್ಞ, ವಿಶೇಷಜ್ಞ",,,,,,,
,,Specificity (cataloguing),,ವಿಶಿಷ್ಟತೆ (ವಿವರಣ ಪಟ್ಟೀಕರಣ),,,,,,,
,,Spectrography,,ವರ್ಣಪಟಲ ಛಾಯಾಗ್ರಹಣ,,,,,,,
,,Spike,,(ಮೊಳೆಯ) ತುದಿ / ಮೊನಚು; ಗುಬ್ಬಿ ಮೊಳೆ,,,,,,,
,,Splitboard,,ಸೀಳು ರಟ್ಟು,,,,,,,
,,Spoiled letter,,ಹಾಳಾದ ಅಕ್ಷರ ಪತ್ರ,,,,,,,
,,Spongy papers,,ಹೀರುಕಾಗದ ಅತಿ ಹಗುರ ಕಾಗದ,,,,,,,
,,Spool,,ಉರುಳೆ,,,,,,,
,,Spray’,,ತುಂತುರು ಯಂತ್ರ ಸಿಂಪಡಿಸು,,,,,,,
,,Sprayer,,ಸಿಂಪಡಿಸುವವನು ಸಿಂಪಡಿಕೆ ಯಂತ್ರ,,,,,,,
,,Spring balance,,ಸ್ಪ್ರಿಂಗ್‌ ತಕ್ಕಡಿ,,,,,,,
,,Squeegee,,(ಛಾಯಾ ಚಿತ್ರಣದಲ್ಲಿ ಬಳಸುವ) ಸಣ್ಣ ರಬ್ಬರು ಉರುಳೆ,,,,,,,
,,Squeeze,,ಒದ್ದೆ ಕಾಗದದ ಮೇಲೆ ತೆಗೆದ ಮುದ್ರಣ,,,,,,,
,,Stability,,"ಸ್ಥಿರತೆ, ದೃಢತೆ",,,,,,,
,,Stabilization,,ಸ್ಥಿರೀಕರಣ,,,,,,,
,,Stack area,,(ದಾಖಲೆ) ಒಟ್ಟಿಲು ಪ್ರದೇಶ,,,,,,,
,,Stage,,"ಹಂತ, ಘಟ್ಟ, ವೇದಿಕೆ",,,,,,,
,,Stagnant air,,ಮಲಿನ ವಾಯು,,,,,,,
,,Stain,,"ಕಲೆ, ಕರೆ, ಕಲೆಮಾಡು ಬಣ್ಣ ಹಾಕು",,,,,,,
,,Stamp,,"ಸ್ಟಾಂಪು, ಅಂಚೆ ಚೀಟಿ, ಮುಖದ, ಮೊಹರು",,,,,,,
,,Standard,,"ಪ್ರಮಾಣ ; ನಿಗದಿತ, ಗೊತ್ತಾದ",,,,,,,
,,Standard edition,,ಉತ್ಕೃಷ್ಟ ಆವೃತ್ತಿ,,,,,,,
,,Standard size card,,ನಿರ್ದಿಷ್ಟ ಗಾತ್ರದ ಕಾರ್ಡು,,,,,,,
,,Stanhope,,ಕೈಯಚ್ಚಿನ ಯಂತ್ರ,,,,,,,
,,Stapled,,ತಂತಿ ಹೊಲಿಗೆ ಹಾಕಿದ,,,,,,,
,,Stapler,,"ಸ್ಟ್ಯಾಪ್ಲರ್, ತಂತಿ ಹೊಲಿಗೆ",,,,,,,
,,Starch,,"ಸ್ಟಾರ್ಚು, ಗಂಜಿ",,,,,,,
,,Statement,,"ವಿವರಣ ಪತ್ರ, ತಃಖ್ತೆ ; ಹೇಳಿಕೆ",,,,,,,
,,Stationery,,ಲೇಖನ ಸಾಮಗ್ರಿ,,,,,,,
,,Statistics,,ಅಂಕಿ ಅಂಶಗಳು ಸಂಖ್ಯಾಶಾಸ್ತ್ರ,,,,,,,
,,Stencil,,ಕೊರೆಯಚ್ಚು,,,,,,,
,,Steno chroming,,ಬಹುವರ್ಣ ಮುದ್ರಣ,,,,,,,
,,Stereography,,ಘನರೇಖನ,,,,,,,
,,Stereoscope,,ಘನರೂಪದರ್ಶಕ,,,,,,,
,,Stereotype,,"ಘನ ಮುದ್ರಣ (ಫಲಕ), ಇಡಿಯಚ್ಚು (ಹಲಗೆ)",,,,,,,
,,Still picture,,ನಿಶ್ಚಲ ಚಿತ್ರ,,,,,,,
,,Stippling,,ಚುಕ್ಕಿ ಚಿತ್ರಣ,,,,,,,
,,Storage,,ಸಂಗ್ರಹಾಗಾರ,,,,,,,
,,Strap binder,,ಚರ್ಮ ಪಟ್ಟಿ ರೆಟ್ಟುಗಾರ,,,,,,,
,,Straw board,,ಹುಲ್ಲು ರಟ್ಟು,,,,,,,
,,Stray documents,,ನೆಲೆ ತಪ್ಪಿದ ದಸ್ತಾವೇಜು,,,,,,,
,,Strong room,,ಭದ್ರ ಕೋಣೆ,,,,,,,
,,Strop,,ಮಸೆ ಸಲಕರಣೆ ; ಸಾಣಿಯಂತ್ರ,,,,,,,
,,Structure,,"ರಚನೆ, ವಿನ್ಯಾಸ",,,,,,,
,,Stylet,,ಕೊರೆಕಂಬಿ; ಕಂಠ,,,,,,,
,,Stylus,,ಗ್ರಾಮಫೋನ್‌ ಮುಳ್ಳು,,,,,,,
,,Subject-cataloguing,,ವಿಷಮ: ವಿವರಣ ಪಟ್ಟೀಕರಣ,,,,,,,
,,Subject classification,,ವಿಷಮ ವರ್ಗೀಕರಣ,,,,,,,
,,Subject device number,,ವಿಷಯ ವ್ಯವಸ್ಥಾ ಸಂಖ್ಯೆ,,,,,,,
,,Subject entry,,ವಿಷಯ ನಮೂದು,,,,,,,
,,Subject symbol,,ವಿಷಯ ಸಂಕೇತ,,,,,,,
,,Subject word entry,,ವಿಷಯ ಪದ ನಮೂದು,,,,,,,
,,Subscript,,ಅಡಿ ಬರಹ,,,,,,,
,,Subsidiary Ships,,ಪೂರಕ ಪಟ್ಟಿಗಳು,,,,,,,
,,Subtitle,,ಉಪ ಶೀರ್ಷಿಕೆ,,,,,,,
,,Sucking machine,,ಹೀರುವ ಯಂತ್ರ,,,,,,,
,,Sulphur content,,ಗಂಧಕಾಂಶ,,,,,,,
,,Sulphur gas,,ಗಂಧಕಾನಿಲ,,,,,,,
,,Sulphuric acid,,ಗಂಧಕಾಮ್ಲ,,,,,,,
,,Summary catalogue,,ಸಂಕ್ಷಿಪ್ತ ವಿವರಣ ಪಟ್ಟಿ,,,,,,,
,,Summary record,,ಸಂಕ್ಷಿಪ್ತ ದಾಖಲೆ,,,,,,,
,,Supplementary estimates,,ಪೂರಕ ಅಂದಾಜುಗಳು,,,,,,,
,,Surface colour,,ಮೇಲ್ಮೈ ಬಣ್ಣ,,,,,,,
,,Surface paper coated paper,,"ಮೇಲ್ಮೆ ಕಾಗದ, ಲೇಪಿತ ಕಾಗದ",,,,,,,
,,Surgical glove,,ಶಸ್ತ್ರ ಚಿಕಿತ್ಸೆ ಕೈಗವಸು,,,,,,,
,,Survey report,,ಸಮೀಕ್ಷಾ / ಪರಿವೀಕ್ಷಣಾ ವರದಿ,,,,,,,
,,Synchronized,,"ಮೇಳೈಸಿದ, ಸುಸಂಘಟಿತ",,,,,,,
,,Synopsis,,"ಸಂಗ್ರಹ, ಸಾರಾಂಶ",,,,,,,
,,Synthetic catalogue,,ವಿವರಣ ಪಟ್ಟಿ,,,,,,,
,,Synthetic index,,ಸಂಯೋಜಕ ಸೂಚಿ,,,,,,,
,,Synthetic resins,,ಕೃತಕರಾಳಗಳು,,,,,,,
,,Systematic arrangement,,"ಕ್ರಮಬದ್ಧ ಜೋಡಣೆ, ವ್ಯವಸ್ಥಿತ ಜೋಡಣೆ",,,,,,,
,,Tab,,ಅಲಂಕಾರಿಕ ಬಿಗಿಪಟ್ಟಿ,,,,,,,
,,Table file,,ಫಲಕ ಲೇಖನ ಕಡತ,,,,,,,
,,Tablet,,ಫಲಕ ಶಾಸನ ಫಲಕ,,,,,,,
,,Table viewer,,ಫಲಕ ಲೇಖನ ದರ್ಶಕ,,,,,,,
,,Tabula,,"ಲೇಖನ ಫಲಕ, ಬರೆಯುವ ಹಲಗೆ",,,,,,,
,,Tabular classification,,ಪಟ್ಟಿವಾರು ವರ್ಗೀಕರಣ,,,,,,,
,,Tagged,,ದಾರ ಕಟ್ಟಿದ,,,,,,,
,,Tail,,ಪುಸ್ತಕದ ಕೆಳ ಅಂಚು,,,,,,,
,,Tail band,,ಅಲಂಕಾರಿಕ ಪಟ್ಟಿ,,,,,,,
,,Tailing,,ಕ್ಯಾಲಿಕೊ ಮುದ್ರಣದಲ್ಲಿ ಚಿತ್ತು,,,,,,,
,,Tail piece,,ಅಡಿಚಿತ್ರ,,,,,,,
,,Take,,(ಮುದ್ರಣ) ಮೊಳೆ ಜೋಡಿಸಲು ಒಂದುಸಲಕ್ಕೆ ತೆಗೆದುಕೊಂಡ ಹಸ್ತಪ್ರತಿ,,,,,,,
,,Talbotype-calotype,,ಟಾಲೋ ಛಾಯಾಚಿತ್ರ ವಿಧಾನ,,,,,,,
,,Talking newspaper,,ಮಾತಾಡುವ ವಾರ್ತಾ ಪತ್ರಿಕೆಗಳು ; ಧ್ವನಿಮುದ್ರಿತ ವಾರ್ತಾ ಪತ್ರ,,,,,,,
,,Tape,,"ಟೇಪು, ಸುತ್ತು ಪಟ್ಟಿ; ಸುದ್ದಿ ಪಟ್ಟಿ",,,,,,,
,,Tape recording,,ಟೇಪ್ ಧ್ವನಿ ಮುದ್ರಣ,,,,,,,
,,Tar board,,ಟಾರು ರಟ್ಟು,,,,,,,
,,Teaching unit,,ಬೋಧನ ಘಟಕ,,,,,,,
,,Tearing resistance,,ತೀವ್ರ ನಿರೋಧಕ,,,,,,,
,,Tearing strength,,ಸೀಳುವ / ಹರಿಯುವ ಶಕ್ತಿ,,,,,,,
,,Technical Instruction,,ತಾಂತ್ರಿಕ ಸೂಚನೆ,,,,,,,
,,Technician,,ತಂತ್ರಜ್ಞ,,,,,,,
,,Technique,,"ತಂತ್ರ, ಕೌಶಲ",,,,,,,
,,Technology,,ತಂತ್ರ ಶಾಸ್ತ್ರ,,,,,,,
,,Telephotography,,ದೂರ ಛಾಯಾಚಿತ್ರಣ,,,,,,,
,,Temperature,,"ಉಷ್ಣಾಂಶ, ಶಾಖ",,,,,,,
,,Temperature Compensating probe,,ಉಷ್ಣಾಂಶ ಪರಿಹಾರ ಶೋಧಕ,,,,,,,
,,Tensile strength,,"ಸೆಳೆಶಕ್ತಿ, ಎಳೆತದ ಶಕ್ತಿ",,,,,,,
,,Term card,,ವಿಶೇಷ ಕಾರ್ಡು,,,,,,,
,,Test glasses,,ಪರೀಕ್ಷಾ ಗಾಜುಗಳು,,,,,,,
,,Textual bibliography,,ಗ್ರಂಥಪಾಠ ವಿವರಣ ಸೂಚಿ,,,,,,,
,,Textual manuscript,,ಗ್ರಂಥಪಾಠ ಹಸ್ತಪ್ರತಿ,,,,,,,
,,Textual records,,ಗ್ರಂಥ ಪಾಠದ ದಾಖಲೆಗಳು,,,,,,,
,,Thermographic copier,,ಶಾಖ ಲೇಖನ ಪ್ರತಿರೂಪಣ ಯಂತ್ರ,,,,,,,
,,Thermographic copy,,ಶಾಖ ಲೇಖನ ಪ್ರತಿ,,,,,,,
,,Thermohydrometer,,ಶಾಖ ಆದ್ರತಾ ಮಾಪಕ,,,,,,,
,,Thermometer strip,,ಉಷ್ಣಮಾಪಕ ಪಟ್ಟಿ,,,,,,,
,,Thermostatic control,,ಉಷ್ಣ ಸಮಸ್ಥಿತಿ ನಿಯಂತ್ರಣ,,,,,,,
,,Thermotype,,ಶಾಖ ಮುದ್ರಣ,,,,,,,
,,Thesis,,ಪ್ರೌಢ ಪ್ರಬಂಧ,,,,,,,
,,Thumb index,,ಹೆಬ್ಬೆರಳು ಸೂಚಿ,,,,,,,
