ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Musculi pectinate,"ಕಂಕತಿಕ ಸ್ನಾಯು, ಜಾಲಪೇಶಿ",,,,,,,,,
,Musculo fascial,ಸ್ನಾಯು ದಡುಗಟ್ಟಿನ,,,,,,,,,
,Musculo membranous,ಸ್ನಾಯು ಪರೆಯ,,,,,,,,,
,Musculo phrenic,ವಪೆ ಸ್ನಾಯುವಿನ,,,,,,,,,
,Musculo skeletal,ಸ್ನಾಯು ಎಲುಬಿನ,,,,,,,,,
,Must,"ಮದವೇರಿದ (ಗಂಡಾನೆ, ಒಂಟೆ)",,,,,,,,,
,Mustang,ಕಾಡುಗುದುರೆ,,,,,,,,,
,Mustard cake,ಸಾಸಿವೆ ಹಿಂಡಿ,,,,,,,,,
,Mustard oil,ಸಾಸಿವೆ ಎಣ್ಣೆ,,,,,,,,,
,Muster,ಕುರಿಗಳನ್ನು ಮಂದೆಗೂಡಿಸು,,,,,,,,,
,Mutable gene,ಉತ್ಪರಿವರ್ತನಸಾಧ್ಯ ವಂಶವಾಹಿ,,,,,,,,,
,Mutant,"ಉತ್ಪರಿವರ್ತಕ, ಉತ್ಪರಿವರ್ತಿ",,,,,,,,,
,Mutation,ಉತ್ಪರಿವರ್ತನೆ,,,,,,,,,
,Mutton,ಕುರಿಮಾಂಸ,,,,,,,,,
,Mutualism,ಸಹಜೀವನ,,,,,,,,,
,Muzzle,"ಮುಸುಡಿ, ಮೂತಿ",,,,,,,,,
,Myalgia,ಸ್ನಾಯುನೋವು,,,,,,,,,
,Myasis,ನೊಣಮುಸುರಿಕೆ,,,,,,,,,
,Myasthenia,ಸ್ನಾಯುನಿತ್ರಾಣ,,,,,,,,,
,Mycelium,ಕವಕಜಾಲ,,,,,,,,,
,Mycoplasma,ಬ್ಯಾಕ್ಟೀರಿಯಾ ಮತ್ತು ವೈರಸ್ ನಡುವಣ ಸೂಕ್ಷ್ಮಜೀವಿ,,,,,,,,,
,Mycosis,"ಶಿಲೀಂಧ್ರರೋಗ, ಅಣಬೆರೋಗ",,,,,,,,,
,Mycotoxin,ಶಿಲೀಂಧ್ರ ಇಲ್ಲವೇ ಬಾಕ್ಟೀರಿಯಾ ವಿಷ,,,,,,,,,
,Myelencephalon,ಪುರೋರಜ್ಜುಮಸ್ತಿಕ,,,,,,,,,
,Myelin,ಬೆನ್ನಿನ ನರರಜ್ಜು / ಮಜ್ಜಿಕ / ಮಜ್ಜೆ,,,,,,,,,
,Myelinated,ಮಜ್ಜೆಗೂಡಿದ,,,,,,,,,
,Myelin sheath,ಮಜ್ಜೆಗೂಡಿದ ಕವಚ / ಹೊದಿಕೆ,,,,,,,,,
,Myeloblast,ಮಜ್ಜೆನನೆಕಣ,,,,,,,,,
,Myelocyte,ಮಜ್ಜೆಕಣ / ಕೋಶ,,,,,,,,,
,Myelodibrosis,ಮಜ್ಜತಂತುಮಯತೆ,,,,,,,,,
,Myelo-hyoideus,ಅರೆ-ನಾಲಗೆ ಸ್ನಾಯು,,,,,,,,,
,Myentric,"ಅಂತ್ರಪೇಶಿ, ಕರುಳುಸ್ನಾಯು",,,,,,,,,
,Myiasis,"ನೊಣಮುಸುರಿಕೆ, ತೆರೆದಗಾಯಗಳಲ್ಲಿ ಕೀಟಗಳು ಮೊಟ್ಟೆಯಿಟ್ಟು ಮರಿಮಾಡುವಿಕೆ",,,,,,,,,
,Myoasthenia,ಸ್ನಾಯುನಿತ್ರಾಣ,,,,,,,,,
,Myoblast,ಸ್ನಾಯು / ಪೇಶಿಜನಕ ಕೋಶಿಕೆ,,,,,,,,,
,Myocardial,ಹೃದಯ ಸ್ನಾಯುವಿನ,,,,,,,,,
,Myocarditis,ಹೃದಯ ಸ್ನಾಯುರಿತ,,,,,,,,,
,Myocardiopathy,ಹೃದಯ ಸ್ನಾಯುಬೇನೆ,,,,,,,,,
,Myoclonus,"ಸ್ನಾಯುಸೆಡೆತ, ಸ್ನಾಯುಸೆಡೆಬೇನೆ",,,,,,,,,
,Myocyte,ಸ್ನಾಯು / ಪೇಶೀ ಕೋಶ,,,,,,,,,
,Myodynia,ಸ್ನಾಯುನೋವು,,,,,,,,,
,Myoepithelium,ಮೇಲ್ಪರೆ ಸ್ನಾಯೂತಕ,,,,,,,,,
,Myofibril,ಸ್ನಾಯು ತಂತುಕ/ಕಿರುತಂತು,,,,,,,,,
,Myoglobine,ಸ್ನಾಯುವರ್ಣಕ,,,,,,,,,
,Myology,ಸ್ನಾಯುಶಾಸ್ತ್ರ,,,,,,,,,
,Myometrium (uterine musculature),"ಗರ್ಭಾಶಯದ ಮಾಂಸಪರೆ, ಗರ್ಭಾಶಯದ ಸ್ನಾಯುಪರೆ",,,,,,,,,
,Myonural,"ಸ್ನಾಯು ಹಾಗೂ ನರದ, ಸ್ನಾಯು-ನರದ",,,,,,,,,
,Myopathy,ಸ್ನಾಯು ಕಾಯಿಲೆ / ವಿಕೃತಿ,,,,,,,,,
,Myosin,"ಸ್ನಾಯು ಗೋಳಕಿ, ಮಯೋಸಿನ್",,,,,,,,,
,Myositis,ಸ್ನಾಯುರಿತ,,,,,,,,,
,Myotomy,ಸ್ನಾಯು ಕತ್ತರಿಕೆ / ಛೆದನ,,,,,,,,,
,Myotone,ಪೇಶೀಮಣಿ,,,,,,,,,
,Myotonia,"ಸ್ನಾಯು ಸೆಳೆತದ ಸೊರಗುವಿಕೆ, ಸ್ನಾಯುತಾನತೆ",,,,,,,,,
,Myotonia congenitalia,ಜನ್ಮದತ್ತ ಸ್ನಾಯುಸೆಳೆತ,,,,,,,,,
,Myxoedema,ಲೋಳುಬ್ಬರ,,,,,,,,,
,Nag,1. ಅಜ್ಞಾತ ತಳಿಯ ಕುದುರೆ 2. ಕುದುರೆ ಮರಿ 3. ಸಣ್ಣಸವಾರಿ ಕುದುರೆ / ತಟ್ಟು,,,,,,,,,
,Nagor,ನಾಗೂರ್ ಹಸುವಿನ ತಳಿ,,,,,,,,,
,Nanism,ಕುಬ್ಜ ಬೆಳವಣಿಗೆ,,,,,,,,,
,Nape,ಹಿಂಗತ್ತು (ಪ್ರಾಣಿಯ ಕುತ್ತಿಗೆಯ ಹಿಂಭಾಗ),,,,,,,,,
,Nares,ಮೂಗಿನ ಹೊಳ್ಳೆಗಳು,,,,,,,,,
,Nasal,"ಮೂಗಿನ, ನಾಸಿಕದ",,,,,,,,,
,Nasal catarrh,"ಮೂಗಿನ ಉರಿಯೂತ, ನೆಗಡಿ",,,,,,,,,
,Nasal saptum,ಮೂಗಿನ ಅಡ್ಡತಡಿಕೆ,,,,,,,,,
,Naso ciliary,ನಾಸಾರೋಮಕ,,,,,,,,,
,Naso frontal,"ಮೂಗಿನ ಮತ್ತು ಹಣೆಯ, ಮೂಗಣೆಯ, ಮೂಗುಹಣೆಯ",,,,,,,,,
,Naso labial,"ಮೂಗಿನ ಮತ್ತು ತುಟಿಯ, ಮೂತುಟಿಯ, ಮೂಗುತುಟಿಯ",,,,,,,,,
,Naso lacrimal,"ಮೂಗು ಕಣ್ಣೀರು ಗ್ರಂಥಿಯ, ಮೂಗು ಕಣ್ಣೀರೆಲುಗಳ, ನಾಸಾಶ್ರು",,,,,,,,,
,Naso-maxillary,ಮೂಗು-ಮೇಲ್ದವಡೆಯ,,,,,,,,,
,Nasomental,ಮೂಗು ಹಾಗೂ ಗಲ್ಲದ,,,,,,,,,
,Naso optic,ಮೂಗು ಮತ್ತು ಕಣ್ಣಿನ,,,,,,,,,
,Naso palatine,ಮೂಗು ಹಾಗೂ ಅಂಗುಳದ,,,,,,,,,
,Native grass,"ಸ್ಥಳಿಕ ಹುಲ್ಲು, ನಾಟೀ ಹುಲ್ಲು",,,,,,,,,
,Natural breeding,ನೈಸರ್ಗಿಕ ಅಭಿವೃದ್ಧಿ,,,,,,,,,
,Natural gait,ಸ್ವಾಭಾವಿಕ ನಡಿಗೆ,,,,,,,,,
,Natural immunity,ನೈಸರ್ಗಿಕ ರೋಗನಿರೋಧಕತೆ,,,,,,,,,
,Naturalist,ಪ್ರಕೃತಿಶಾಸ್ತ್ರಜ್ಞ,,,,,,,,,
,Naturalization,ಹೊಂದಾಣಿಕೆ,,,,,,,,,
,Natural selection,ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ,,,,,,,,,
,Natural service,ನೈಸರ್ಗಿಕ ಸಂಭೋಗಕ್ರಿಯೆ,,,,,,,,,
,Navel,"ಹೊಕ್ಕುಳು, ನಾಭಿ, ಹೊಕ್ಕಳಿನ ಹೊದಿಕೆ",,,,,,,,,
,Navel ill,ಹೊಕ್ಕಳು ಬೇನೆ,,,,,,,,,
,Navicular,ದೋಣಿಯಾಕಾರದ (ಕುದುರೆಪಾದ),,,,,,,,,
,NCDHIP (National Co-operative Dairy Herd Improvement Programme),ರಾಷ್ಟ್ರೀಯ ಸಹಕಾರಿ ಹೈನುಮಂದೆ ಸುಧಾರಣ ಕಾರ್ಯಕ್ರಮ,,,,,,,,,
,NE (Net energy),ನಿವ್ವಳಶಕ್ತಿ (ಹಾಲೂಡಿಸುತ್ತಿರುವ ಹಸುಗಳಿಗೆ),,,,,,,,,
,Neck,"ಕುತ್ತಿಗೆ, ಕತ್ತು, ಗೋಣು, ಕಂಠ",,,,,,,,,
,Neck chain,ಕುತ್ತಿಗೆ ಸರಪಳಿ,,,,,,,,,
,Neck collar,ಕುತ್ತಿಗೆ ಪಟ್ಟಿ,,,,,,,,,
,Neck rope,ಕುತ್ತಿಗೆ ಹಗ್ಗ,,,,,,,,,
,Necropsy,"ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ, ಶವಪರೀಕ್ಷೆ",,,,,,,,,
,Necrosis,ಅಂಗಾಂಶ / ಊತಕ ಕೊಳೆತ,,,,,,,,,
,Necrotic,ಮೃತ ಅಂಗಾಂಶ / ಊತಕ,,,,,,,,,
,Necrotize,ಊತಕಲಯನ,,,,,,,,,
,Needle teeth,ಹಂದಿಮರಿಗಳು ಹುಟ್ಟಿದಾಗ ಇರುವ 8 ಚಿಕ್ಕಹಲ್ಲುಗಳು,,,,,,,,,
,Negri bodies,"ನೆಗ್ರಿ ಕಾಯಗಳು, ನಾಯಿಹುಚ್ಚು ಸೋಂಕಿತ ಪ್ರಾಣಿಗಳ ಮಿದುಳಿನಲ್ಲಿ ಕಂಡುಬರುವ ರೋಗಕಾರಕ ರಚನೆಗಳು",,,,,,,,,
,Neigh,ಕೆನೆತ (ಕುದುರೆಗಳಲ್ಲಿ),,,,,,,,,
,Nematodirus disease,ಪರೋಪಜೀವಿ ಜಂತುರೋಗ (ಕುರಿ),,,,,,,,,
,Neonate,ನವಜಾತಶಿಶು,,,,,,,,,
,Neoplasm,"ನವಗಂತಿ, ಹೊಸಬೆಳೆತ",,,,,,,,,
,Nephritis,ಮೂತ್ರಪಿಂಡದ ಉರಿಯೂತ,,,,,,,,,
,Nephrogenic,ಮೂತ್ರಪಿಂಡಜನಿಕ,,,,,,,,,
,Nephron,"ಮೂತ್ರನಾಳಿಕೆ, ಮೂತ್ರಪಿಂಡನಾಳ ಸ್ರಾವಕಭಾಗ",,,,,,,,,
,Nerve plexus,ನರಜಾಲಗಳು,,,,,,,,,
,Nerve reflex stimulation,ನರಪ್ರಚೋದನೆ,,,,,,,,,
,Nervimuscular,ನರಸ್ನಾಯುವಿನ,,,,,,,,,
,Nervine,"ನರದ, ನರಶಾಮಕ",,,,,,,,,
,Nervous disposition,ನರಗಳ ಸ್ಥಾನಪಲ್ಲಟ,,,,,,,,,
,Nervousness,ಪುಕ್ಕಲುತನ,,,,,,,,,
,Nervous spinosus,"ನರಮುಳ್ಳು, ಮುಳ್ಳುನರ",,,,,,,,,
,Nervous system,ನರಮಂಡಲ ವ್ಯವಸ್ಥೆ / ವ್ಯೂಹ,,,,,,,,,
,Nervous tissue,"ನರ ಊತಕ, ನರೂತಕ",,,,,,,,,
,Nest,ಗೂಡು,,,,,,,,,
,Nest boxes,"ಗೂಡುಪೆಟ್ಟಿಗೆಗಳು, ಕೋಳಿಪೆಟ್ಟಿಗೆಗಳು",,,,,,,,,
,Neural canal,ನರಮಂಡಲ ಕೊಳವೆ / ನಾಳ,,,,,,,,,
,Neuralgia,"ನರನೋವು, ನರವೇದನೆ, ನರದುರಿ",,,,,,,,,
,Neural growth,ನರಮಂಡಲ ಬೆಳವಣಿಗೆ,,,,,,,,,
,Neural lobe,"ನರಪಾಲಿ, ನರಹಾಲೆ",,,,,,,,,
,Neural plate,ನರಪಟ್ಟಿ,,,,,,,,,
,Neurilemma,ನರಪೊರೆ (ನರತಂತುಗಳ ಮೇಲೆ ಆವರಿಸಿದ ತೆಳುಪೊರೆ),,,,,,,,,
,Neuritic,ನರಸಂಬಂಧಿ,,,,,,,,,
,Neuro ectodermal,"ನರಹೊರಮೊಳೆಚರ್ಮ, ನರಹೊರನನೆಚರ್ಮ",,,,,,,,,
,Neurofibroma,"ನರತಂತುಗಂತಿ, ತಂತು-ನರ ಊತಕಾಂಶ ಮಿಶ್ರಗಂತಿ ಹುಣ್ಣು",,,,,,,,,
,Neuroglia,ನರಾಂಟು,,,,,,,,,
,Neuro hormone,ನರಕೋಶಗಳಲ್ಲಿ ಸಂಯೋಜನೆಗೊಂಡ ಚೋದಕಸ್ರಾವ,,,,,,,,,
,Neurology,"ನರಶಾಸ್ತ್ರ, ನರಮಂಡಲಶಾಸ್ತ್ರ",,,,,,,,,
,Neuro muscular,ನರಸ್ನಾಯುವಿನ,,,,,,,,,
,Neuron,"ನರಕಣ, ನರಕೋಶ",,,,,,,,,
,Neurone,"ನರಕೋಶ, ನರಜೀವಕೋಶ",,,,,,,,,
,Neuro sensor,ಸಂವೇದನಾ ನರ,,,,,,,,,
,Neuro tendinous,ನರ ಮತ್ತು ಸ್ನಾಯುರಜ್ಜುಗಳ,,,,,,,,,
,Neuro tendon,ನರಕಂಡರ,,,,,,,,,
,Neuro toxicity,ನರ ವಿಷತೆ,,,,,,,,,
,Neuro vascular,ನರ ರಕ್ತನಾಳದ,,,,,,,,,
,Neurula,ನರನಾಳಿಕ,,,,,,,,,
,Neuter,"ಲಿಂಗಾಂಗರಹಿತಜೀವಿ, ನಪುಂಸಕಜೀವಿ",,,,,,,,,
,Neutrophil,ತಟಸ್ಥ ವರ್ಣಪ್ರಿಯ/ಬಣ್ಣೋಲವುಕೋಶ,,,,,,,,,
,Nevus,ಚರ್ಮದ ಮೇಲಿನ ಬಣ್ಣದಚುಕ್ಕೆ (ಕೋಳಿಗಳಲ್ಲಿ),,,,,,,,,
,New born calf,ಆಗತಾನೆ ಜನಿಸಿದ ಕರು,,,,,,,,,
,New castle disease,ಕೊಕ್ಕರೆ ರೋಗ (ಕೋಳಿಗಳ ಒಂದು ಮಾರಕ ರೋಗ),,,,,,,,,
,Nicking,"ಸಂಕರಣ ಓಜ ಇರುಕಣೆ, ಅಡ್ಡತಳಿಸುಗುಣ",,,,,,,,,
,Nictitans gland,ತೃತೀಯ ಕಣ್ರೆಪ್ಪೆ ಗ್ರಂಥಿ,,,,,,,,,
,Nidates,ನೆಲೆಗೂಡಿಕಗಳು,,,,,,,,,
,Night blindness,ಇರುಳು ಕುರುಡುತನ,,,,,,,,,
,Nigra,"ಕಪ್ಪು, ಕರಿ, ಕಾಳ",,,,,,,,,
,Nili,ನೀಲಿ' ಎಮ್ಮೆತಳಿ,,,,,,,,,
,Nipper,ಕುದುರೆಯ ಬಾಚಿಹಲ್ಲು,,,,,,,,,
,Nocardiosis,ನೊಕಾರ್ಡ್ ಬೇನೆ,,,,,,,,,
,Nocturnal,"ನಿಶಾಚರ, ರಾತ್ರಿಚಟುವಟಿಕೆಯ",,,,,,,,,
,Node,"ಗೆಣ್ಣು, ಗಟ್ಟಿಗಂತಿ, ಪರ್ವ",,,,,,,,,
,Nodose,"ಗಂಟುಗಂಟಾದ, ಗುಬುಟುಗಳುಳ್ಳ, ಗೆಣ್ಣುಗಳಿರುವ",,,,,,,,,
,Nodosum,ಕಿಗ್ಗಂಟು,,,,,,,,,
,Nodule,"ಕಿಗ್ಗಂಟು, ಸಣ್ಣಗಂಟು, ಕೋಶಗಂಟು",,,,,,,,,
,Nomad,ಅಲೆಮಾರಿ,,,,,,,,,
,Non additing gene action,ಸೇರ್ಪಡೆರಹಿತ ವಂಶವಾಹಿ ಕ್ರಿಯೆ,,,,,,,,,
,Non deciduate placenta,ಕಳಚದ ಮಾಸು,,,,,,,,,
,Non fat dry milk (NDM),ಕೊಬ್ಬುರಹಿತ ಶುಷ್ಕ ಹಾಲು,,,,,,,,,
,Non fat milk solids (NMS),ಕೊಬ್ಬುರಹಿತ ಹಾಲಿನ ಘನಪದಾರ್ಥ,,,,,,,,,
,Non return rate,ಬೆದೆಗೆ ಹಿಂದಿರುಗದ ಪ್ರಮಾಣ,,,,,,,,,
,Non seasonal,"ಹಂಗಾಮೇತರ, ಋತುಮಾನೇತರ",,,,,,,,,
,Non soluble milk,ಕರಗದ ಹಾಲು,,,,,,,,,
,Non starter bacteria,ಹೆಪ್ಪೇತರ ಬ್ಯಾಕ್ಟೀರಿಯಾ,,,,,,,,,
,Normal heat period,ಸಾಮಾನ್ಯ ಬೆದೆ ಅವಧಿ,,,,,,,,,
,Normal milk,ಸಾಮಾನ್ಯ ಹಾಲು,,,,,,,,,
,Normocytic normochromic anaemia,ಸಮಕೋಶ ಸಮವರ್ಣ ರಕ್ತಹೀನತೆ,,,,,,,,,
,Nose bridge,ಮೂಗಿನ ಕಂಬ / ದಿಂಡು,,,,,,,,,
,Nostril,"ಮೂಗಿನಹೊಳ್ಳೆ, ನಾಸಾಪುಟ, ನಾಸಾರಂಧ್ರ",,,,,,,,,
,Notch,"ಗರಗಸದ, ಏಣಿನಾಕಾರದ",,,,,,,,,
,Notching,ಪ್ರಾಣಿಗಳ ಕಿವಿಗೆ ಗುರುತಿಗಾಗಿ ಕಚ್ಚುಗುರುತು ಮಾಡುವಿಕೆ,,,,,,,,,
,Notching method,ಕಿವಿಗೆ ಹಚ್ಚೆಹಾಕುವ / ಕಚ್ಚುಗುರುತು ಮಾಡುವ ವಿಧಾನ,,,,,,,,,
,Notochord,ಬೆಂಬೀವು,,,,,,,,,
,Not sexed,ಲಿಂಗಬೇಧ ಮಾಡದೆ ಮರಿಮಾಡಿಸುವ ಕೇಂದ್ರದಿಂದ ನೇರವಾಗಿ ಮಾರಾಟವಾದ ಒಂದು ದಿನದ ಮರಿ,,,,,,,,,
,Novices,"ನವಜಾತ, ಆಗತಾನೆ ಪ್ರಾರಂಭಿಸಿದ",,,,,,,,,
,Nubian,ನೂಬಿಯನ್ (ಕಿರುಗೂದಲಿನ ಮೇಕೆ ತಳಿ),,,,,,,,,
,Nucha,"ಕತ್ತಿನ ಹಿಂಭಾಗ, ಹೆಡಗತ್ತು, ಹಿಂಗತ್ತು, ಹೆಗ್ಗತ್ತು",,,,,,,,,
,Nuclear membrane,ಕೇಂದ್ರಕ ಪೊರೆ,,,,,,,,,
,Nucleo cerebellar,ಕೇಂದ್ರಕ ಕಿರ್ಮಿದುಳಿನ,,,,,,,,,
,Nucleus,"ಕೇಂದ್ರಕ, ನಡುಬೀಜ, ನಬ್ಬೀಜ",,,,,,,,,
,Nulliparous,ಬಂಜೆಯಾದ,,,,,,,,,
,Nurse,1. ಪೋಷಿಸು 2. ದಾದಿ,,,,,,,,,
,Nurse cow,ದಾದಿ / ಪೋಷಕ ಹಸು,,,,,,,,,
,Nutrient,"ಪೌಷ್ಟಿಕ, ಪುಷ್ಟಿಕರ",,,,,,,,,
,Nutrition,"ಆಹಾರ ಪೋಷಣೆ, ಪೌಷ್ಠಿಕಾಂಶ",,,,,,,,,
,Nutritional deficiency,ಪೋಷಕಾಂಶ ಕೊರತೆ,,,,,,,,,
,Nutritional disorder,ಪೋಷಕಾಂಶ / ಪೌಷ್ಟಿಕಾಂಶ ಸಂಬಂಧಿತ ವ್ಯಾಧಿ,,,,,,,,,
,Nurtritive ratio,ಪೌಷ್ಟಿಕಾಂಶ ಅನುಪಾತ,,,,,,,,,
,Nymphal stage,ಅರೆಭಗಾವಸ್ಥೆ,,,,,,,,,
,Nympho,ಅತಿಕಾಮಿ ಹಸು,,,,,,,,,
,Nymphomania,"ಹೆಣ್ಣುಪ್ರಾಣಿಯ ಅದಮ್ಯಕಾಮ / ಕಾಮೋನ್ಮಾದ, ಹೆಣ್ಣತಿಕಾಮ",,,,,,,,,
,Obchidecting,ಹಿಡಮಾಡುವಿಕೆ,,,,,,,,,
,Obese,ಬೊಜ್ಜು,,,,,,,,,
,Obex,ತಡೆಪುಟಿ,,,,,,,,,
,Objective sign,ಬಾಹ್ಯಗೋಚರ ಚಿಹ್ನೆ,,,,,,,,,
,Obligate parasite,ಐಚ್ಛಿಕ ಪರೋಪಜೀವಿ,,,,,,,,,
,Obliques abdominis,ಓರೆ ಹೊಟ್ಟೆಯ,,,,,,,,,
,Obliquous,ಓರೆಯಾದ,,,,,,,,,
,Obmutescence,"ಧ್ವನಿನಾಶ, ಮೂಕತನ, ನಿರ್ದನಿ",,,,,,,,,
,Obomasum,ಚತುರ್ಥ ಜಠರ,,,,,,,,,
,Obstetrics,ಪ್ರಸೂತಿಶಾಸ್ತ್ರ,,,,,,,,,
,Obstetrics ropes,ಪ್ರಸೂತಿ ಹಗ್ಗ,,,,,,,,,
,Obturator,"ಕಂಡಿತಡೆಕ, ಎಡೆಗಿಡುಕ",,,,,,,,,
,Obturator externur,ಹೊರಕಂಡಿ ತಡೆಕ ಸ್ನಾಯು,,,,,,,,,
,Obturator foramen,ಕಂಡಿ ತಡೆಕ ಸ್ನಾಯು,,,,,,,,,
,Obturator internus,ಒಳಕಂಡಿ ತಡೆಸ್ನಾಯು,,,,,,,,,
,Occipito frontalis,ಹೆಡತಲೆ ಹಾಗೂ ಹಣೆಯ / ಮುಂದಲೆಯ,,,,,,,,,
,Occipitic hyoideus,ಹೆಡತಲೆ ಹಾಗೂ ಜಿಹ್ವಾಸ್ಥಿಯ / ನಾಲಗೆಲುಬಿನ,,,,,,,,,
,Occipito atlantel joint,ಶಿರಾಧಾರ ಹೆಡತಲೆ ಸಂಧಿ,,,,,,,,,
,Occipito mandibularis,ಹೆಡತಲೆ ಮತ್ತು ಕೆಳದವಡೆಯ ಸ್ನಾಯು,,,,,,,,,
,Occipito pontine,ಹೆಡತಲೆ ಸೇತು,,,,,,,,,
,Occipito temporal,"ಹೆಡತಲೆಕಣತಲೆಯ, ಹೆಡತಲೆ ಕಪೋಲದ",,,,,,,,,
,Occiput,"ಹಿಂದಲೆ, ಹೆಡತಲೆ",,,,,,,,,
,Occlusion,"ಕಂಡಿಮುಚ್ಚಿಕೆ, ಒತ್ತುಗೂಡಿಕೆ, ಇರುಕಣೆ",,,,,,,,,
,Ocidosis,ರಕ್ತಾಮ್ಲತೆ,,,,,,,,,
,Octipara,"ಎಂಟರತಾಯಿ, ಎಂಟುಗೂಸುಗಿತ್ತಿ",,,,,,,,,
,Ocular,"ಕಣ್ಡಿನ, ನೇತ್ರದ, ಕಣ್ಣಿನಿಂದಾದ",,,,,,,,,
,Oculo motor,"ಕಣ್ಣುಚಾಲಕ, ನೇತ್ರಪ್ರೇರಕ",,,,,,,,,
,Oculomotor nerve,ಕಣ್ಚಾಲಕ ನರ,,,,,,,,,
,Odontoid ligament,ಹಲ್ಲುರೂಪಿ ತಂತುಗಟ್ಟಿ,,,,,,,,,
,Oedema,ನೀರುಬ್ಬರ,,,,,,,,,
,Oedematous,ದದ್ಧರಿಕ,,,,,,,,,
,Oesophageal groove,ಅನ್ನನಾಳದ ತೋಡು,,,,,,,,,
,Oesophago stoma,ಅನ್ನನಾಳಗಂಡಿ,,,,,,,,,
,Oesophagus,ಅನ್ನನಾಳ,,,,,,,,,
,Oesofagotomy,ಅನ್ನನಾಳ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆ,,,,,,,,,
,Oestrogen,ಬೆದೆಜನಕ,,,,,,,,,
,Oestrous,ಬೆದೆ,,,,,,,,,
,Oestrous detection,ಬೆದೆ ಲಕ್ಷಣಗಳಿಗಾಗಿ ಹಂದಿ ಮತ್ತು ಮೇಕೆಗಳ ತೀವ್ರ ಶೋಧನೆ,,,,,,,,,
,Oestrous induction,ಬೆದೆಪ್ರಚೋದನ ತಂತ್ರ (ಅಕಾಲದಲ್ಲಿ ಹಂದಿ ಇಲ್ಲವೇ ಮೇಕೆ ಬೆದೆಗೆ ಬರುವ ತಂತ್ರ),,,,,,,,,
,Oestrous synchronization,ಏಕಕಾಲದಲ್ಲಿ ಬೆದೆಲಕ್ಷಣ ಸೂಚಿಸುವ ತಂತ್ರ,,,,,,,,,
,Oestrual,"ಬೆದೆಯ, ಕಾಮದ",,,,,,,,,
,Offal,"ಅಂಗಾಂಗಗಳು, ಮಾಂಸಾವಶೇಷ",,,,,,,,,
,Off feed,"ಮೇವುಣ್ಣದಿರುವಿಕೆ, ಮೇವುಬಿಟ್ಟ ಪ್ರಾಣಿ",,,,,,,,,
,Official production record,ಅಧಿಕೃತ ಉತ್ಪಾದನಾ ದಾಖಲೆ (ಹಾಲುತ್ಪಾದನೆ),,,,,,,,,
,Offspring,"ಸಂತಾನ, ಸಂತತಿ",,,,,,,,,
,Oil gland,ತೈಲಗ್ರಂಥಿ (ಪಕ್ಷಿಗಳ ಬಾಲದ ಬುಡದಲ್ಲಿರುವ),,,,,,,,,
,Oiling,"ಪ್ರಾಣಿಯ ಚರ್ಮಗೂದಲಿಗೆ ಎಣ್ಣೆ ಹಚ್ಚುವಿಕೆ (ಚರ್ಮಕೂದಲುಗಳನ್ನು ನಯಗೊಳಿಸಿ, ಹೊಳಪಾಗಿರುವಂತೆ ಮೃದುಮಾಡುವಿಕೆ)",,,,,,,,,
,Ointment,ಮುಲಾಮು,,,,,,,,,
,Olecranon,ಮೊಣಕೊನೆ,,,,,,,,,
,Olfactology,ಮೂಸುಶಾಸ್ತ್ರ,,,,,,,,,
,Olfactory,"ಘ್ರಾಣೇಂದ್ರಿಯ, ವಾಸನಿಕ, ಮೂಸುವ",,,,,,,,,
,Olfactory nerve,ಘ್ರಾಣೇಂದ್ರಿಯ / ವಾಸನಿಕನರ,,,,,,,,,
,Olfactory sac,"ಘ್ರಾಣಕೋಶ, ವಾಸನಾಗ್ರಾಹಿಕೋಶ",,,,,,,,,
,Olfactory sense,ಘ್ರಾಣೇಂದ್ರಿಯ,,,,,,,,,
,Oliguria,ಅಲ್ಪಮೂತ್ರತೆ,,,,,,,,,
,Olivo cerebeller,"ವರ್ತುಲಿಕಾ-ಅನುವಸ್ತಿಷ್ಕ, ಅಂಡಾಕಾರದ-ಕಿರ್ಮಿದುಳಿನ",,,,,,,,,
,Omasum,ಮೆಲುಕುಪ್ರಾಣಿಯ ಮೂರನೇ ಜಠರ,,,,,,,,,
,Omentum,"ವಪೆ, ಮುಸುಪರೆ",,,,,,,,,
,Omnivorous,ಮಿಶ್ರಾಹಾರಿ,,,,,,,,,
