ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Moisture Volume Percentage,,ತೇವದ ಗಾತ್ರ ಶೇಕಡಾಂಶ. ಮಣ್ಣಿನ ಗಾತ್ರದಲ್ಲಿ ನೀರಿನಿಂದ ಆವರಿಸಿರುವ ಶೇಕಡಾ ಗಾತ್ರದ ವಿಭಾಗ.,,,,,,,
,,Moisture Weight Percentage,,ತೇವದ ತೂಕ ಶೇಕಡಾಂಶ. ಭಟ್ಟಿಯಲ್ಲಿ ಒಣಗಿದ 100 ಗ್ರಾಂ ಮಣ್ಣಿನಲ್ಲಿರುವ ತೇವದ ಅಂಶ-ಮಣ್ಣಿನ ಶೇಕಡಾ ತೇವಾಂಶ. 100-105°C ಗೆ ಭಟ್ಟಿಯಲ್ಲಿ ಒಣಗಿಸಿದಾಗ ಕಳೆದು ಹೋಗುವ ತೇವ.,,,,,,,
,,Molal Boiling Point Constant,,ಮೊಲಾಲ್ ಕುದಿಯುವ ಬಿಂದುವಿನ ಸ್ಥಿರ. ಒಂದು ಕಿಲೊಗ್ರಾಂ ದ್ರಾವಕದಲ್ಲಿ ಒಂದು ಅಣು ತೂಕ ಗ್ರಾಂ ಕರಗುವ ವಸ್ತುವಿನಿಂದುಂಟಾಗುವ ಕುದಿಯುವ ಬಿಂದುವಿನ ಏರಿಕೆಯ ಪ್ರಮಾಣ.,,,,,,,
,,Molal Freezing Point Constant,,ಮೊಲಾಲ್ ಹೆಪ್ಪುಗಟ್ಟುವ ಬಿಂದುವಿನ ಸ್ಥಿರ. ಒಂದು ಕಿಲೊಗ್ರಾಂ ದ್ರಾವಕದಲ್ಲಿ ಒಂದು ಅಣು ತೂಕ ಗ್ರಾಂ ಕರಗುವ ವಸ್ತುವಿನಿಂದುಂಟಾಗುವ ಹೆಪ್ಪು ಗಟ್ಟುವ ಬಿಂದುವಿನ ಇಳಿತದ ಪ್ರಮಾಣ.,,,,,,,
,,Molal Solution,,ಮೊಲಾಲ್ ದ್ರಾವಣ. ಒಂದು ಕಿಲೊಗ್ರಾಂ ತೂಕದ ದ್ರಾವಣದಲ್ಲಿ ಒಂದು ವಸ್ತುವಿನ ಅಣು ತೂಕದ ವಿಲೀನದಿಂದುಂಟಾಗಿರುವ ದ್ರಾವಣ.,,,,,,,
,,Molar Solution,,ಮೋಲಾರ್ ದ್ರಾವಣ. ಒಂದು ವಸ್ತುವಿನ ಅಣು ತೂಕ ಗ್ರಾಂ ವಿಲೀನವಾಗಿರುವ ಒಂದು ಲೀಟರ್ ದ್ರಾವಣ.,,,,,,,
,,Molecular Formulae,,ಅಣುಸೂತ್ರ. ಒಂದು ಅಣು ಒಳಗೊಂಡ ವಿವಿಧ ಪರಮಾಣುಗಳ ಸಂಖ್ಯೆಯನ್ನು ಸೂಚಿಸುವ ಸೂತ್ರ.,,,,,,,
,,Molecular Structure,,ಅಣುರಚನೆ. ಒಂದು ಅಣುವಿನಲ್ಲಿ ಅಡಕವಾಗಿರುವ ಪರಮಾಣುಗಳು ಪರಸ್ಪರ ಬಂಧಿಸಲ್ಪಟ್ಟಿರುವ ರೀತಿಯನ್ನು ತೋರುಸುವ ರಚನೆ.,,,,,,,
,,Molecular Weight,,ಅಣುತೂಕ. ಆಮ್ಲಜನಕ ಆಧಾರದ ಮೇಲೆ ಒಂದು ಕ್ಲಿಷ್ಟ ಅಥವಾ ಸರಳ ವಸ್ತುವಿನ ಅಣು ತೂಕ.,,,,,,,
,,Molecule,,ಅಣು. ತನ್ನ ಅಸ್ತಿತ್ವವನ್ನು ಉಳಿಸಿಕೊಳ್ಳುವ ಸಂಯುಕ್ತವಸ್ತುವಿನ ಅತ್ಯಂತ ಸಣ್ಣ ಭಾಗಕ್ಕೆ ಅಣು ಎಂದು ಹೆಸರು.,,,,,,,
,,Mol-fraction,,ಮೊಲ್ ಅಪೂರ್ಣಾಂಶ. ವಿಲೀನಕ ಅಣು ಸಂಖ್ಯೆಗೆ ದ್ರಾವಕ ಮತ್ತು ವಿಲೀನಕ ಅಣುಸಂಖ್ಯೆಯ ಅನುಪಾತ.,,,,,,,
,,Momentum,,ಆವೇಗ. ಒಂದು ವಸ್ತುವಿನ ಜಡತ್ವ (ಭಾರ) ಮತ್ತು ಅದರ ವೇಗದ ಗುಣಲಬ್ಧಕ್ಕೆ ವಸ್ತುವಿನ ಆವೇಗ ಎಂದು ಹೆಸರು.,,,,,,,
,,Mottled Zone,,"ಚುಕ್ಕೆವಿನ್ಯಾಸ ವಲಯ (ಮಚ್ಚೆ ವಲಯ). ವಿವಿಧ ಆಕಾರ, ಬಣ್ಣ, ಗಾತ್ರ ಚುಕ್ಕೆಗಳನ್ನುಳ್ಳ ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್ ವಲಯ ಮಣ್ಣಿನ ಲಂಬ ಚಿತ್ರಗಳನ್ನು ವಿವರಿಸುವಾಗ ಇವುಗಳ ರೂಪು ರೇಖೆಗಳನ್ನು ಗುರುತಿಸುವುದು ಅಗತ್ಯ.",,,,,,,
,,Mountain Soils,,ಪರ್ವತದ ಮಣ್ಣುಗಳು; ಗಿರಿ ಮಣ್ಣುಗಳು. ತಂಪಾದ ಪರ್ವತ ಶಿಖರಗಳಲ್ಲಿ ಕೇವಲ ಭೌತಿಕ ಶಿಥಿಲತೆಯಿಂದ ರೂಪುಗೊಂಡ ಒರಟು ಮಣ್ಣುಗಳು.,,,,,,,
,,Muck Soil,,"ಕೊಳೆತ ಮಣ್ಣು. ಚೆನ್ನಾಗಿ ಕಳಿತ ಸಾವಯವ ಪದಾರ್ಥ, ಹುಡಿಯಾದ ಖನಿಜ ವಸ್ತು ಮತ್ತು ನಾರಿನಂತಹ ಸಸ್ಯ ಉಳಿಕೆಗಳನ್ನೊಳಗೊಂಡ ಮಣ್ಣು.",,,,,,,
,,Mulch,,"ಹೊದಿಕೆ; ಆಚ್ಛಾದನೆ. ಮಣ್ಣಿನ ಮೇಲಿನ ಸಡಿಲವಾದ ಹೊದಿಕೆ, ಸಾಧಾರಣವಾಗಿ ಇದು ಸಾವಯವ ಉಳಿಕೆ ವಸ್ತುಗಳಿಂದ ಆಗಿರುತ್ತದೆ.",,,,,,,
,,Mulch Farming,,"ಹೊದಿಕೆಸಾಗುವಳಿ. ಸಾವಯವ ಉಳಿಕೆವಸ್ತುಗಳನ್ನು ಭೂಮಿಯಲ್ಲಿ ಉತ್ತು ಸೇರಿಸದೆ, ಮೇಲೆ ಹಾಗೆಯೇ ಉಳಿಸುವ ಸಾಗುವಳಿಕ್ರಮ.",,,,,,,
,,Mull,,ದರಗು. ಸಾವಯವ ಪದಾರ್ಥಗಳ ಹೊದಿಕೆಯುಳ್ಳ ಮಣ್ಣಿನ ಮೇಲ್ಪದರ. ಈ ಮಣ್ಣು ಹರಳಾಕೃತಿಯಲ್ಲಿದ್ದು ಸಾಧಾರಣ ಹುಳಿಯಿಂದ ಸ್ವಲ್ಪ ಚೌಳು ಆಗಿರುತ್ತದೆ.,,,,,,,
,,Munsel Notations,,"ಮುನ್ ಸೆಲ್ ಚಿಹ್ನೆಗಳು. ಮಣ್ಣಿನ ಬಣ್ಣವನ್ನು ಗುರುತಿಸುವ ಒಂದು ವ್ಯವಸ್ಥೆ. ಇದರಲ್ಲಿ ವರ್ಣ, ಛಾಯ, ಮೂಲ್ಯ ಈ ಮುಖ್ಯ ಗುಣಗಳನ್ನು ನಿಖರವಾಗಿ ಗುರುತಿಸುವ ವ್ಯವಸ್ಥೆ ಇದೆ.",,,,,,,
,,Natural Erosion,,ಸ್ವಾಭಾವಿಕ ಕೊಚ್ಚಣೆ; ಸ್ವಾಭಾವಿಕ ಭೂಸವಕಳಿ. ಮನುಷ್ಯ ಮತ್ತು ಪ್ರಾಣಿಗಳ ಕಾರ್ಯದಿಂದಲ್ಲದೇ ಸ್ವಾಭಾವಿಕವಾಗಿ ನಡೆಯುವ ಭೂಕೊಚ್ಚಣೆ.,,,,,,,
,,Natural Radioactivity,,ಸ್ವಾಭಾವಿಕ ವಿಕಿರಣ ಕ್ರಿಯೆ. ಸ್ವಾಭಾವಿಕವಾಗಿ ದೊರೆಯುವ ವಸ್ತುಗಳಿಂದುಂಟಾಗುವ ವಿಕಿರಣ ಕ್ರಿಯೆ.,,,,,,,
,,Nephelometry,,ನೆಫೆಲೋಮಿಟ್ರಿ. ತೇಲಣದಲ್ಲಿ ಚದುರಿಸಲ್ಪಡುವ ಬೆಳಕಿನ ಪರಿಮಾಣದ ಅಳತೆಯ ಆಧಾರದ ಮೇಲೆ ನಡೆಸುವ ವಿಶ್ಲೇಷಣೆ.,,,,,,,
,,Neutral Oxides,,ತಟಸ್ಥ ಆಕ್ಸೈಡ್ ಗಳು. ಲಿಟ್ಮಸ್ ದ್ರಾವಣಕ್ಕೆ ತಟಸ್ಥತೆಯನ್ನು ತೋರುವ ಆಕ್ಸೈಡುಗಳು.,,,,,,,
,,Neutral Soil,,ಸಮಧಾತು ಅಥವಾ ತಟಸ್ಥ ಮಣ್ಣು. ಹುಳಿ ಅಥವಾ ಕ್ಷಾರವಿಲ್ಲದ ಸಮಧಾತು ಮಣ್ಣು. ಈ ಮಣ್ಣಿನ ಪಿ. ಎಚ್. ಸರಿಯಾಗಿ 7 ಆಗಿರುತ್ತದೆ.,,,,,,,
,,Neutralisation,,"ತಟಸ್ಥೀಕರಣ. ಆಮ್ಲ ಮತ್ತು ಪ್ರತ್ಯಾಮ್ಲಗಳ ಅನ್ಯೋನ್ಯ ಕ್ರಿಯೆಯಿಂದ ತಮ್ಮ ಆಮ್ಲೀಯ ಮತ್ತು ಪ್ರತ್ಯಾಮ್ಲೀಯ ಗುಣಧರ್ಮಗಳನ್ನು ಕಳೆದುಕೊಂಡು, ಲವಣ ಮತ್ತು ನೀರನ್ನುಂಟು ಮಾಡುತ್ತದೆ. ಆಮ್ಲ ಮತ್ತು ಪ್ರತ್ಯಾಮ್ಲಗಳ ಇಂತಹ ಅನ್ಯೋನ್ಯ ಕ್ರಿಯೆಗೆ ತಟಸ್ಥೀಕರಣ ಎಂದು ಕರೆಯುತ್ತಾರೆ.",,,,,,,
,,Newton’s Law of Motion,,"ನ್ಯೂಟನ್ನನ ಚಲನಾನಿಯಮಗಳು. 1. ಬಾಹ್ಯ ಬಲ ಪ್ರಯೋಗವಿಲ್ಲದಿದ್ದಾಗ, ಒಂದು ಸ್ಥಿರವಸ್ತುವು ಸ್ಥಿರವಾಗಿಯೇ ಇರುವುದು. ಚಲಿಸುತ್ತಿರುವ ವಸ್ತು ಸಮವೇಗದಿಂದ ಒಂದೇ ದಿಕ್ಕಿನಲ್ಲಿ ಚಲಿಸುತ್ತಲೇ ಇರುವುದು. 2. ಆ ವೇಗದಲ್ಲಿ ಉಂಟಾಗುವ ವ್ಯತ್ಯಾಸದ ದರವು ಆರೋಪಿತ ಬಲ ಸರಳಾನುಪಾತವಾಗಿರುತ್ತದೆ ಮತ್ತು ಬಲದ ದಿಕ್ಕಿನಲ್ಲೇ ಇರುತ್ತದೆ. 3. ಪ್ರತಿಯೊಂದು ಕ್ರಿಯೆಗೂ ಅದಕ್ಕೆ ಸಮಪ್ರಮಾಣವುಳ್ಳ ಮತ್ತು ವಿಮುಖವಾದ ಪ್ರತಿಕ್ರಿಯೆಯೊಂದಿದೆ.",,,,,,,
,,Nitrate of Lime,,ಸುಣ್ಣದ ನೈಟ್ರೇಟ್. ಇದು ನೈಟ್ರಿಕ್ ಆಮ್ಲದ ಕ್ಯಾಲ್ಸಿಯಂ ಲವಣ. ಇದರಲ್ಲಿ ಶೇಕಡ 15 ರಷ್ಟು ಸಾರಜನಕವಿರುತ್ತದೆ.,,,,,,,
,,Nitrate of Soda,,ಸೋಡಿಯಂ ನೈಟ್ರೇಟ್. ಸೋಡಿಯಂ ಕಾರ್ಬೊನೇಟ್ ಇಲ್ಲವೇ ಕಾಸ್ಟಿಕ್ ಸೋಡಾ ಮತ್ತು ನೈಟ್ರಿಕ್ ಆಮ್ಲಗಳ ಸಂಯೋಜನೆಯಿಂದುಂಟಾಗುವ ರಾಸಾಯನಿಕ ಸಂಯುಕ್ತ ವಸ್ತು. ಇದರಲ್ಲಿ ಶೇಕಡ 16 ರಷ್ಟು ಸಾರಜನಕವಿರುತ್ತದೆ.,,,,,,,
,,Nitrification,,ನೈಟ್ರೀಕರಣ. ಸಾರಜನಕ ವಸ್ತುಗಳಿಂದ ನೈಟ್ರೇಟ್ ಉತ್ಪತ್ತಿಯಾಗುವಿಕೆ.,,,,,,,
,,Nitrogen Cycle,,"ಸಾರಜನಕ ವೃತ್ತ. ವಾಯುವಿನಲ್ಲಿರುವ ಅನಿಲ ರೂಪದ ಸಾರಜನಕ, ಸಿಡಿಲು, ಮಿಂಚು ಇವುಗಳಿಂದೊದಗಿದ ಶಕ್ತಿಯ ಫಲವಾಗಿ, ಅಮೋನಿಯಮ್ ನೈಟ್ರೇಟ್ ಆಗಿ ಪರಿವರ್ತನೆ ಹೊಂದಿ ಮಣ್ಣಿಗೆ ಸೇರಿ ಸಸ್ಯಗಳಿಗೊದಗುತ್ತದೆ. ಸಸ್ಯ ಅಥವಾ ಸೇಂದ್ರಿಯ ವಸ್ತುಗಳ ವಿಘಟನೆಯಾದಾಗ ಪುನಃ ಬಿಡುಗಡೆಯಾಗಿ ವಾಯುವನ್ನು ಸೇರುತ್ತದೆ. ಇದಕ್ಕೆ ಸಾರಜನಕ ಚಕ್ರ ಎಂದು ಹೆಸರು.",,,,,,,
,,Nitrogen Fixation,,"ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ. ಮಣ್ಣಿನಲ್ಲಿರುವ ಸೂಕ್ಷ್ಮಜೀವಿಗಳ ಕ್ರಿಯೆಯಿಂದ ವಾಯುವಿನಲ್ಲಿರುವ ಅನಿಲ ರೂಪದ ಸಾರಜನಕ, ಸಾವಯವ ಸಂಯುಕ್ತವಾಗುವ ಕ್ರಿಯೆ.",,,,,,,
,,Nitrogen Solution,,"ಸಾರಜನಕ ದ್ರಾವಣ. ಅಮೋನಿಯಮ್, ನೈಟ್ರೇಟ್, ಯೂರಿಯ ಮುಂತಾದ ಸಾರಜನಕ ಗೊಬ್ಬರಗಳನ್ನು ನೀರಿನಲ್ಲಿ ಕರಗಿಸುವುದರಿಂದ ಉಂಟಾಗುವ ಸಾರಜನಕದ ದ್ರಾವಣ.",,,,,,,
,,Nitrophosphate,,ನೈಟ್ರೋ ಫಾಸ್ಫೇಟ್. ಸಾರಜನಕ ಮತ್ತು ರಂಜಕದ ರಾಸಾಯನಿಕ ಸಂಯುಕ್ತ ಗೊಬ್ಬರ.,,,,,,,
,,Noble Gases,,"ಉತ್ತಮ ಅನಿಲಗಳು. ಸಾಧಾರಣವಾಗಿ ಯಾವ ಬದಲಾವಣೆಯನ್ನೂ ಹೊಂದದ ಹೀಲಿಯಂ, ನಿಯಾನ್, ಆರ್ಗಾನ್ ಮುಂತಾದ ಅನಿಲಗಳಿಗೆ ಉತ್ತಮ ಅನಿಲಗಳೆನ್ನುತ್ತಾರೆ.",,,,,,,
,,Nodule Bacteria,,"ಗ್ರಂಥಿ ಬ್ಯಾಕ್ಟೀರಿಯಾ. ದ್ವಿದಳ ಜಾತಿಯ ಸಸ್ಯ ಬೇರುಗಳಲ್ಲಿ ಕಂಡುಬರುವ ಗ್ರಂಥಿಗಳಲ್ಲಿದ್ದು, ವಾಯುವಿನಿಂದ ನೇರವಾಗಿ ಸಾರಜನಕವನ್ನು ಬಳಸಿಕೂಂಡು, ತನ್ನ ಜೀವ ಕ್ರಿಯೆಗೆ ಬೇಕಾದ ಸಾವಯವ ವಸ್ತುಗಳನ್ನು ಸಸ್ಯಗಳಿಂದ ಪಡೆದುಕೊಳ್ಳುವ ಹಾಗೂ ಆತಿಥೇಯ ಸಸ್ಯಕ್ಕೆ ಸಾರಜನಕ ಸೇಂದ್ರಿಯ ವಸ್ತುಗಳನ್ನು ಒದಗಿಸುವ ಸಮಜೀವಿ ಬ್ಯಾಕ್ಟೀರಿಯಾ.",,,,,,,
,,Non symbiotic,,"ಸ್ವತಂತ್ರ ಜೀವಿ. ಮಣ್ಣಿನಲ್ಲಿರುವ ಸಾವಯವ ವಸ್ತುವಿನಿಂದೊದಗುವ ಶಕ್ತಿ ಮತ್ತು ನೇರವಾಗಿ ವಾಯುವಿನಿಂದ ಹೀರಲ್ಪಟ್ಟ ಸಾರಜನಕಗಳಿಂದ ಜೀವಕ್ರಿಯೆ ನಡೆಸುವ ಪಾಚಿ, ಅಸೊಟೋ ಬ್ಯಾಕ್ಟರ್ ಮುಂತಾದ ಸೂಕ್ಷ್ಮ ಜೀವಿಗಳು.",,,,,,,
,,Non-electrolyte,,ವಿದ್ಯುತ್ ಅಸಹಕಾರಿ. ವಿದ್ಯುತ್ ಶಕ್ತಿ ಪ್ರವಹಿಸಲು ಅನುಕೂಲಮಾಡಿಕೊಡದಂತಹ ದ್ರಾವಣದಲ್ಲಿರುವ ವಸ್ತು.,,,,,,,
,,Non-saline Alkali Soil,,"ಚೌಳುರಹಿತ ಕ್ಷಾರ ಮಣ್ಣು. ಹೇರಳವಾದ ವಿನಿಮಯ ಸೋಡಿಯಂನಿಂದ ಈ ಮಣ್ಣು, ಸಸ್ಯಗಳ ಬೆಳವಣಿಗೆಗೆ ಅಡಚಣೆಯನ್ನುಂಟುಮಾಡುತ್ತದೆ. ನೀರಿನಲ್ಲಿ ಕರಗಬಲ್ಲ ಲವಣಗಳು ಈ ಮಣ್ಣಿನಲ್ಲಿ ಅಷ್ಟಾಗಿರಲಾರವು.",,,,,,,
,,Normal Oxide,,ನಾರ್ ಮಲ್ ಆಕ್ಸೈಡ್. ಸಂಯೋಗ ಸಾಮರ್ಥ್ಯದ ನಿಯಮಗಳಂತೆ ತಯಾರಾದ ಲೋಹ ಮತ್ತು ಅಲೋಹಗಳ ಆಕ್ಸೈಡುಗಳು.,,,,,,,
,,Normal Profile,,"ಸಾಮಾನ್ಯ ಪ್ರೊಫೈಲ್. ಸಸ್ಯ ಸಂಗ್ರಹ ಮತ್ತು ವಾಯುಗುಣಗಳೆರಡು ಸಮತೋಲನವಾಗಿದ್ದು, ಮೂಲ ವಸ್ತು ಮತ್ತು ಕಾಲಾವಧಿ ತಟಸ್ಥವಾಗಿರುವ ಸನ್ನಿವೇಶದಲ್ಲಿ ರಚನೆಯಾಗುವ ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್.",,,,,,,
,,Normal Salts,,"ನಾರ್ ಮಲ್ ಲವಣಗಳು. ಆಮ್ಲದ ಅಣುವಿನಲ್ಲಿರುವ, ತೆಗೆದಿರಿಸಬಹುದಾದ ಎಲ್ಲಾ ಹೈಡ್ರೊಜನ್ ಪರಮಾಣುಗಳು, ಲೋಹದ ಪರಮಾಣುಗಳಿಂದ ಅಥವಾ ರ್ಯಾಡಿಕಲ್ಸ್ ಗಳಿಂದ ಹೊರದೂಡಲ್ಪಟ್ಟಾಗ ಉಂಟಾಗುವ ಲವಣಗಳಿಗೆ ಸಾಮಾನ್ಯ ಲವಣಗಳೆಂದು ಹೆಸರು.",,,,,,,
,,Normal Solution,,ನಾರ್ ಮಲ್ ದ್ರಾವಣ. ಒಂದು ಲೀಟರ್ ದ್ರಾವಣದಲ್ಲಿ ಒಂಗು ಗ್ರಾಂ ಸಮಾನ ತೂಕದ ದ್ರಾವಕವನ್ನು ಕರಗಿಸುವುದರಿಂದುಂಟಾಗುವ ದ್ರಾವಣಕ್ಕೆ ಸಮಾನ ದ್ರಾವಣವೆಂದು ಹೆಸರು.,,,,,,,
,,Normality,,ನಾರ್ ಮ್ಯಾಲಿಟಿ. ಒಂದು ಲೀಟರ್ ದ್ರಾವಣದಲ್ಲಿ ವಿಲೀನವಾಗಿರುವ ಒಂದು ವಸ್ತುವಿನ ‘ಗ್ರಾಂ ಸಮತೂಕ’ಗಳ ಸಂಖ್ಯೆಗೆ ನಾರ್ ಮ್ಯಾಲಿಟಿ ಎಂದು ಹೆಸರು.,,,,,,,
,,Nutrient Cycle,,"ಪೋಷಕ ವೃತ್ತ. ಸಸ್ಯ ಪೋಷಕಗಳ ಬಹುಭಾಗ ಪ್ರಕೃತಿ ಸ್ವಾಭಾವಿಕ ವೃತ್ತ. ಅಂದರೆ, ಸಸ್ಯ ವರ್ಗ, ಮಣ್ಣು, ಗಾಳಿ ಮತ್ತು ಮಳೆ ಇವುಗಳಿಗೆ ಸಂಭವಿಸಿದ ಹಾಗೆ ಮಾರ್ಪಾಟಿಗೊಳಗಾಗುತ್ತದೆ. ಉದಾಹರಣೆಗೆ ಗಾಳಿಯಲ್ಲಿನ ಸಾರಜನಕವು ಮಿಂಚು, ಗುಡುಗು ಇವುಗಳಿಂದೊದಗಿದ ಶಕ್ತಿಯಿಂದ ಜಲಜನಕ ಇಲ್ಲವೇ ಆಮ್ಲಜನಕದೊಡನೆ ಸಂಯೋಗವಾಗಿ ಅಮೋನಿಯ ಇಲ್ಲವೇ ನೈಟ್ರೇಟ್ ರೂಪದಲ್ಲಿ ಭೂಮಿಯನ್ನು ಸೇರುತ್ತದೆ. ಅದು ಸಸ್ಯದಿಂದ ಹೀರಲ್ಪಡುತ್ತದೆ. ಸಸ್ಯ ಸತ್ತ ಮೇಲೆ ವಿಘಟನೆಯಾಗಿ ಸಾರಜನಕ ಪುನಃ ಗಾಳಿಯನ್ನು ಸೇರುತ್ತದೆ.",,,,,,,
,,Oceanic Climate,,ಸಾಗರ ವಾಯುಗುಣ. ಉಷ್ಣತೆ ಅತಿ ಹೆಚ್ಚು ಅಥವಾ ಅತಿ ಕಡಿಮೆ ಆಗದ ಸಮುದ್ರ ತೀರದ ವಾಯುಗುಣ.,,,,,,,
,,Ohm,,ಓಮ್. ವಿದ್ಯುತ್ ನಿರೋಧಕ ಶಕ್ತಿಯನ್ನು ಅಳೆಯುವ ಏಕಮಾನ.,,,,,,,
,,Ohm’s Law,,ಓಮ್ ನ ನಿಯಮ. ಪ್ರವಾಹ ಮಾರ್ಗದಲ್ಲಿ ಚಲಿಸುತ್ತಿರುವ ವಿದ್ಯುತ್ ಶಕ್ತಿಯು ಪ್ರಯೋಗಿಸಿದ ವಿದ್ಯುದ್ವಾಹಕ ಬಲಕ್ಕೆ ಸರಳ ಪ್ರಮಾಣದಲ್ಲಿರುತ್ತದೆ. E = IR E = ಮೇಲ್ಮೈ. I = ಆಂಪಿಯರನಲ್ಲಿ ಕರೆಂಟ್. R = ನಿರೋಧ (ಓಮ್ ನಲ್ಲಿ).,,,,,,,
,,One Atmosphere,,"ಒಂದು ವಾಯುಭಾರ. ಶೂನ್ಯ ಡಿಗ್ರಿ ಸೆಂ. ಉಷ್ಣತೆಯಲ್ಲಿ ಆದರ್ಶಪ್ರಾಯ ವಾಯುಮಂಡಲದ ಒತ್ತಡವು 76 ಸೆಂಟಿಮೀಟರ್ ಪಾದರಸ ಎಂದು ನಾವು ಹೇಳುವಾಗ, ವಾಯು ಮಂಡಲದ ಒತ್ತಡವು 76 ಸೆಂಟಿಮೀಟರ್ ಅಥವಾ 760 ಮಿಲಿಮೀಟರ್ ಎತ್ತರದ ಪಾದರಸದ ಕಾಂಡವು ಹಾಕುವ ಒತ್ತಡದಷ್ಟೇ ಇರುತ್ತದೆ. ಈ ಒತ್ತಡವನ್ನು ಏಕಮಾನವಾಗಿ ಪರಿಗಣಿಸಲಾಗಿದೆ.",,,,,,,
,,Open Formula Guarantee,,"ಸೂತ್ರದ ಬಹಿರಂಗ ನಿಖರತೆ. ರಾಸಾಯನಿಕ ಗೊಬ್ಬರದ ವಿಶ್ಲೇಷಣೆಯನ್ನು ಕೊಡುವುದೇ ಅಲ್ಲದೆ, ಅದರಲ್ಲಿರುವ ಇತರ ಘಟಕಗಳ ರಚನೆ, ಘಟಕದ ಮೊತ್ತ ಮುಂತಾದ ವಿವರಗಳ ನಿಖರತೆಯನ್ನು ನೀಡುವ ಸೂತ್ರ.",,,,,,,
,,Order of Terms in Fertilizers,,ರಾಸಾಯನಿಕ ಗೊಬ್ಬರ ಪೋಷಕಗಳ ಕ್ರಮ. ರಾಸಾಯನಿಕ ಗೊಬ್ಬರಗಳಲ್ಲಿರುವ ಪೋಷಕಗಳನ್ನು ಹೆಸರಿಸುವ ಕ್ರಮ ಈ ರೀತಿ ಇದೆ : 1. ಸಾರಜನಕ; 2. ರಂಜಕ ಮತ್ತು 3. ಪೊಟ್ಯಾಷ್.,,,,,,,
,,Organic Matter,,"ಸಾವಯವ ವಸ್ತು ; ಸೇಂದ್ರಿಯ ವಸ್ತು. ಸಸ್ಯ ಮತ್ತು ಪ್ರಾಣಿ ಉಳಿಕೆ ವಸ್ತುಗಳು ಮಣ್ಣಿನಲ್ಲಿ ಸೂಕ್ಷ್ಮ ಜೀವಿಗಳ ಕ್ರಿಯೆಯಿಂದ ವಿಘಟನೆಯಾಗಿ, ಮೇಲೆ ಮಣ್ಣಿನ ಅಂಗವಾಗಿ ಉಳಿಯುವ ಅಸ್ಫಟಿಕ ರೂಪದ ಸಾವಯವ ವಸ್ತು.",,,,,,,
,,Organic Phosphorus,,ಸಾವಯವ ರಂಜಕ. ಸಾವಯವ ರಂಜಕಗಳನ್ನುಳ್ಳ ರಂಜಕ ಸಂಯುಕ್ತ ಪದಾರ್ಥಗಳು. ಉದಾಹರಣೆ : ಪಾಸ್ಫಾರಿಕ್ ಆಮ್ಲ.,,,,,,,
,,Organic Soils,,ಸಾವಯವ ಮಣ್ಣುಗಳು. ಮಣ್ಣಿನ ಗುಣಧರ್ಮಗಳನ್ನು ಚೆನ್ನಾಗಿ ವ್ಯಕ್ತಗೊಳಿಸಲು ಶಕ್ಯವಾಗುವಂತೆ ಈ ಮಣ್ಣಿನಲ್ಲಿ ಸಾಕಷ್ಟು ಸಾವಯವ ಪದಾರ್ಥಗಳಿರುತ್ತವೆ.,,,,,,,
,,Osmotic Pressure,,"ಅಭಿಸರಣ ಒತ್ತಡ. ಒಂದು ಅಪೂರ್ಣ ವ್ಯಾಪ್ಯ ಪೊರೆಯಿಂದ ಒಂದು ದ್ರಾವಣವು ದ್ರಾವಕದಿಂದ ಬೇರ್ಪಡಿಸಲ್ಪಟ್ಟಾಗ, ದ್ರಾವಕ, ದ್ರಾವಣದೊಳಕ್ಕೆ ವ್ಯಾಪಿಸದಂತೆ ತಡೆದು, ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಸಮತೋಲನವನ್ನೇರ್ಪಡಿಸಲು ದ್ರಾವಣ ಮತ್ತು ದ್ರಾವಕಗಳು ತೋರುವ ಒತ್ತಡ.",,,,,,,
,,Oven-dry Soil,,ಓವೆನ್ ನಲ್ಲಿ ಒಣಗಿಸಿದ ಮಣ್ಣು. 105 ರಿಂದ 110°C ಉಷ್ಣತೆಯಲ್ಲಿ ಗೂಡು ಒಲೆಯಲ್ಲಿ ಒಣಗಿದ ಮಣ್ಣು.,,,,,,,
