ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Mating types,,ಕೂಡುವ ಬಗೆಗಳು,,,,,,,
,,Maturation,,"ಪೂರ್ಣಬೆಳೆಯುವಿಕೆ, ಪಕ್ವವಾಗುವಿಕೆ",,,,,,,
,,Matrix,,ಮಾತೃಕೆ,,,,,,,
,,Mature,,ಪರಿಪಕ್ವವಾಗು,,,,,,,
,,Maximal,,ಪರಮಾವಧಿಯ,,,,,,,
,,Measles,,ದಡಾರ,,,,,,,
,,Medical microbiology,,ವೈದ್ಯಕೀಯ ಸೂಕ್ಷ್ಮಜೀವಿಶಾಸ್ತ್ರ,,,,,,,
,,Medium,,ಮಾಧ್ಯಮ,,,,,,,
,,Megasporophyll,,ಬೀಜಕಣ ಪರ್ಣ,,,,,,,
,,Mealy bug,,ಹಿಟ್ಟು ತಗಣೆ,,,,,,,
,,Meiosis,,"ಸಂಖ್ಯಾಕ್ಷೀಣ ವಿಭಜನೆ, ಅರ್ಧಸೂತ್ರಣ ವಿಭಜನೆ",,,,,,,
,,Melting temperature,,ಕರಗುವ ಉಷ್ಣತೆ,,,,,,,
,,Membrane,,ಪೊರೆ,,,,,,,
,,Membrane bound enzyme,,ಪೊರೆ ಆವರಿತ ಕಿಣ್ವ,,,,,,,
,,Membrane filter,,ಪಟಲ ಶೋಧಕ,,,,,,,
,,Membrane intrusions,,ಪೊರೆ ಅಂತಸ್ಸರಣ,,,,,,,
,,Membrane stack,,ಪಟಲ ಗುಂಪು,,,,,,,
,,Memory cell,,ಸ್ಮರಣಶಕ್ತಿಯುಳ್ಳ ಕೋಶ,,,,,,,
,,Meningoencephalitis,,"ಮೆದುಳ್ಪರೆ, ಮೆದುಳುರಿತ",,,,,,,
,,Meningitis,,"ಮಿದುಳಿನ ಪೊರೆಗಳ ಉರಿಯೂತ, ಮೆದುಳಿನ ಉರಿಯೂತ",,,,,,,
,,Merozoite,,ಖಂಡಜಾಣು,,,,,,,
,,Mesophile,,"ಸಮಶಾಖಪ್ರಿಯ, ಮಧ್ಯಮ ಉಷ್ಣಪ್ರಿಯ",,,,,,,
,,Mesosome,,ಬ್ಯಾಕ್ಟಿರೀಯಾದ ಉಸಿರಾಡುವ ಕೋಶ,,,,,,,
,,Mesozoic,,ಮಧ್ಯಜೀವಯುಗ,,,,,,,
,,Metabolism,,"ಜೀವದ್ರವ್ಯ ಪರಿಣಾಮಕ್ರಿಯೆ, ಚಯಪಚಯ ಕ್ರಿಯೆ",,,,,,,
,,Metabolite,,ಚಯಾಪಚಯ ಕ್ರಿಯಾ ಅಥವಾ ಜೀವದ್ರವ್ಯ ಪರಿಣಾಮ ಕ್ರಿಯಾ ಉತ್ಪನ್ನ,,,,,,,
,,Metaphase,,ಮಧ್ಯಾವಸ್ಥೆ,,,,,,,
,,Metaplasm,,"ಅಜೀವದ್ರವ್ಯ, ಬಿಡುಕಣದ್ರವ್ಯ",,,,,,,
,,Metastable,,ಮಿತಸ್ಥಾಯಿ,,,,,,,
,,Metatrophic,,ಉಭಯಪೋಷಿತ,,,,,,,
,,Metritis,,ಗರ್ಭಾಶಯ ಊತ,,,,,,,
,,Microaerophilic,,"ಅಲ್ಪ ಆಮ್ಲಜನಕಪ್ರಯ, ಸೂಕ್ಷ್ಮವಾಯುಪ್ರಿಯ",,,,,,,
,,Microbe,,ಸೂಕ್ಷ್ಮಜೀವಿ,,,,,,,
,,Microbial corrosion,,ಸೂಕ್ಷ್ಮಜೈವಿಕನಾಶಕಾರಕತೆ,,,,,,,
,,Microbial dispersal,,ಸೂಕ್ಷ್ಮಜೀವೀಪ್ರಸರಣೆ,,,,,,,
,,Microbial ecology,,ಸೂಕ್ಷ್ಮಜೀವೀಯ ಪರಿಸರಶಾಸ್ತ್ರ,,,,,,,
,,Microbial evasion,,ಸೂಕ್ಷ್ಮ ಜೀವೀಯ ನುಣುಚಿಕೊಳ್ಳುವಿಕೆ,,,,,,,
,,Microbial factor,,ಸೂಕ್ಷ್ಮಜೀವೀಯ ಘಟಕ,,,,,,,
,,Microbial flora,,ಸೂಕ್ಷ್ಮಜೀವಿ ಸಸ್ಯವರ್ಗ,,,,,,,
,,Microbial load,,ಸೂಕ್ಷ್ಮಜೀವಿ ಹೊರೆ,,,,,,,
,,Microbiological assay,,ಸೂಕ್ಷ್ಮಜೀವೀಯ ಪರೀಕ್ಷೆ,,,,,,,
,,Microbiology,,ಸೂಕ್ಷ್ಮ ಜೀವಿಶಾಸ್ತ್ರ,,,,,,,
,,Microbiota,,ಸೂಕ್ಷ್ಮಜೀವರಾಶಿ,,,,,,,
,,Microcyst,,"ಸೂಕ್ಷ್ಮಕವಚಕೋಶ, ಕಿರುಕವಚಕೋಶ",,,,,,,
,,Microdrop,,"ಸೂಕ್ಷ್ಮಹನಿ, ಕಿರುಹನಿ",,,,,,,
,,Microenvironment,,ಸೂಕ್ಷ್ಮ ಪರಿಸರ,,,,,,,
,,Microfauna,,ಸೂಕ್ಷ್ಮ ಪ್ರಾಣಿವರ್ಗ,,,,,,,
,,Microfibril,,ಸೂಕ್ಷ್ಮ ತಂತು,,,,,,,
,,Microflora,,ಸೂಕ್ಷ್ಮ ಸಸ್ಯವರ್ಗ,,,,,,,
,,Microgamete,,ಸೂಕ್ಷ್ಮಯುಗ್ಮಕ,,,,,,,
,,Microgametocyte,,ಸೂಕ್ಷ್ಮಪ್ರಜನನ ಜೀವಿ,,,,,,,
,,Microhabitat,,ಸೂಕ್ಷ್ಮಜೀವಿನೆಲೆ,,,,,,,
,,Micromanipulator,,ಮಿಣಿಕೈ ಚಳಕಯಂತ್ರ,,,,,,,
,,Micrometer,,ಸೂಕ್ಷ್ಮಮಾಪಕ,,,,,,,
,,Micrometer ocular,,ದೃಷ್ಟಿಸೂಕ್ಷ್ಮ ಮಾಪಕ,,,,,,,
,,Micromolecule,,ಸೂಕ್ಷ್ಮ ಪರಮಾಣು,,,,,,,
,,Micronucleus,,ಸೂಕ್ಷ್ಮಕೇಂದ್ರಕ,,,,,,,
,,Micronutrients,,ಸೂಕ್ಷ್ಮಪೋಷಕಾಂಶಗಳು,,,,,,,
,,Microorganism,,ಸೂಕ್ಷ್ಮಜೀವಿ,,,,,,,
,,Micropaleaontology,,ಸೂಕ್ಷ್ಮಪಳೆಯುಳಿಕೆಶಾಸ್ತ್ರ,,,,,,,
,,Microphagous,,"ಅಣುಭಕ್ಷಿ, ಸೂಕ್ಷ್ಮಾಣುಭಕ್ಷಿ",,,,,,,
,,Microscope,,ಸೂಕ್ಷ್ಮದರ್ಶಕ,,,,,,,
,,Microscopic stage,,ಸೂಕ್ಷ್ಮದರ್ಶಕೀಯ ಹಂತ,,,,,,,
,,Microscopy,,ಸೂಕ್ಷ್ಮದರ್ಶಕತೆ,,,,,,,
,,Microtubules,,ಸೂಕ್ಷ್ಮನಳಿಕೆಗಳು,,,,,,,
,,Midgut,,"ನಡುಗರುಳು, ಮಧ್ಯಕರುಳು",,,,,,,
,,Mildew,,ಬೂಜುರೋಗ,,,,,,,
,,Milkduct,,ದುಗ್ಧನಾಳ,,,,,,,
,,Milk flora,,ಹಾಲಿನ ಸೂಕ್ಷ್ಮಜೀವಿವಲಯ,,,,,,,
,,Millepede,,ಸಹಸ್ರಪದಿ,,,,,,,
,,Millet,,"ತೃಣಧಾನ್ಯ, ಕಿರುಧಾನ್ಯ",,,,,,,
,,Millipore filter,,"ಚಿಕ್ಕರಂಧ್ರದ ಶೋಧಕ, ಬ್ಯಾಕ್ಟೀರಿಯ ಶೋಧಿಸುವ ಪಟಲ",,,,,,,
,,Minced,,ಚೂರು ಚೂರಾದ ಮಾಂಸ; ಖೀಮಾ,,,,,,,
,,Mineralisation,,ಖನಿಜೀಕರಣ,,,,,,,
,,Minimal,,ಕನಿಷ್ಠ ಪ್ರಮಾಣ,,,,,,,
,,Missense mutation,,ತಪ್ಪು ಅರ್ಥ ಉತ್ಪರಿವರ್ತನೆ,,,,,,,
,,Mitosis,,"ಸಮರೇಖಾ ವಿಭಜನೆ, ಸಮಸೂತ್ರಣ ವಿಭಜನೆ",,,,,,,
,,Mitosporangium,,ಸಮರೇಖಾ ವಿಭಜನೆಯ ಬೀಜಕಣ ಚೀಲ,,,,,,,
,,Mitotic apparatus,,ಸಮರೇಖಾ ವಿಭಜನಾ ಸಲಕರಣೆ,,,,,,,
,,Mitotic division,,ಸಮರೇಖಾ ವಿಭಜನೆ,,,,,,,
,,Mixed acid fermentation,,ಮಿಶ್ರ ಆಮ್ಲ ಹುದುಗುವಿಕೆ,,,,,,,
,,Mixed culture,,ಮಿಶ್ರ ಸಾಕಣೆ,,,,,,,
,,Modification,,"ರೂಪಾಂತರಣ, ಬದಲಾವಣೆ, ಪರಿವರ್ತನೆ",,,,,,,
,,Moiety,,ಏಕಾಂಶ,,,,,,,
,,Molecular biology,,ಅಣ್ವಕ ಜೀವಶಾಸ್ತ್ರ,,,,,,,
,,Molecular change,,ಅಣ್ವಕ ಬದಲಾವಣೆ,,,,,,,
,,Molecular lesion,,ಅಣ್ವಕ ಗಾಯ,,,,,,,
,,Molecular sieve,,ಅಣುಜರಡಿ,,,,,,,
,,Molecular taxanomy,,ಅಣುವರ್ಗೀಕರಣಶಾಸ್ತ್ರ,,,,,,,
,,Molecule,,ಅಣು,,,,,,,
,,Molasses,,ಕಾಕಂಬಿ,,,,,,,
,,Molluse,,"ಚಿಪ್ಪು ಮೀನು, ಮೃದ್ವಂಗಿ",,,,,,,
,,Momentum,,"ಆವೇಗ ಪರಿಣಾಮ, ಚಲಪ್ರಮಾಣ",,,,,,,
,,Monochromatic,,ಏಕವರ್ಣಕ,,,,,,,
,,Monocotyledon,,ಏಕದಳ ಸಸ್ಯ,,,,,,,
,,Monoculture,,"ಏಕಧಾನ್ಯ ಬೇಸಾಯ, ಏಕಸಾಕಣೆ",,,,,,,
,,Monocyte,,ಏಕಕೋಶ,,,,,,,
,,Monoecious,,"ದ್ವಿಲಿಂಗಿ, ಉಭಯ ಲಿಂಗಿ",,,,,,,
,,Monomorphism,,ಏಕರೂಪತೆ,,,,,,,
,,Monophagous,,ಏಕಾಹಾರಿ,,,,,,,
,,Monophyletic,,"ಏಕಸ್ರೋತೋದ್ಭವ, ಏಕಕುಲದ",,,,,,,
,,Monosaccharide,,"ಏಕಸ್ಯಾಕರೈಡ್, ಮೂಲಸಕ್ಕರೆ",,,,,,,
,,Monosymmetric,,ಏಕ ಸಮಮಿತ,,,,,,,
,,Monotrichous flagellation,,ಏಕಕಶಾಂಗ ಜೋಡಣೆ,,,,,,,
,,Monotropic,,ಏಕರೂಪಿ,,,,,,,
,,Morayeel poisoning,,ಮೊರೆಈಲ್ ವಿಷವಾಗುವಿಕೆ,,,,,,,
,,Mordant,,"ವರ್ಣಬಂಧಕ, ಮರ್ಮಭೇದಿ",,,,,,,
,,Mordanting,,ಬಣ್ಣ ಕಚ್ಚಿಸುವಿಕೆ,,,,,,,
,,Morphogenesis,,"ಸಂರಚನಾವಿಕಾಸ, ರೂಪೋತ್ಪತ್ತಿ, ಅಂಗಜನತ್ವ, ಆಕೃತಿ ಉತ್ಪತ್ತಿ",,,,,,,
,,Morphology,,ಆಕೃತಿರಚನಾಶಾಸ್ತ್ರ,,,,,,,
,,Mortality rate,,ಮರಣದರ,,,,,,,
,,Motile,,ಚಲಿಸುವ,,,,,,,
,,Mottled spongyrot,,ಚುಕ್ಕೆ ಮೆದುಕೊಳೆತ,,,,,,,
,,Mosaic virus,,ಮಚ್ಚೆರೋಗದ ವೈರಸ್,,,,,,,
,,Mosses,,ಹಾವಸೆಗಳು,,,,,,,
,,Most probable number,,ಅತಿಸಂಭವನೀಯ ಸಂಖ್ಯೆ,,,,,,,
,,Motile spore,,ಚಲಿಸುವ ಬೀಜಕಣ,,,,,,,
,,Motile zygote,,ಚಲರೂಪಿ ಯುಗ್ಮಕ,,,,,,,
,,Motility,,"ಚಾಲನೆ, ಚಲನೆರೀತಿ",,,,,,,
,,Mottling,,ಕಲೆಗಳ ವಿನ್ಯಾಸ ಉಂಟುಮಾಡುವಿಕೆ,,,,,,,
,,Mouse lethal dose,,ಇಲಿಮಾರಕ ಪ್ರಮಾಣ,,,,,,,
,,Musilagenous algal filaments,,ಅಂಟುದ್ರವ ಪಾಚಿ ತಂತುಗಳು,,,,,,,
,,Mucoid,,ಲೋಳೆ,,,,,,,
,,Mucous membrane,,"ಲೋಳ್ಪರೆ, ಲೋಳೆ ಪಟಲ, ಲೋಳೆ ಗೂಡಿನ ನಯಚರ್ಮ",,,,,,,
,,Mucus,,ಲೋಳ,,,,,,,
,,Multicellular,,"ಬಹುಕೋಶಯುಕ್ತ, ಬಹುಕೋಶೀಯ",,,,,,,
,,Multiple drug resistance,,ಬಹುಔಷಧ ನಿರೋಧಕತೆ,,,,,,,
,,Multiple tube,,ಹಲವು ಭಾಗಗಳುಳ್ಳ ಕೊಳವೆ,,,,,,,
,,Multipolar budding,,"ಬಹುಶೃಂಗ ವಿಭಜನೆ, ಬಹುಧ್ರುವ ಮೊಗ್ಗಾಗುವಿಕೆ",,,,,,,
,,Multitrichous flagellation,,ಬಹುಕಶಾಂಗ ಜೋಡಣೆ,,,,,,,
,,Mummification,,ಬತ್ತಿಹೋಗುವಿಕೆ,,,,,,,
,,Mumps virus,,ಗದ್ದಕಟ್ಟು ವೈರಸ್,,,,,,,
,,Murine typhus,,ಮುರೈನ್ ಜ್ವರ,,,,,,,
,,Murrain,,ದನಗಳ ಒಂದು ಅಂಟುಜಾಡ್ಯ,,,,,,,
,,Muscardine fungus,,"ರೇಷ್ಮೆಹುಳುವಿನ ಶಿಲೀಂಧ್ರ ರೋಗ, ಸುಣ್ಣಕಟ್ಟು ರೋಗ",,,,,,,
,,Mushroom,,"ನಾಯಿಕೊಡೆ, ಅಣಬೆ",,,,,,,
,,Mushy,,ಅಂಬಲಿಯಂತಿರುವ,,,,,,,
,,Muskmelon,,"ಕೆಕ್ಕರಿಕೆ ಹಣ್ಣು, ಕ್ಯಾಂಟಲೋಪ್",,,,,,,
,,Musset,,ಜೋಡು ಚಿಪ್ಪಿನ ಪ್ರಾಣಿ,,,,,,,
,,Mustiness,,ದುರ್ಗಂಧತೆ,,,,,,,
,,Musty odour,,ಮುಗ್ಗುವಾಸನೆ,,,,,,,
,,Mutagent,,ಉತ್ಪರಿವರ್ತಕ,,,,,,,
,,Mutagenesis,,ಉತ್ಪರಿವರ್ತನೆ,,,,,,,
,,Mutagenesis agent,,ಉತ್ಪರಿವರ್ತನೆಕಾರಕ ನಿಯೋಗಿ,,,,,,,
,,Mutagenic action,,ಉತ್ಪರಿವರ್ತನ ಕ್ರಿಯೆ,,,,,,,
,,Mutant,,ಉತ್ಪರಿವರ್ತಿತ,,,,,,,
,,Mutate,,"ಬದಲಾವಣೆ ಮಾಡು, ಉತ್ಪರಿವರ್ತಿಸು",,,,,,,
,,Mutation,,ಉತ್ಪರಿವರ್ತನೆ,,,,,,,
,,Mutational equilibrium,,ಉತ್ಪರಿವರ್ತನ ಸಮತೋಲನ,,,,,,,
,,Mutator strain,,ಉತ್ಪರಿವರ್ತಕ ವಿಭೇದ,,,,,,,
,,Mutualism,,ಪರಸ್ಪರಾವಲಂಬನೆ,,,,,,,
,,Mutualistic endosymbiosis,,ಪರಸ್ಪರ ಅಂತರ್ ಸಹಜೀವನ,,,,,,,
,,Mycete,,ಅಣಬೆ,,,,,,,
,,Mycelium,,ಕವಕಜಾಲ,,,,,,,
,,Mycology,,ಕವಕ ವಿಜ್ಞಾನ,,,,,,,
,,Mycopathology,,ಕವಕ ರೋಗವಿಜ್ಞಾನ,,,,,,,
,,Mycophage,,ಕವಕಭಕ್ಷಿ,,,,,,,
,,Mycoplasma,,"ವೈರಸ್ ತರದ ಜೀವಿ (ಎ,ಎಲ್.ಓ.) ಕವಕ ದ್ರವ್ಯ",,,,,,,
,,Mycoprotein,,ಕವಕ ಪ್ರೊಟೀನು,,,,,,,
,,Mycorrhiza,,"ಶಿಲೀಂಧ್ರ ಬೇರು, ಕವಕ ಬೇರು",,,,,,,
,,Mycose,,"ಕವಕ ಸಕ್ಕರೆ, ಕವಕ ಶರ್ಕರ",,,,,,,
,,Mycosis,,ಪರೋಪಜೀವಿಯ ಕವಕ (ಶಿಲೀಂಧ್ರ) ರೋಗ,,,,,,,
,,Mycostatic,,ಶಿಲೀಂಧ್ರಸ್ಥಾಯಿ,,,,,,,
,,Myocyte,,ಸ್ನಾಯುಕೋಶ,,,,,,,
,,Myology,,ಸ್ನಾಯು ವಿಜ್ಞಾನ,,,,,,,
,,Myotome,,ಪ್ರಥಮ ಸ್ನಾಯುಭಾಗ,,,,,,,
,,Mycotoxicosis,,"ಕವಕಜನ್ಯ ವಿಷಪರಿಣಾಮರೋಗ, ಶಿಲೀಂಧ್ರ ಜನ್ಯ, ವಿಷಪರಿಣಾಮ ರೋಗ",,,,,,,
,,Mycotoxin,,"ಕವಕಜನ್ಯ ವಿಷವಸ್ತು, ಶಿಲೀಂಧ್ರಜನ್ಯ ವಿಷವಸ್ತು",,,,,,,
,,Nail head spot,,ಮೊಳೆ ತಲೆ ಚುಕ್ಕೆ,,,,,,,
,,Naked seed,,ನಗ್ನ ಬೀಜ,,,,,,,
,,Narrow linear canker,,ಕಿರಿದಾದ ರೇಖೀಯ ಕೊಳೆ ಹುಣ್ಣು,,,,,,,
,,National communicable disease centre,,ರಾಷ್ಟ್ರೀಯ ಸಂಪರ್ಕ ರೋಗ ಕೇಂದ್ರ,,,,,,,
,,Natural chain terminator,,ಸಹಜಸರಪಣಿ ಅಂತ್ಯಕಾರಕ,,,,,,,
,,Natural disturbance,,"ನೈಸರ್ಗಿಕ ಆತಂಕ, ಸ್ವಾಭಾವಿಕ ಗೊಂದಲ",,,,,,,
,,Natural immunity,,ನೈಸರ್ಗಿಕ ಸೋಂಕುರಕ್ಷಣೆ,,,,,,,
,,Nausea,,ಓಕರಿಕೆ,,,,,,,
,,Neckrot,,ಕುತ್ತಿಗೆ ಕೊಳೆ ರೋಗ,,,,,,,
,,Necrosis,,"ಊತಕಕ್ಷಯ, ಅಲಿಗೊಳೆತ",,,,,,,
,,Necrotic spot,,ಊತಕಕ್ಷಯ ಚುಕ್ಕೆ,,,,,,,
,,Nectar gland,,ಮಕರಂದ ಗ್ರಂಥಿ,,,,,,,
,,Negative staining,,"ಋಣವರ್ಣಗೊಳಿಸುವಿಕೆ, ವಿಮುಖ ಬಣ್ಣಗೊಳಿಸುವಿಕೆ",,,,,,,
,,Nematicide,,ಜಂತುನಾಶಕ,,,,,,,
,,Nematode gall,,ಜಂತುಹುಳು ಗಂಟು,,,,,,,
,,Nematode,,ಜಂತು ಹುಳು,,,,,,,
,,Neoplasia,,ನವಗಂತಿ ಹುಟ್ಟು,,,,,,,
,,Neoplasm,,"ನವಗಂತಿ, ವಿಷಮಗಂತಿ",,,,,,,
,,Nephritis,,ಮೂತ್ರಪಿಂಡದ ಉರಿಯೂತ,,,,,,,
,,Neurotoxic,,ನರವಿಷ,,,,,,,
,,Neutralization,,ತಟಸ್ಥೀಕರಣ,,,,,,,
,,Neutralizing agent,,ತಟಸ್ಥಕಾರಕ ನಿಯೋಗಿ,,,,,,,
,,Nitrate assimilation,,ನೈಟ್ರೇಟ್ ಹೀರಿಕೆ,,,,,,,
,,Nitrification,,ಸಾರಜನಕೀಕರಣ,,,,,,,
,,Nitrifying bacteria,,ಸಾರಜನಕೀಕರಸುವ ಬ್ಯಾಕ್ಟೀರಿಯ,,,,,,,
,,Nitrogen fixation,,ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,,,,,,,
,,Nodule,,ರೈಜೋಬಿಯಂ ಗಂಟು (ಗ್ರಂಥಿ),,,,,,,
,,Nodule cortex,,ಬೇರುಗಂಟು ತೊಗಟೆ,,,,,,,
,,Nomenclature,,ನಾಮಕರಣ ಪದ್ಧತಿ,,,,,,,
,,Noncyclic photophosphorylation,,ಅಚಕ್ರೀಯ ದ್ಯುತಿ ಫಾಸ್ಫಾರಿಲೀಕರಣ,,,,,,,
,,Non-enzymatic browning,,ಅಕಿಣ್ವ ಕಂದು ಬಣ್ಣ ಹೊಂದುವಿಕೆ,,,,,,,
,,Non-leguminous plant,,ಬೇರುಗಂಟುರಹಿತ ಸಸ್ಯ,,,,,,,
,,Non-organic,,ಸಾವಯವೇತರ,,,,,,,
,,Non-oxidisation,,ಅನುತ್ಕರ್ಷಣೆ,,,,,,,
,,Non-parasite,,ಅಪರೋಪಜೀವಿ,,,,,,,
,,Non photosynthetic,,ಅದ್ಯುತಿಸಂಶ್ಲೇಷಕ,,,,,,,
,,Non septate,,ಅಡ್ಡಭಿತ್ತಿರಹಿತ,,,,,,,
,,Nonsense mutation,,ಅರ್ಥರಹಿತ ಉತ್ಪರಿವರ್ತನೆ,,,,,,,
,,Non sporulating,,ಬೀಜಕಣ ಉತ್ಪಾದಿಸದೆ ಇರುವ,,,,,,,
,,Non sulphur,,ಗಂಧಕರಹಿತ,,,,,,,
,,Non symbiotic nitrogen fixation,,"ಅಸಹಜೀವನ, ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ",,,,,,,
,,Non viable,,"ಬದುಕಿ ಉಳಿಯಲಾಗದ, ವಿಭಜನೆಯಾಗಲಾರದ",,,,,,,
,,Non virulent,,ತೀವ್ರವಲ್ಲದ; ವಿಷಕರವಲ್ಲದ,,,,,,,
,,Normal flora,,ಸಾಧಾರಣ ಸಸ್ಯ ಜೀವಿರಾಶಿ,,,,,,,
,,Nuclear fusion,,ಕೇಂದ್ರಕೀಯ ಸಂಯೋಗ,,,,,,,
,,Nuclear structure,,ಕೇಂದ್ರಕ ರಚನೆ,,,,,,,
,,Nucleocapsid,,ಕೇಂದ್ರಕ ಕವಚ,,,,,,,
,,Nucleus,,ಕೇಂದ್ರಕ,,,,,,,
,,Numerical,,ಸಾಂಖ್ಯಿಕ,,,,,,,
,,Numerical aperture,,ಸಂಖ್ಯಾಸೂಚಕಯವರಂಧ್ರ,,,,,,,
,,Numerical taxanomy,,ಸಂಖ್ಯಾತ್ಮಕ ವರ್ಗೀಕರಣಶಾಸ್ತ್ರ,,,,,,,
,,Nutmeat,,ಚಿಪ್ಪುಗಳೊಳಿಗನ ಆಹಾರ,,,,,,,
,,Nutrient broth,,ಪೋಷಕ ಮಾಂಸದ ಸಾರು,,,,,,,
,,Nutrient infusion,,ಪೋಷಕಾಹಾರಸಾರ,,,,,,,
,,Nutrition,,ಪೋಷಣೆ,,,,,,,
,,Objective lens,,ವಸ್ತುಮಸೂರ,,,,,,,
,,Obligate,,ಬದ್ಧ;ಕಟ್ಟುನಿಟ್ಟಾದ,,,,,,,
,,Obligate autotrophy,,ಕಟ್ಟುನಿಟ್ಟಾದ ಸ್ವಯಂಪೋಷಕತೆ,,,,,,,
,,Obligate parasite,,ಕಡ್ಡಾಯ ಪರೋಪಜೀವಿ,,,,,,,
,,Obligate psychrophile,,ಬದ್ಧ (ಕಟ್ಟುನಿಟ್ಟಾದ) ಶೀತಪ್ರಿಯ,,,,,,,
,,Obligatory,,ಬದ್ಧ,,,,,,,
,,Obnoxious,,ಅಸಹ್ಯಕರ,,,,,,,
,,Observation,,ಅವಲೋಕನೆ,,,,,,,
,,Ocular,,"ಚಾಕ್ಷುಷ, ಅಕ್ಷೀಯ, ಕಣ್ಣಿನ, ಯವ, ನೇತ್ರೀಯ",,,,,,,
,,Ocular lens,,"ದರ್ಶಕ ಮಸೂರ, ಅಕ್ಷಿಮಸೂರ, ಚಾಕ್ಷುಷ ಮಸೂರ",,,,,,,
,,Offspring,,ಸಂತತಿ,,,,,,,
,,Oikophilic organism,,ಮನೆಪ್ರಿಯಜೀವಿ,,,,,,,
,,Onion dip,,ಈರುಳ್ಳಿ ಮುಳುಗು,,,,,,,
,,Ontogeny,,ಜೀವವಿಕಾಸ,,,,,,,
,,Oocyst,,"ಯುಗ್ಮಕಪುಟಿ, ತತ್ತಿಚೀಲ, ತತ್ತಿಕವಚಕೋಶ",,,,,,,
,,Oocyte,,"ಅಂಡಕ, ಅಂಡಾಶಯಕಣ",,,,,,,
,,Oogamy,,"ವಿಷಮಯುಗ್ಮತೆ, ಅಂಡಕೂಟ",,,,,,,
,,Oogenesis,,"ಅಂಡವಿಕಾಸ, ಅಂಡಬೆಳೆತ",,,,,,,
,,Oogonium,,ಅಂಡದಾನಿ,,,,,,,
,,Ookinete,,"ಚಲಯುಗ್ಮಜ, ಚಲಾಂಡ",,,,,,,
,,Ooplasm,,"ಡಿಂಬದ್ರವ್ಯ, ಅಂಡಾಶಯದ್ರವ್ಯ",,,,,,,
,,Oosperm,,ಫಲಿತ ಬೀಜಾಣು,,,,,,,
,,Oosphere,,ಅಂಡಕಣ,,,,,,,
,,Oospore,,ಫಲಿತ ಬೀಜಣಕ,,,,,,,
,,Ootheca,,"ಅಂಡಕವಚ, ಅಂಡಾಶಯ",,,,,,,
,,Ooze,,ಜಿನುಗುವುದು,,,,,,,
,,Opalescent,,ಕ್ಷೀರಸ್ಫಟಿಕದಂತೆ,,,,,,,
,,Opaque,,ಅಪಾರದರ್ಶಕ,,,,,,,
,,Operator gene,,ಚಾಲಕವಂಶವಾಹಿ,,,,,,,
,,Opsonisation,,ವಿಷಾಣು ಜೀರ್ಣೀಕರಣ,,,,,,,
,,Opsonizing antibody,,ವಿಷಾಣುಜೀರ್ಣಕ ಪ್ರತಿವಸ್ತು,,,,,,,
,,Optical axis,,ದೃಕ್ ಅಕ್ಷ,,,,,,,
,,Optical density,,ಬೆಳಕಿನ ಅಥವಾ ದೃಕ್ ಸಾಂದ್ರತೆ,,,,,,,
,,Optical instrument,,"ದೃಷ್ಣಿಸಾಧನ, ದೃಷ್ಟಿಯಂತ್ರ",,,,,,,
,,Optical part,,ದೃಕ್ ಭಾಗ,,,,,,,
,,Optical principle,,ದೃಷ್ಟಿತತ್ವ,,,,,,,
,,Optical rotation,,ದೃಷ್ಟಿ ಭ್ರಮಣ,,,,,,,
,,Optical theory,,ದೃಕ್ ಸಿದ್ಧಾಂತ,,,,,,,
,,Optimum,,"ಅನುಕೂಲತಮ, ಅತ್ಯುತ್ತಮ",,,,,,,
,,Oral cavity,,ಬಾಯಿಕುಳಿ,,,,,,,
,,Order,,ಪಂಗಡ,,,,,,,
,,Organ,,ಅಂಗ,,,,,,,
,,Organelle,,ಉಪಾಂಗ,,,,,,,
,,Organelle nature,,ಉಪಾಂಗ ಪ್ರಕೃತಿ,,,,,,,
,,Organic,,ಸಾವಯವ,,,,,,,
,,Organic acid metabolism,,ಸಾವಯವ ಆಮ್ಲ ಜೀವದ್ರವ್ಯ ಪರಿಣಾಮ,,,,,,,
,,Organic endpoint,,ಸಾವಯವ ಅಂತಿಮ ಉತ್ಪನ್ನ,,,,,,,
,,Organic infusion,,ಸಾವಯವ ದ್ರವಪಾಕ,,,,,,,
,,Organic material,,ಸಾವಯವ ವಸ್ತು,,,,,,,
,,Organic matter,,ಸಾವಯವ ಪದಾರ್ಥ,,,,,,,
