ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Pawn-broking,,ಒತ್ತೆ / ಗಿರವಿ ವ್ಯಾಪಾರ,,,,,,,
,,Pay and allowance,,ವೇತನ ಮತ್ತು ಭತ್ಯ,,,,,,,
,,Pecuniary loss,,ಆರ್ಥಿಕ ನಷ್ಟ,,,,,,,
,,Peel,,1. ಸುಲಿ 2. ಸಿಪ್ಪೆ,,,,,,,
,,Peg,,ಗೂಟ; ಬೆಣೆ ; ದಸಿ,,,,,,,
,,Penal interest,,ಸುಸ್ತಿಬಡ್ಡಿ; ದಂಡರೂಪದ ಬಡ್ಡಿ,,,,,,,
,,Penalty,,ದಂಡ ಜುಲ್ಮಾನೆ,,,,,,,
,,Pendulum,,ಪೆಂಡ್ಯುಲಮ್‌; ಲೋಲಕ,,,,,,,
,,Percentage value,,ಶೇಕಡಾವಾರು ಮೌಲ್ಯ,,,,,,,
,,Perforate,,ತೂತುಕೊರೆ; ರಂಧ್ರಮಾಡು,,,,,,,
,,Performance,,ನಿರ್ವಹಣೆ,,,,,,,
,,Perfume,,1. ಸುಗಂಧ; ಪರಿಮಳ 2. ಸುಗಂಧ ತೈಲ,,,,,,,
,,Perfumery,,1. ಪರಿಮಳ ದ್ರವ್ಯಗಳು 2. ಪರಿಮಳ ದ್ರವ್ಯಗಳ ವ್ಯಾಪಾರ ಯಾ ಕಾರ್ಯಾಲಯ,,,,,,,
,,Perfume works,,ಪರಿಮಳ ದ್ರವ್ಯಗಳ ಕಾರ್ಯಾಗಾರ,,,,,,,
,,Periodical inspection,,ನಿಯತಕಾಲಿಕ ಪರಿವೀಕ್ಷಣೆ,,,,,,,
,,Perishable,,ನಾಶಹೊಂದುವ; ಕೆಟ್ಟುಹೋಗುವ,,,,,,,
,,Perishables,,ನಾಶಹೊಂದುವ; ಕೆಟ್ಟುಹೋಗುವ ವಸ್ತುಗಳು,,,,,,,
,,Permanent advance,,ಕಾಯಂ ಮುಂಗಡ,,,,,,,
,,Permissible varieties,,ಅನುಮತಿಸಬಹುದಾದ ನಮೂನೆಗಳು,,,,,,,
,,Permission,,ಅನುಮತಿ; ಅಪ್ಪಣೆ; ಪರವಾನಗಿ,,,,,,,
,,Permit,,"ಪರ್ಮಿಟ್‌ : 
1. ಅನುಮತಿಸು; ಪರವಾನಗಿ ಕೊಡು 2. ಅನುಮತಿಪತ್ರ; ರಹದಾರಿ",,,,,,,
,,Permit holder,,ಪರ್ಮಿಟ್‌ ದಾರ; ಅನುಮತಿ ಪತ್ರ ಪಡೆದವನು,,,,,,,
,,Perquisites (perks),,1. ಪ್ರಾಸಂಗಿಕ ಲಾಭ; ಮೇಲುಸಂಪಾದನೆ 2. ವಿಶೇಷ ಸೌಲಭ್ಯಗಳು,,,,,,,
,,Personal ledger,,ವೈಯಕ್ತಿಕ ಖಾತಾಪುಸ್ತಕ,,,,,,,
,,Personal surety,,ವೈಯಕ್ತಿಕ ಜಾಮೀನು,,,,,,,
,,Personnel officer,,ಸಿಬ್ಬಂದಿ ಅಧಿಕಾರಿ,,,,,,,
,,Perspective planning,,ಯಥಾದ್ಯಷ್ಟಿ ಯೋಜನೆ,,,,,,,
,,Pestle,,ಕುಟ್ಟಣಿ; ಒನಕೆ,,,,,,,
,,Pharmaceutical preparation,,ಔಷಧ ತಯಾರಿಕೆ,,,,,,,
,,Pharmacy,,ಫಾರ್ಮಸಿ 1. ಔಷಧವಸ್ತುಗಳ ತಯಾರಿಕೆ ಮತ್ತು ವಿನಿಯೋಗ 2. ಔಷಧಾಲಯ; ಔಷಧದ ಅಂಗಡಿ,,,,,,,
,,Phased programme,,ಹಂತ ಹಂತದ ಕಾರ್ಯಕ್ರಮ,,,,,,,
,,Phosphorus,,ರಂಜಕ,,,,,,,
,,Phosphor-bronze,,"ರಂಜಕ ಕಂದು ಕಂಚು; ಮು. ಘರ್ಷಣೆ ಯಾಗುವ ಯಂತ್ರಭಾಗಗಳಿಗೆ ಉಪ ಯೋಗಿಸುವ ದೃಢವೂ ಗಡುಚೊ ಆದ ಸ್ವಲ್ಪ ರಂಜಕಗೂಡಿದ, ಒಂದು ಗಟ್ಟಿ ಮಿಶ್ರಲೋಹ",,,,,,,
,,Physical check,,ಪ್ರತ್ಯಕ್ಷ ತನಿಖೆ,,,,,,,
,,Physical progress,,ಭೌತಿಕ ಪ್ರಗತಿ,,,,,,,
,,Physical verification of stock,,ದಾಸ್ತಾನಿನ ಪ್ರತ್ಯಕ್ಷ ಪರಿಶೀಲನೆ,,,,,,,
,,Pickle,,1. ಉಪ್ಪಿನ ಯಾ ಹುಳಿರಸದಲ್ಲಿ ನೆನೆಸು 2. ಉಪ್ಪು ಕರಗಿಸಿದ ನೀರು ಯಾ ಹುಳಿರಸ,,,,,,,
,,Piece goods,,(ಗೊತ್ತಾದ ಉದ್ದಗಳಲ್ಲಿ ಕತ್ತರಿಸಿದ) ತುಂಡುಬಟ್ಟೆಗಳು,,,,,,,
,,Pile carpet,,ಮೃದು ಮೇಲ್ಮೈ ಕಂಬಳಿ,,,,,,,
,,Pilot production centre,,ಮಾರ್ಗದರ್ಶಕ ಉತ್ಪಾದನ ಕೇಂದ್ರ,,,,,,,
,,Pilot project,,ಮಾರ್ಗದರ್ಶಕ ಪ್ರಾಯೋಜನೆ,,,,,,,
,,Pincers,,ಚಿಮಟ,,,,,,,
,,Pincette,,ಸಣ್ಣಚಿಮಟ,,,,,,,
,,Pim winding,,ಕಂಡಿಕೆ ಸುತ್ತುವುದು,,,,,,,
,,Pitch,,ಮಾರಾಟಕ್ಕೆ ಇಟ್ಟ ಸರಕಿನ ಮೊತ್ತ,,,,,,,
,,Pitcher,,ಪಿಚರ್‌: 1.ಒಂದು ಗೊತ್ತಾದ ಸ್ಥಳಗಳಲ್ಲಿ ಮಳಿಗೆ ಇಡುವ ಬೀದಿವ್ಯಾಪಾರಿ 2. ಮಣ್ಣಿನ ದೊಡ್ಡ ಹೂಜಿ,,,,,,,
,,Pit loom,,ಕುಳಿಮಗ್ಗ,,,,,,,
,,Pith,,1. ತಿರುಳು ; ಸಾರ ; ಸತ್ವ 2. ಬೆಂಡು,,,,,,,
,,Plan,,1. ಯೋಜನೆ ತಯಾರಿಸು 2. ಯೋಜನೆ 3. ನಕಾಶೆ; ನಕ್ಷೆ,,,,,,,
,,Plane,,ಕತ್ತರಿ; ತೋಪಡ; ಉಜ್ಜುಗೊರಡು,,,,,,,
,,Plane bit,,ಕತ್ತರಿಯ ಅಲಗು,,,,,,,
,,Plane blade,,ನೋಡಿ - plane bit,,,,,,,
,,Planing machine,,ಸಮತಲನ ಯಂತ್ರ,,,,,,,
,,Planned distribution,,ಯೋಜಿತ ವಿತರಣೆ,,,,,,,
,,Planning commission,,ಯೋಜನಾ ಆಯೋಗ,,,,,,,
,,Planning cum survey officer,,ಯೋಜನೆ ಮತ್ತು ಸಮೀಕ್ಷಾಧಿಕಾರಿ,,,,,,,
,,Planning officer,,ಯೋಜನಾಧಿಕಾರಿ,,,,,,,
,,Plan programme,,ಯೋಜನಾ ಕಾರ್ಯಕ್ರಮ,,,,,,,
,,Plant,,1. ಸ್ಥಾಪಿಸು 2. ನೆಡು 3. ಸ್ಥಾವರ 4. ಸಸ್ಯ; ಗಿಡ,,,,,,,
,,Plant and machinery,,ಸ್ಥಾವರ ಮತ್ತು ಯಂತ್ರಸಾಮಗ್ರಿ,,,,,,,
,,Plantation,,1. ನೆಡುತೋಪು 2. ತೋಟಿ,,,,,,,
,,Plantation industry,,ನೆಡುತೋಪು ಉದ್ಯಮ,,,,,,,
,,Plantation labour,,1. ತೋಟದ ಕೆಲಸ 2. ತೋಟದ ಕಾರ್ಮಿಕವರ್ಗ,,,,,,,
,,Plaster,,"ಪ್ಲಾಸ್ಟರ್‌ :
1. ಗಿಲಾವು ಮಾಡು 2. ಅ೦ಟಿಸು; ಕಚ್ಚಿಸು 3. ಪಟ್ಟ ಔಷಧಲೇಪ 4. ಗಾರೆ; ಮೆತುಗಾರೆ",,,,,,,
,,Plate,,1. ಲೇಸಕೊಡು; ಮುಲಾಮುಮಾಡು 2. ತಗಡು; ಫಲಕ; ಹಲಗೆ,,,,,,,
,,Plating,,1. ಲೇಪ ಕೊಡುವುದು; ಮುಲಾಮು ಮಾಡುವುದು 2. ಲೇಪನ; ಮುಲಾಮು,,,,,,,
,,Pledge,,1. ಒತ್ತೆಯಿಡು. 2. ಒತ್ತೆ 3. ಪ್ರತಿಜ್ಞೆ,,,,,,,
,,Pliers,,ಇಕ್ಕುಳ,,,,,,,
,,Plinth,,ಮೇಲ್ಪಾಯ; ನೆಲಮಟ್ಟದ ಮೇಲೆ ಎದ್ದಿರುವ ಗೋಡೆಯ ಚಾಚುಭಾಗ,,,,,,,
,,Plot,,1. ನಕಾಶೆ / ನಕ್ಷೆ ಮಾಡು 2. ಒಳಸಂಚುಮಾಡು; ಪಿತೂರಿ ನಡೆಸು 3. ನಕಾಶೆ; ನಕ್ಷೆ 4. ಒಳಸಂಚು; ಪಿತೂರಿ 5. ನಿವೇಶನ; ತುಂಡುನೆಲ 6.ತಾಕು 7.ಕಥಾವಸ್ತು,,,,,,,
,,Plough,,1. ನೇಗಿಲು ಹೊಡೆ 2.ನೇಗಿಲು,,,,,,,
,,Ploughman,,ಆರಂಭಗಾರ; ಉಳುವವನು.,,,,,,,
,,Plug,,"ಪ್ಲಗ್ಗು: 1. ಬಿರಡೆಯಿಂದ ಮುಚ್ಚು 2. ಬೆಣೆಹೊಡೆ / ಹಾಕು 
3. ಬಿರಡೆ; ಬೆಣೆ",,,,,,,
,,Plume,,ಹಕ್ಕಿಯ ಗರಿ/ಪುಕ್ಕ,,,,,,,
,,Plywood,,ಪ್ಲೈವುಡ್‌; ಪದರಹಲಗೆ; ಎಳೆಗಳು ಅಡ್ಡ ಹಾಯುವಂತೆ ಮರದ ಬಹಳ ತೆಳುವಾದ ಪದರಗಳನ್ನು ಅಂಟಿಸಿ ಮಾಡಿದ ತೆಳುವೂ ಧೃಡವೂ ಆದ ಹಲಗೆ,,,,,,,
,,Pneumatic,,ಗಾಳಿಯಿಂದ ನಡೆಯುವ / ಕೆಲಸ ಮಾಡುವ,,,,,,,
,,Polish,,ಪಾಲಿಶ್‌ : 1. ಮೆರುಗು ಹಾಕು; ಹೊಳಪುಕೊಡು 2. ಮೆರುಗು; ಹೊಳಪು,,,,,,,
,,Pollinating agent,,ಪರಾಗಸ್ಪರ್ಶಕಾರಕ,,,,,,,
,,Polytechnic,,ಪಾಲಿಟೆಕ್ನಿಕ್‌ : ವಿವಿಧ ತಾಂತ್ರಿಕ ಶಿಕ್ಷಣ ಶಾಲೆ,,,,,,,
,,Polythene,,ಪಾಲಿತೀನ್‌; ಪ್ಲಾಸ್ಟಿಕ್‌ ಆಗಿ ಬಳಸುವ ಒಂದು ರಾಸಾಯನಿಕ ವಸ್ತು,,,,,,,
,,Pool,,"1. ಒಟ್ಟುಗೂಡಿಸು 2.ಕೂಟ 3.ರಾಶಿ; ಮೊತ್ತ 4.ಹಂಚಿಕೆ ವ್ಯಾಪಾರದ ಏರ್ಪಾಟು; ಪೈಪೋಟಿ ತಪ್ಪಿಸುವುದಕ್ಕಾಗಿ ಪೈಪೋಟಿಗಾರರೆಲ್ಲರೂ ಸೇರಿ ಬೆಲೆಗಳನ್ನು ನಿಗದಿಮಾಡಿ,ವ್ಯಾಪಾರವನ್ನು ಎಲ್ಲರೂ ಹಂಚಿಕೊಳ್ಳುವ ಏರ್ಪಾಟು",,,,,,,
,,Pooling of funds,,ಧನಸಂಚಯ; ವಿಶಿಷ್ಟ ಕಾರ್ಯಯೋಜನೆಗಾಗಿ ವಿವಿಧ ಮೂಲಗಳಿಂದ ಹಣವನ್ನು ಒಗ್ಗೂಡಿಸುವುದು,,,,,,,
,,Portable,,ಸಾಗಿಸಲು ಅನುಕೂಲವಾದ; ಸುಲಭವಾಗಿ ಸಾಗಿಸಬಹುದಾದ,,,,,,,
,,Poplin,,ಪಾಫ್ಲಿನ್‌; ರೇಶ್ಮೆ ಹಾಸು: ಉಣ್ಣೆಯ ಹೊಕ್ಕು ಸೇರಿಸಿ ಹುರಿಮೈ ಬರುವಂತೆ ನೆಯ್ದ ಬಟ್ಟೆ,,,,,,,
,,Porcelain,,1. ಪಿಂಗಾಣಿ 2. ಪಿಂಗಾಣಿ ಸಾಮಾನು,,,,,,,
,,Porcelain clay,,ಪಿಂಗಾಣಿ ಜೇಡಿಮಣ್ಣು,,,,,,,
,,Porous,,ಸೂಕ್ಷ್ಮರಂಧ್ರಯುಕ್ತ; ಸಣ್ಣರಂಧ್ರಗಳಿಂದ ತುಂಬಿದ,,,,,,,
,,Port,,1. ರೇವು; ಬಂದರು 2. ರೇವುಪಟ್ಟಣ,,,,,,,
,,Portage,,1. ಸಾಗಣೆ; ಸಾಗಿಸುವುದು 2. ಸಾಗಣೆವೆಚ್ಚ,,,,,,,
,,Post,,1. ಅ೦ಚೆಗೆ ಹಾಕು 2. ನಿಯೋಜಿಸು; ನೇಮಿಸು 3. ಲೆಕ್ಕಕ್ಕೆ ದಾಖಲಿಸು 4. ಖಾತೆಗೆ ವರ್ಗಾಯಿಸು 5. ಅ೦ಚೆ; ಟಪಾಲು 6. ಹುದ್ದೆ;ಉದ್ಯೋಗ 7. ಕಂಬ 8. ಉತ್ತರ,,,,,,,
,,Potable,,ಪಾನಯೋಗ್ಯ; ಕುಡಿಯಬಹುದಾದ,,,,,,,
,,Polation,,1. ಕುಡಿಯುವುದು 2. ಪಾನೀಯ 3. ಮದ್ಯ,,,,,,,
,,Potential,,1. ಸಂಭಾವ್ಯ; ಗರ್ಭಿತ; ಅಂತಸ್ಥ 2. ಸಂಭಾವ್ಯತೆ. 3. ಅಂತಶಕ್ತಿ,,,,,,,
,,Potentiality,,1.ಸಂಭಾವ್ಯತೆ. 2. ಅ೦ತಃಶಕ್ತಿ,,,,,,,
,,Pot-metal,,ಕುಂಭಲೋಕ ಕುಂಭ ಮೊ. ಟೊಳ್ಳು ಸಾಮಾನುಗಳನ್ನು ಮಾಡಲು ಉಪಯೋಗಿಸುವ ಒ೦ದು ತೆರದ ತಾಂಡವಾಳ,,,,,,,
,,Pot stone,,ಮರಿಗೆ / ಬಳಪದ ಕಲ್ಲು,,,,,,,
,,Potter,,ಕುಂಬಾರ,,,,,,,
,,Potter’s lathe/wheel,,ಕುಂಬಾರನ ಚರಕಿ (ಯಂತ್ರ) /ತಿಗುರಿ,,,,,,,
,,Pottery,,1. ಕುಂಬಾರ ಕಲೆ 2.ಕುಂಬಾರ ವೃತ್ತಿ: ಕುಂಬಾರಗೆಲಸ 3. ಕುಂಬಾರ ಸಾಮಾನು; ಮಣ್ಣಿನ ಪಾತ್ರೆಗಳು 4. ಕುಂಬಾರಗೆಲಸದ ಮನೆ,,,,,,,
,,Poultry,,ಪೋಲ್ಟರಿ; ಸಾಕಿದ ಕೋಳಿವರ್ಗ,,,,,,,
,,Power consumption,,ವಿದ್ಯುತ್‌ ಬಳಕೆ,,,,,,,
,,Power hammer,,ವಿದ್ಯುತ್‌ ಸುತ್ತಿಗೆ,,,,,,,
,,Power lathe,,ವಿದ್ಯುತ್‌ ಚರಕಿಯಂತ್ರ,,,,,,,
,,Power loom,,ವಿದ್ಯುತ್‌ ಮಗ್ಗ,,,,,,,
,,Power loom jobber,,ವಿದ್ಯುತ್ಚಾಲಿತ ಮಗ್ಗದ ಕೆಲಸಗಾರ,,,,,,,
,,Power mill,,ವಿದ್ಯುತ್‌ ಗಿರಣಿ,,,,,,,
,,Preference shares,,ಮೊದಲ ಹಕ್ಕಿನ ಶೇರುಗಳು,,,,,,,
,,Preference,,ಮೊದಲ ಹಕ್ಕು; ಪ್ರಾಶಸ್ತ್ಯ,,,,,,,
,,Preference bond,,ಮೊದಲ ಹಕ್ಕಿನ ಸಾಲಪತ್ರ,,,,,,,
,,Preference stock,,ಮೊದಲ ಹಕ್ಕಿನ ಬಂಡವಾಳಪತ್ರ,,,,,,,
,,Preferential tariff,,ರಿಯಾಯಿತಿಸುಂಕ ; ಒಪ್ಪಂದ ಮಾಡಿಕೊಂಡ ದೇಶಗಳ ಆಮದುಗಳ ಮೇಲೆ ಹಾಕುವ ಕಡಿಮೆ ದರದ ಸುಂಕ,,,,,,,
,,Preliminary investigation,,ಪೂರ್ವಭಾವಿ ತನಿಖೆ,,,,,,,
,,Preliminary verification,,ಪೂರ್ವಭಾವಿ ಪರಿಶೋಧನೆ,,,,,,,
,,Premium,,ಪ್ರೀಮಿಯಮ್‌ : 1. ವಿಮಾಕಂತು 2 .ಹೆಚ್ಚಿನ ಬೆಲೆ,,,,,,,
,,Presenting officer,,ಮಂಡನಾಧಿಕಾರಿ,,,,,,,
,,Press,,"1. ಒತ್ತು ; ಅದುಮು; ಅಮುಕು 2.(ರಸ ಮೊ. ನ್ನು) ಹಿಂಡು 3. ಬಲವಂತ ಮಾಡು; ಒತ್ತಾಯಪಡಿಸು 4. ಒತ್ತಡ 5. ಒತ್ತುಯಂತ್ರ; ಒತ್ತಿ ಅಡಕ ಮಾಡುವ, ಚಪ್ಪಟೆ ಮಾಡುವ, ಒಂದು ಆಕಾರ ಕೊಡುವ ಯಂತ್ರಸಲಕರಣೆ 6. ರಸಹಿಂಡುವ ಯಂತ್ರ / ಗಾಣ 7.ಮುದ್ರಣಯಂತ್ರ ; ಅಚ್ಚುಕೂಟ 8.ಮುದ್ರಣಾಲಯ 9. ವೃತ್ತಪತ್ರ ಪ್ರಪಂಚ",,,,,,,
,,Priced catalogue,,ಬೆಲೆ ನಮೂದಿಸಿದ ಸರಕುಪಟ್ಟಿ,,,,,,,
,,Price list,,ಬೆಲೆಪಟ್ಟಿ,,,,,,,
,,Prima facie,,ಮೊದಲ ನೋಟದ,,,,,,,
,,Primary centre,,ಪ್ರಾಥಮಿಕ ಕೇಂದ್ರ,,,,,,,
,,Primary co operative societies,,ಪ್ರಾಥಮಿಕ ಸಹಕಾರಿ ಸಂಘಗಳು,,,,,,,
,,Primary weavers co-operative society,,ಪ್ರಾಥಮಿಕ ನೇಕಾರರ ಸಹಕಾರಿ ಸಂಘ,,,,,,,
,,Principal,,1. ಅಸಲು 2. ಮುಖ್ಯ; ಪ್ರಧಾನ 3. ಪ್ರಿನ್ಸಿಪಾಲ್‌; ಪ್ರಾಚಾರ್ಯ; ಪ್ರಾಂಶುಪಾಲ,,,,,,,
,,Print,,1. ಮುದ್ರಿಸು 2. ಮುದ್ರಣ,,,,,,,
,,Printed circuit board {PCB},,ಮುದ್ರಿತ ವಿದ್ಯುನ್ಮಂಡಲ ಹಲಗೆ; ಎಲೆಕ್ಟಾನಿಕ್‌ ಉಪಕರಣಗಳಲ್ಲಿ ಜೋಡಿಸುವುದಕ್ಕಾಗಿ (ವಿದ್ಯುತ್‌) ವಾಹಕ ಮಂಡಲಗಳನ್ನು ಅಂಟಿಸಿದ (ವಿದ್ಯುತ್‌) ನಿರೋಧಕ ಫಲಕ ಮು.ವಿ.ಹ.,,,,,,,
,,Priority indent,,ಆದ್ಯತಾ ಕೋರಿಕೆ ಪತ್ರ,,,,,,,
,,Private limited,,ಖಾಸಗಿ ನಿಯಮಿತ,,,,,,,
,,Private sector,,ಖಾಸಗಿ ವಲಯ,,,,,,,
,,Process,,1. ಸಂಸ್ಕರಿಸು; ಪರಿಷ್ಕರಿಸು 2. ಪರಿಶೀಲಿಸು. 3. ಸಂಸ್ಕರಣ; ಪರಿಷ್ಕರಣ 4. ಪರಿಶೀಲನ 5. ಕಾರ್ಯವಿಧಾನ,,,,,,,
,,Processing of applications,,ಅರ್ಜಿಗಳ ಪರಿಶೀಲನೆ,,,,,,,
,,Procure,,ದೊರಕಿಸು; ಸಂಪಾದಿಸು; ವಸೂಲುಮಾಡು; ಸಂಗ್ರಹಿಸು,,,,,,,
,,Product,,ಉತ್ಪನ್ನ; ತಯಾರಿಸಿದ ವಸ್ತು,,,,,,,
,,Production cenire,,ಉತ್ಪಾದನ ಕೇಂದ್ರ,,,,,,,
,,Production oriented,,ಉತ್ಪಾದನೆಗೆ ಅನುಕೂಲವಾದ,,,,,,,
,,Production society,,ಉತ್ಪಾದನ ಸಂಘ,,,,,,,
,,Productive,,ಉತ್ಪಾದಕ,,,,,,,
,,Productivity cenire,,ಉತ್ಪಾದಕತಾ ಕೇಂದ್ರ,,,,,,,
,,Profit,,ಲಾಭ; ಪ್ರಯೋಜನ,,,,,,,
,,Progress card,,ಪ್ರಗತಿಪತ್ರ,,,,,,,
,,Progress report,,ಪ್ರಗತಿ ವರದಿ,,,,,,,
,,Progressive beekeepers,,ಪ್ರಗತಿಪರ ಜೇನುಸಾಕಣೆದಾರರು,,,,,,,
,,Project,,ಪ್ರಾಯೋಜನೆ,,,,,,,
,,Project office,,ಪ್ರಾಯೋಜನಾ ಕಚೇರಿ,,,,,,,
,,Project officer,,ಪ್ರಾಜಕ್ಟ್ ಆಫೀಸರ್‌; ಪ್ರಾಯೋಜನಾಧಿಕಾರಿ,,,,,,,
,,Project report,,ಪ್ರಾಯೋಜನಾ ವರದಿ,,,,,,,
,,Proletarian,,ಕಾರ್ಮಿಕ; ಶ್ರಮಜೀವಿ,,,,,,,
,,Promoter,,ಪ್ರವರ್ತಕ; ಸಂವರ್ಧಕ,,,,,,,
,,Promotion of industries,,ಕೈಗಾರಿಕೆಗಳ ಸಂವರ್ಧನೆ,,,,,,,
,,Proof,,1. ರುಜುವಾತು; ಪ್ರಮಾಣ 2. ಕರಡಚ್ಚು 3. ಅಭೇದ್ಯ,,,,,,,
,,Propaganda,,ಪ್ರಚಾರ,,,,,,,
,,Propagandist,,ಪ್ರಚಾರಕ,,,,,,,
,,Proposal,,1. ಪ್ರಸ್ತಾಪ; ಪ್ರಸ್ತಾವ 2. ಸೂಚನೆ,,,,,,,
,,Proposed undertaking,,ಪ್ರಸ್ತಾವಿತ ಉದ್ಯಮ,,,,,,,
,,Proprietary,,ಒಡೆತನದ; ಸ್ವಾಮ್ಯದ,,,,,,,
,,Proprietor,,ಮಾಲಿಕ; ಯಜಮಾನ; ಒಡೆಯ,,,,,,,
,,Propulsion,,ಮುನ್ನೂಕುವಿಕೆ; ಮುಂದಕ್ಕೆ ತಳ್ಳುವುದು,,,,,,,
,,Pro rata,,ದಾಮಾ ಮೇರೆಗೆ ಮಾಡಿದ ಅದೇ ದರದ; ಯಥಾನುಪಾತ,,,,,,,
,,Pro rata quota,,ಯಥಾನುಪಾತ ಕೋಟಾ,,,,,,,
,,Prospect,,(ಖನಿಜಗಳಿಗಾಗಿ) ಅನ್ವೇಷಿಸು.,,,,,,,
,,Prospecting licence,,(ಖನಿಜಗಳಿಗಾಗಿ) ಅನ್ವೇಷಣ ಲೈಸನ್ಸು,,,,,,,
,,Prospective,,1. ಭಾವಿ; ಮುಂದೆ ಒಂದು ದಿನ ಆಗುವ 2. ಉತ್ತರಾನ್ವಯದ,,,,,,,
,,Prospects of industries,,ಉದ್ಯಮಗಳ ಭವಿಷ್ಯ,,,,,,,
,,Protect,,ರಕ್ಷಿಸು; ಕಾಪಾಡು,,,,,,,
,,Prototype,,ತದ್ರೂಪ,,,,,,,
,,Provisions,,1. ಉಪಬಂಧಗಳು 2. ಆಹಾರಪದಾರ್ಥಗಳು,,,,,,,
,,Public company,,ಸಾರ್ವಜನಿಕ ಕಂಪನಿ,,,,,,,
,,Public finance,,ಸರ್ಕಾರಿ ಹಣಕಾಸಿನ ವ್ಯವಸ್ಥೆ,,,,,,,
,,Publicity,,ಪ್ರಕಟಣೆ,,,,,,,
,,Publicity officer,,ಪ್ರಕಟನಾಧಿಕಾರಿ,,,,,,,
,,Publicity pamphlet,,ಪ್ರಕಟನ ಪ್ಯಾಂಫ್ಲೆ‌ಟ್ಟು,,,,,,,
,,Public limited,,1. ಸರ್ಕಾರಿ ವಿಯಮಿತ 2. ಸಾರ್ವಜನಿಕ: ನಿಯಮಿತ,,,,,,,
,,Public sector,,1. ಸರ್ಕಾರಿ ವಲಯ 2. ಸಾರ್ವಜನಿಕ ವಲಯ,,,,,,,
,,Publicity and propaganda,,ಪ್ರಕಟಣೆ ಮತ್ತು ಪ್ರಚಾರ,,,,,,,
,,Pulley,,ಪುಲಿ; ರಾಟಿ; ಕಪ್ಪಿ; ಗಡಗಡೆ,,,,,,,
,,Pulp,,1. ತಿರುಳು 2. (ರುಬ್ಬಿ ಮಾಡಿದ) ಮೃದುಪದಾರ್ಥ,,,,,,,
,,Pulverize,,ಪುಡಿಮೂಡು; ಧೂಳುಮಾಡು,,,,,,,
,,Punch,,ಪಂಚ್‌: 1. ರಂಧ್ರ ಮಾಡು 2. ರಂಧ್ರಕ,,,,,,,
,,Purchase back,,ಖರೀದಿ ಪುಸ್ತಕ,,,,,,,
,,Purchase manager,,ಖರೀದಿ ವ್ಯವಸ್ಥಾಪಕ,,,,,,,
,,Purchase money,,ಖರೀದಿ ಹಣ,,,,,,,
,,Push cart,,ತಳ್ಳುಗಾಡಿ,,,,,,,
,,Quadruplicate,,1. ನಾಲ್ಕುಪ್ರತಿ ಮಾಡು 2. ನಾಲ್ಕು ಪ್ರತಿ 3. ನಾಲ್ಮಡಿ,,,,,,,
,,Qualification,,ಅರ್ಹತೆ,,,,,,,
,,Qualifying service,,ಅರ್ಹತಾದಾಯಕ ಸೇವೆ,,,,,,,
,,Quality,,ಗುಣ (ಮಟ್ಟ),,,,,,,
,,Quality control,,ಗುಣನಿಯಂತ್ರಣ,,,,,,,
,,Quality make,,ಗುಣಮಟ್ಟದ ತಯಾರಿಕೆ,,,,,,,
,,Quality marking,,ಗುಣಾಂಕನ; ಗುಣಮಟ್ಟವನ್ನು ಗುರುತಿಸುವುದು,,,,,,,
,,Quarry,,1. ಗಣಿಯಿಂದ ಕಲ್ಲುತೆಗೆ 2. ಕಲ್ಲುಗಣಿ,,,,,,,
,,Quarter,,1. ದಿಕ್ಕು 2. ಕಾಲುಭಾಗ,,,,,,,
,,Quarterly,,ತ್ರೈಮಾಸಿಕ,,,,,,,
,,Quartz,,ಕ್ವಾರ್ಟ್ಜ್‌; ಬೆಣಚುಕಲ್ಲು; ಕಾಚ/ಸ್ಫಟಿಕ ಶಿಲೆ,,,,,,,
,,Quasi,,1. ಅರ್ಧ; ಅರೆ 2. ಸದೃಶ,,,,,,,
,,Query,,1. ಪ್ರಶ್ನಿಸು; ವಿಚಾರಿಸು 2. ಪ್ರಶ್ನೆ; ವಿಚಾರಣೆ,,,,,,,
,,Questionnaire,,ಪ್ರಶ್ನಾವಳಿ,,,,,,,
,,Quicksilver,,ಪಾದರಸ,,,,,,,
,,Quietus,,1. ಮರಣ 2. ಬಿಡುಗಡೆ,,,,,,,
,,Quill,,1. ಗರಿ 2. ಗರಿಯ ಟೊಳ್ಳುಕಾಂಡ,,,,,,,
,,Quilt,,ಮೆತ್ತೆ; ರಜಾಯಿ; ಹಾಸಿಗೆಯ ಮೇಲುಹಾಸು,,,,,,,
,,Quota,,ಕೋಟಾ; ಪಾಲು; ದೇಯಾಂಶ.,,,,,,,
