ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Small caterpillar,,ಸಣ್ಣ ಬಡಗಿ ಜೇನು,,,,,,,
,,Smoke generator,,ಧೂಮೋತ್ಪಾದಕ,,,,,,,
,,Smoke pellet,,ಹೊಗೆ ಗೋಲಿ; ಮಸಕು ಗುಂಡು,,,,,,,
,,Smother,,ಅಡಗಿಸು,,,,,,,
,,Smudge,,ದಟ್ಟಹೊಗೆ ಬೆಂಕಿ,,,,,,,
,,Smut,,ಕಾಡಿಗೆ ರೋಗ,,,,,,,
,,Snipe fly,,ಉಲ್ಲಂಗಿ ನೊಣ,,,,,,,
,,Snout,,ಮೂತಿ,,,,,,,
,,Soldier termite,,ಸಿಪಾಯಿ ಗೆದ್ದಲು,,,,,,,
,,Solenopsis,,ಕೆಂಪು ಇರುವೆ; ಸೊಲೆನಾಪ್ಸಿಸ್,,,,,,,
,,Solitary parasite,,ನಿಸ್ಸಂಗಿ ಪರೋಪಜೀವಿ; ಒಂಟಿ ಪರೋಪಜೀವಿ,,,,,,,
,,Solitary wasp,,ಏಕಾಂಗಿ ಕಣಜ,,,,,,,
,,Solution,,ವಿಯೋಜನೆ; ದ್ರಾವಣ,,,,,,,
,,Somatic cell,,ದೈಹಿಕ ಕೋಶ,,,,,,,
,,Somber,,ಸಾಮ್ಯ,,,,,,,
,,Southern chicken fly,,ದಕ್ಷಿಣದ ಕೋಳಿ ಚಿಕ್ಕಟ,,,,,,,
,,Sowbug,,ಮರದ ತಿಗಣೆ (ಮರಹೇನು),,,,,,,
,,Space spray,,ಅವಕಾಶ ಸಿಂಪರಣೆ; ಅಂತರ ಸಿಂಪರಣೆ,,,,,,,
,,Spawn,,ಶಿಲೀಂಧ್ರಜನಕ; ಮೊಟ್ಟೆ ಇಡು,,,,,,,
,,Special biting fly (sub-type),,ವಿಶಿಷ್ಟ ಕಚ್ಚುವ ನೊಣ (ಉಪಬಗೆ),,,,,,,
,,Specialised cell,,ನೈಪುಣ್ಯತೆಪಡೆದ ಕೋಶ; ವೈಶಿಷ್ಟ ಕೋಶ,,,,,,,
,,Species,,ಪ್ರಭೇದ,,,,,,,
,,Spermary,,ರೇತ್ರಾಶಯ,,,,,,,
,,Spermatheca,,ರೇತಸ್ಸು ಕೋಶ,,,,,,,
,,Spermathecal gland,,ರೇತಸ್ಸು ಗ್ರಂಥಿ,,,,,,,
,,Spermatogenesis,,ರೇತ್ರಾಣು ಜನನ,,,,,,,
,,Spermduct,,ಬೀಜಾಶಯ ನಾಳ,,,,,,,
,,Sphincter,,ನಿಮೀಲಕ; ಉಂಗುರದಾಕಾರದ ಸಂಕೋಚಕ ಸ್ನಾಯು,,,,,,,
,,Sphinx caterpillar,,ರಕ್ಕಸ ಹುಳು,,,,,,,
,,Spice beetle,,ಮಸಾಲೆ ದುಂಬಿ,,,,,,,
,,Spicule,,ಸೂಚ್ಯಂಗ,,,,,,,
,,Spider,,ಜೇಡ,,,,,,,
,,Spinule,,ಸಣ್ಣಮುಳ್ಳು,,,,,,,
,,Spine,,ಮುಳ್ಳು,,,,,,,
,,Spinneret,,ಜೊಲ್ಲು ಸುರಿಸುವ ತಂತು; ರೇಷ್ಮೆ ಸುರಿಸುವ ತಂತು; ನೂಲುವ ಅಂಗ,,,,,,,
,,Spiracle,,ಶ್ವಾಸರಂಧ್ರ,,,,,,,
,,Spire disease,,ಕಬ್ಬಿನ ಹೊಡೆರೋಗ,,,,,,,
,,Spittle bug,,ಬುರುಗಿನ ಹುಳು; ನೊರೆ ತಿಗಣೆ,,,,,,,
,,Split-worm,,ಸೀಳುಹುಳು,,,,,,,
,,Spodoptera,,ಉಂಗುರದ ಹುಳು; ಸ್ಪೋಡಾಪ್ಟಿರ,,,,,,,
,,Spoilage,,ಹಾಳಾಗುವಿಕೆ; ಕೆಡುವಿಕೆ,,,,,,,
,,Sponging,,ಹೀರಿಕೊಳ್ಳುವಿಕೆ,,,,,,,
,,Sponging mouth part,,ಒತ್ತಿ ಹೀರುವ ಬಾಯಿಭಾಗ,,,,,,,
,,Sponging type,,ಹೀರುವ ಬಗೆ,,,,,,,
,,Sporadic pest,,ಆಕಸ್ಮಿಕ ಪೀಡೆ,,,,,,,
,,Spore,,ಬೀಜಾಣು; ಬೀಜಕಣ,,,,,,,
,,Spotted boll worm,,ಕಾಯಿಕೊರೆಕ ಚುಕ್ಕೆ ಹುಳು,,,,,,,
,,Spotted tick fever,,ಚುಕ್ಕೆ ಜ್ವರದ ಉಣ್ಣೆ,,,,,,,
,,Spout,,ಮುಖನಾಳ; ಹರಿನಳಿಕೆ,,,,,,,
,,Spray,,ಸಿಂಪಡಿಸು,,,,,,,
,,Spray assembly,,ಸಿಂಪರಣೋಪಕರಣ; ಸಿಂಪರಣ ಜೋಡಣೆ,,,,,,,
,,Spray boom,,ಸಿಂಪರಣೆ ಕೊಳವೆ,,,,,,,
,,Spray calender,,ಸಿಂಪರಣೆ ಪಂಚಾಂಗ,,,,,,,
,,Spring,,ಎಗರು ಪಟ್ಟಿ,,,,,,,
,,Spring tail,,ಜಿಗಿಬಾಲ,,,,,,,
,,Spur,,ಚಲಿಸುವ ಮುಳ್ಳು; ಬಿರುಗೂದಲು,,,,,,,
,,Squamae,,ಪೊರೆಗಳು,,,,,,,
,,Stabilizing agent,,ಸ್ಥಿರಪಡಿಸುವ ವಸ್ತು; ನೆಲೆಗೊಳಿಸುವ ನಿಯೋಗಿ,,,,,,,
,,Stable fly,,ಕುದುರೆ ಲಾಯದ ನೊಣ,,,,,,,
,,Stack base,,ನಿಟ್ಟು ತಳ,,,,,,,
,,Stacking,,ನಿಟ್ಟು ಕಟ್ಟುವಿಕೆ; ಮೆದೆ ಹಾಕುವಿಕೆ,,,,,,,
,,Stack line,,ನಿಟ್ಟು ಎಲ್ಲೆ,,,,,,,
,,Stage of host attacked,,ಆಸರೆ ಆಕ್ರಮಣದ ಹಂತ,,,,,,,
,,Stalked eye,,ತೊಟ್ಟು ಕಣ್ಣು,,,,,,,
,,Standard bin,,ಪ್ರಮಾಣಭೂತ ಕಣಜ,,,,,,,
,,Standard godown,,ಪ್ರಣಾಣಭೂತ ಮಳಿಗೆ,,,,,,,
,,Standardise,,ಒಂದು ಮಟ್ಟಕ್ಕೆ ತರುವುದು,,,,,,,
,,Static,,ನಿಶ್ಚೇಷ್ಟ,,,,,,,
,,Static control,,ಜಡಹತೋಟಿ,,,,,,,
,,Stem borer,,ಕಾಂಡ ಕೊರೆಯುವ ಹುಳು; ಕಾಂಡ ಕೊರೆಕ,,,,,,,
,,Stem fly borer,,ಕಾಂಡ ಕೊರೆಕ ನೊಣ,,,,,,,
,,Sterile,,ಗೊಡ್ಡು ಬಂಜೆ,,,,,,,
,,Sterile male technique,,ಗಂಡು ಸಂತಾನ ಹರಣ ವಿಧಾನ (ಪ್ರಯೋಗ),,,,,,,
,,Sterilisation,,ಕ್ರಿಮಿಶುದ್ಧೀಕರಣ; ಸಂತಾನ ಶಕ್ತಿ ಹರಣ,,,,,,,
,,Sterility,,ಬಂಜೆತನ,,,,,,,
,,Sternum,,ಎದೆಯಮೂಳೆ,,,,,,,
,,Sticktight chicken flea,,ಕೋಳಿ ಚಿಕ್ಕಟ,,,,,,,
,,Sticky liquid,,ಅಂಟು ದ್ರವ,,,,,,,
,,Stiffling,,ನೀರಿನ ಹೊಳೆಯುವ ಒಣಗಿಸುವಿಕೆ,,,,,,,
,,Stiffling chamber,,ಉಬ್ಬೆ ಕೋಣೆ,,,,,,,
,,Stimulant,,ಉತ್ತೇಜಕ,,,,,,,
,,Stimulus,,ಪ್ರಚೋದಕ,,,,,,,
,,Stinger,,ಅಂಡನಾಳ,,,,,,,
,,Stinging cell,,ಕುಟುಕು ಕೋಶ,,,,,,,
,,Stink bug,,ಗಬ್ಬು ತಿಗಣೆ,,,,,,,
,,Stock culture,,ಸಂಗ್ರಹ ಸಾಕಣೆ,,,,,,,
,,Stomach poison,,ಉದರ ಪಾಷಾಣ; ಹೊಟ್ಟೆ ಪಾಷಾಣ,,,,,,,
,,Stomoxys,,ಲಾಯದ ನೊಣ; ಸ್ಟೊಮಾಕ್ಸಿಸ್,,,,,,,
,,Stone chat,,ಕಲ್ಲು ಕುಟಿಗಿನ ಹಕ್ಕಿ,,,,,,,
,,Storability,,ದಾಸ್ತಾನಾರ್ಹತೆ; ಸಂಗ್ರಹಣಾರ್ಹತೆ,,,,,,,
,,Storage entomology,,ಉಗ್ರಾಣದ ಕೀಟವಿಜ್ಞಾನ,,,,,,,
,,Storage fungi,,ಕಣಜದ ಶಿಲೀಂಧ್ರಗಳು; ದಾಸ್ತಾನು ಶಿಲೀಂಧ್ರಗಳು; ಸಂಗ್ರಹಣ ಶಿಲೀಂಧ್ರಗಳು,,,,,,,
,,Storage technology,,ದಾಸ್ತಾನು ತಂತ್ರ ಕೌಶಲ್ಯ; ದಾಸ್ತಾನು ತಾಂತ್ರಿಕತೆ,,,,,,,
,,Stored paddy moth,,ಶೇಖರಿಸಿದ ಭತ್ತದ ಚಿಟ್ಟೆ,,,,,,,
,,Streak method,,ಎಳೆಯುವ ವಿಧಾನ,,,,,,,
,,Sterpsiptera,,ತಿರುಚು ಪಕ್ಷೀಯ; ಸ್ಟ್ರೆಪ್ಸಿಪ್ಟೀರ,,,,,,,
,,Striated,,ಗೆರೆಮಾದರಿ,,,,,,,
,,Striped bug,,ಪಟ್ಟಿ ತಿಗಣೆ,,,,,,,
,,Struggle for existence,,ಜೀವನದ ಹೋರಾಟ; ಉಳಿವಿಗಾಗಿ ಹೋರಾಟ (ಉಳಿಕೆ),,,,,,,
,,Study of insect,,ಕೀಟಗಳ ಅಧ್ಯಯನ,,,,,,,
,,Stylate,,ಲೇಖನಿರೂಢ,,,,,,,
,,Stylet,,ಕೊರೆಕಂಬಿ,,,,,,,
,,Stylet sac,,ಕೊರೆಕಂಬಿ ಚೀಲ,,,,,,,
,,Stylopise,,ಆಸರೆಗಳು ಆಕ್ರಮಿಸುವಿಕೆ,,,,,,,
,,Subcostal,,ಮುನ್ನಂಚಿನ ಕೆಳದಿಂಡು,,,,,,,
,,Subcostal vein,,ಮುಂದಿನ ಕೆಳನರದಿಂಡು,,,,,,,
,,Subcylindrical,,ನಸು ಉರುಳೆಯಾಕಾರ,,,,,,,
,,Subdose,,ಮಾರಕತ್ವಕ್ಕೆ ಕೆಳಮಟ್ಟದ ಪ್ರಮಾಣ; ಅಲ್ಪಪ್ರಮಾಣದ ಮಾರಕತ್ವ,,,,,,,
,,Sub family,,ಉಪಕುಟುಂಬ,,,,,,,
,,Subgena,,ಕೆಳಕಪಾಳ,,,,,,,
,,Subjective,,ವ್ಯಕ್ತಿಮನೋಗತ,,,,,,,
,,Sub-kingdom,,ಉಪಸಾಮ್ರಾಜ್ಯ,,,,,,,
,,Sublethal dose,,ಮಾರಕತ್ವಕ್ಕೆ ಕೆಳಮಟ್ಟ ಪ್ರಮಾಣ; ಅಲ್ಪಪ್ರಮಾಣದ ಮಾರಕತ್ವ,,,,,,,
,,Sublimation,,ಅನಿಲೀಕರಣ,,,,,,,
,,Suborder,,ಉಪಗಣ,,,,,,,
,,Substitute reproduction,,ಅನ್ಯಪ್ರತಿ ಸಂತಾನೋತ್ಪತ್ತಿ,,,,,,,
,,Subterranean termite,,ಭೂ ಅಂತರ್ಗತ ಗೆದ್ದಲು,,,,,,,
,,Subtribe,,ಉಪತಂಡ,,,,,,,
,,Successive instar,,ಅನುಕ್ರಮ ಹಂತ,,,,,,,
,,Sucking,,ಹೀರುವಿಕೆ,,,,,,,
,,Suction,,ಹೀರಿಕೆ,,,,,,,
,,Suffocation and drying,,ಬೀಸುಗಾಳಿಯಿಂದ ಒಣಗಿಸುವಿಕೆ,,,,,,,
,,Sugarcane frog hopper,,ಕಬ್ಬಿನ ಕಪ್ಪೆ ಜಿಗಿ,,,,,,,
,,Sugarcane leaf hopper,,ಕಬ್ಬಿನ ಎಲೆಯ ತಿಗಣೆ,,,,,,,
,,Sugary disease,,ಜೋನಿ ರೋಗ; ಸಕ್ಕರೆ ಖಾಯಿಲೆ,,,,,,,
,,Sunbrid,,ಕದಿರುಗಿಣಿ,,,,,,,
,,Super family,,ಮೇಲ್ತರದ ಕುಟುಂಬ,,,,,,,
,,Super heating,,ಅತಿಕಾವು,,,,,,,
,,Superior parasite,,ಶ್ರೇಷ್ಠ ಪರೋಪಜೀವಿ,,,,,,,
,,Superposition eye,,ಮತ್ತೊಂದರ ಮೇಲಿಟ್ಟ ಕಣ್ಣು,,,,,,,
,,Supplimentary,,ಪರಿಪೂರಕ; ಪೂರಕ,,,,,,,
,,Supplementary,,ಸುಪೂರಕ,,,,,,,
,,Suriace grass hopper,,ನೆಲದ ಚಿಟ್ಟೆ,,,,,,,
,,Surplus baiting,,ಅಧಿಕ ಆಹಾರ ಪ್ರಯೋಗ,,,,,,,
,,Survey,,ಸಮೀಕ್ಷೆ,,,,,,,
,,Succeptibility,,ಪ್ರಭಾವಕ್ಕೆ ಒಳಪಡುವಿಕೆ; ಈಡಾಗುವಿಕೆ,,,,,,,
,,Suspended animation,,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿ,,,,,,,
,,Suspension,,ತೇಲಾಡುವ,,,,,,,
,,Suture,,ಸೇತುವೆಗಳು (ಅನುಬಂಧ ಸೇತುವೆ),,,,,,,
,,Swallow tail,,ಕವಲು ತೋಕೆಯ ಹಕ್ಕಿ ಅಥವಾ ಚಿಟ್ಟೆ,,,,,,,
,,Swallow tail butterfly,,ಕವಲು ತೋಕೆ ಚಿಟ್ಟೆ,,,,,,,
,,Swamp fever,,ಕೊಳಚೆ ಜ್ವರ,,,,,,,
,,Swarming,,ಹಿಂಡು ಸಂಚಾರ; ಹಿಂಡು ಹೋಗುವುದು,,,,,,,
,,Swarming caterpillar,,ಮುತ್ತುವ ಹುಳು,,,,,,,
,,Sweat gland,,ಸ್ವೇದಗ್ರಂಥಿ,,,,,,,
,,Swift,,ವೇಗವಾಗಿ ಹಾರುವ,,,,,,,
,,Symbiont,,ಸಹಜೀವಿ,,,,,,,
,,Symbiosis,,ಸಹಜೀವನ,,,,,,,
,,Symbiotic,,ಕೀಟಗಳೊಡನೆ ಸಹಜೀವಿ; ಸಹಜೀವಿಯ,,,,,,,
,,Symmetrical,,ಸಮದ್ವಿಪಾರ್ಶ್ವ,,,,,,,
,,Symmetry,,ಸಮರೂಪತೆ,,,,,,,
,,Sympathetic nervous system,,ಅನುಕಂಪನ ನರವ್ಯವಸ್ಥೆ,,,,,,,
,,Synergist,,ಶಕ್ತಿವರ್ಧಕ ಸಹ ಕ್ರಿಯಾವಸ್ತು,,,,,,,
,,Synthesized organic insecticide,,ಸಂಯೋಜಿತ ಜೈವಿಕ ಕೀಟನಾಶಕ; ಸಂಯೋಜಿತ ಸಾವಯವ ಕೀಟನಾಶಕ,,,,,,,
,,Synthetic analogue,,ಸಂಯೋಜಿತ ಸದೃಶ ವಸ್ತು,,,,,,,
,,Systematic application,,ಶರೀರಾಂತರ್ಗತ ಪ್ರಯೋಗ,,,,,,,
,,Systematic entomology,,ವ್ಯವಸ್ಥಿತ ಕೀಟ ವಿಜ್ಞಾನ,,,,,,,
,,Systematic insecticide,,ದೇಹಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಪಾಷಾಣ; ಶರೀರಾಂತರ್ಗತ ಕೀಟನಾಶಕ,,,,,,,
,,System of organ,,ಅಂಗವ್ಯೂಹಗಳು,,,,,,,
,,Systole,,ಸಂಕುಚಿತನಾಗು (ಸಂಕುಚನ),,,,,,,
,,Tactic,,ತಂತ್ರ; ಚಟುವಟಿಕೆ,,,,,,,
,,Tactile sensilla,,ಸ್ಪರ್ಶೇಂದ್ರಿಯ,,,,,,,
,,Taenidia,,ಚರ್ಮದ ಪೊರೆ (ದಪ್ಪವಾದ ಸುರುಳಿ),,,,,,,
,,Tailed mealy bug,,ಬಾಲವಿರುವ ಹಿಟ್ಟಿನ ತಿಗಣೆ,,,,,,,
,,Tallow,,ಕೊಬ್ಬು,,,,,,,
,,Tank mix oil,,ಸ್ಪ್ರೇಯಂತ್ರದಲ್ಲೇ ಮಿಶ್ರವಾಗುವ ಎಣ್ಣೆ,,,,,,,
,,Tapeworm,,ಲಾಡಿ ಹುಳು,,,,,,,
,,Tarantula,,ಹೆಜ್ಜೇಡ,,,,,,,
,,Target organism,,ಗುರಿಜೀವಿ,,,,,,,
,,Tarsal,,ಹರಡು,,,,,,,
,,Tarsi,,ಕಾಲಿನ ಹರಡುಗಳು,,,,,,,
,,Tarsus,,ಹರಡು,,,,,,,
,,Telson,,ಕೊಂಡಿ,,,,,,,
,,Temporary parasite,,ತಾತ್ಕಾಲಿಕ ಪರತಂತ್ರ ಜೀವಿ; ತಾತ್ಕಾಲಿಕ ಪರೋಪಜೀವಿ; ತಾತ್ಕಾಲಿಕ ಪರಾವಲಂಬಿ,,,,,,,
,,Tendency,,ಒಲವು,,,,,,,
,,Tendon,,ಸ್ನಾಯುರಜ್ಜು,,,,,,,
,,Termite,,ಗೆದ್ದಲು,,,,,,,
,,Terrestrial insect,,ಭೂಚರ ಕೀಟ,,,,,,,
,,Testes,,ಬೀಜಾಶಯ,,,,,,,
,,Testicle,,ವೃಷಣ,,,,,,,
,,Testicular follicle,,ಗಂಡಿನ ಬೀಜಾಶಯ ಕೂಪ,,,,,,,
,,Tetraneura hirsute,,ರಾಗಿ ಬೇರಿನ ಹೇನು; ಟೆಟ್ರನ್ಯೂರ ಹಿರ್ಸುಟ,,,,,,,
,,Thalamus,,ಪುಷ್ಪಪಾತ್ರೆ,,,,,,,
,,Thelyotokous parthenogenetic,,ಹೆಣ್ಣು ಅನಿಷೇಚಕ,,,,,,,
,,Thelytoky,,ಕೇವಲ ಹೆಣ್ಣು ಉತ್ಪತ್ತಿ; ಸ್ತ್ರೀಲಿಂಗಜನನ,,,,,,,
,,Thick boll worm,,ಹತ್ತಿದಪ್ಪ ಕಾಯುಕೊರೆಕ ಹುಳು; ಧಡೂತಿ ಕಾಯಿ ಕೊರೆಕ ಹುಳು,,,,,,,
,,Thimble shaped,,ಕಾಪಿನಾಕಾರದ,,,,,,,
,,Thorax,,ಎದೆ,,,,,,,
,,Thread-waisted wasp,,ದಾರದಂತಹ ಸೊಂಟದ ಕಣಜ,,,,,,,
,,Thrips,,ಸಸ್ಯಕೀಟ; ಗಿಡದ ಚಿಕ್ಕಾಡು; ಥ್ರಿಪ್ಸ್,,,,,,,
,,Tibia,,ಮುಂದಿನ ಮೊಣಕಾಲು,,,,,,,
,,Tick,,ಉಣ್ಣೆ,,,,,,,
,,Tiger beetle,,ಹುಲಿದುಂಬಿ,,,,,,,
,,Tikka,,ಚುಕ್ಕೆರೋಗ,,,,,,,
,,Tinge glow,,ಮಿಣುಕು ಕಾಂತಿ,,,,,,,
,,Tipmoth,,ತುದಿಪತಂಗ,,,,,,,
,,Tissue,,ಅಂಗಾಂಶ; ಊತಕ,,,,,,,
,,Tobacco aphis,,ಹೊಗೆಸೊಪ್ಪಿನ ಹೇನು,,,,,,,
,,Tobacco beetle,,ತಂಬಾಕು ಕುಟ್ಟಿದುಂಬಿ,,,,,,,
,,Tobacco leaf caterpillar,,ಹೊಗೆಸೊಪ್ಪಿನ ಎಲೆ ಹುಳು,,,,,,,
,,Tobacco moth,,ಹೊಗೆಸೊಪ್ಪಿನ ಪತಂಗ,,,,,,,
,,To bank,,ಓಲು,,,,,,,
,,To dust,,ಧೂಳಿಸು,,,,,,,
,,Token baiting,,ಅಲ್ಪಾಹಾರ ಪ್ರಯೋಗ,,,,,,,
,,Topography,,ಭೂಮೇಲ್ಮೈಲಕ್ಷಣ,,,,,,,
,,Top shoot borer,,ಸುಳಿಕೊರೆಕ ಹುಳು,,,,,,,
,,Toxicity,,ವಿಷಕಾರಿತ್ವ,,,,,,,
,,Toxicity and safety,,ವಿಷ ಮತ್ತು ಕ್ಷೇಮ; ವಿಷ ಮತ್ತು ಸುರಕ್ಷಿತತೆ,,,,,,,
,,Toxic residue,,ಹಾನಿಕರ ಉಳಿಕೆ,,,,,,,
,,Toxin,,ವಿಷವಸ್ತು,,,,,,,
,,Trace element,,ಸೂಕ್ಷ್ಮಪ್ರಮಾಣಕ ಸೂಕ್ಷ್ಮಧಾತು,,,,,,,
,,Trachea,,ಉಸಿರುಗೊಳವೆ; ಶ್ವಾಸನಾಳ,,,,,,,
,,Tracheal gill,,ಶ್ವಾಸಕಿವಿರು,,,,,,,
,,Tracheal opening,,ಉಸಿರಾಡುವ ರಂಧ್ರ,,,,,,,
,,Tracheal system,,ನಾಳಕ್ರಮ,,,,,,,
,,Tracheole,,ಶ್ವಾಸನಳಿಕೆ,,,,,,,
,,Transformation,,ರೂಪಾಂತರ,,,,,,,
,,Translocation,,ಸ್ಥಳಾಂತರಿಸುವುದು,,,,,,,
,,Translucent,,ಪಾರದೀಪಕ,,,,,,,
,,Trap cropping,,ಆಕರ್ಷಕ ಸಸ್ಯ,,,,,,,
,,Trapezoidal,,ವಿಷಮ ಚತುರಸ್ರ,,,,,,,
,,Trapping,,ಯಂತ್ರೋಪಕರಣಗಳಿಗೆ ಸಿಕ್ಕಿಸಿಕೊಳ್ಳುವಿಕೆ,,,,,,,
,,Treatment,,ಚಿಕಿತ್ಸೆ,,,,,,,
,,Tree cricket,,ಮರಗಳ ಚಿನ್ಮುಂಡೆ,,,,,,,
,,Tree hopper,,ಮರಜಿಗಿ,,,,,,,
,,Trematoda,,ಕಾರಲು ಹುಳುವಗ,,,,,,,
,,Trichogen cell,,ಟ್ರೈಕೋಜನ್ ಕೋಶ (ಕೋಶವರ್ಧಿನಿ),,,,,,,
,,Trichoptera,,ರೋಮಪಕ್ಷೀಯ (ಟ್ರೈಕಾಪ್ಟಿರ),,,,,,,
,,Trigger plate,,ವಿಯೋಜಕ ಪಟ್ಟಿ,,,,,,,
,,Trigploblastic animal,,ಮುಪ್ಪುದರದ ಜೀವಿ,,,,,,,
,,Tritocerebrum,,ತ್ರೈಮಸ್ತಿಷ್ಕ,,,,,,,
,,Trochanter,,ತೊಡೆಯ ಗುಬುಟು,,,,,,,
,,Trophamnion,,ಪೌಷ್ಟಿಕ ಗರ್ಭವೇಷ್ಟಕ,,,,,,,
,,Tropical warehouse moth,,ಉಷ್ಣವಲಯದ ಮಳಿಗೆ ಪತಂಗ,,,,,,,
,,True red spider,,ನೈಜ ಕೆಂಪು ಜೇಡ,,,,,,,
,,Truncate,,ಭಿನ್ನಾಗ್ರ,,,,,,,
,,Trusses,,ಆಸರೆ ಕಟ್ಟುಗಳು,,,,,,,
,,Tube foot,,ನಳಿಕೆ ಪಾದ,,,,,,,
,,Tuberculate,,ರವೆಗಂತಿ,,,,,,,
,,Tungro virus,,ಶುಂಗ್ರೋ ನಂಜು ರೋಗ,,,,,,,
,,Turbellaria,,ಪ್ಲೆನೇರಿಯನ್ ಹುಳುವಿನ ವರ್ಗ; ಟರ್ಬೆಲ್ಲೇರಿಯ,,,,,,,
,,Tussock caterpillar,,ಕುಚ್ಚು ಕಂಬಳಿ ಹುಳು,,,,,,,
,,Tussock moth,,ಕುಚ್ಚು ಚಿಟ್ಟೆ,,,,,,,
,,Twig girdle,,ರೆಂಬೆನಡುಪಟ್ಟಿ ಕೀಟ,,,,,,,
,,Tympanum (Ear),,ಕಿವಿ; ಕಿವಿಯ ಹರೆ,,,,,,,
,,Udobatta,,ಊದುಬತ್ತಿ ರೋಗ; ನುತಾಪು ಕಡ್ಡಿ ರೋಗ,,,,,,,
,,Ultrasonic,,ಅತಿಸ್ರವಣ,,,,,,,
,,Ultra violet,,ನೀಲಲೋಹಿತಾತೀತ,,,,,,,
,,Underground storage,,ಭೂಗರ್ಭ ದಾಸ್ತಾನು,,,,,,,
,,Ungues,,ಮೊನೆಯುಗುರು,,,,,,,
,,Unicellular animal,,ಏಕಕೋಶಜೀವಿ; ಏಕಾಣುಜೀವಿ,,,,,,,
,,Unisexual,,ಏಕಲಿಂಗಿ,,,,,,,
,,Unit,,ಏಕಾಂಶ,,,,,,,
,,Univoltine,,ಏಕಸಂತತಿ (ರೇಷ್ಮೆಹುಳು),,,,,,,
,,Uterus,,ಗರ್ಭಕೋಶ,,,,,,,
,,Vacuum bottle,,ನಿರ್ವಾಯು ಸೀಸೆ,,,,,,,
,,Vacuum cleaner,,ಧೂಳುಚೋಷಕ; ನಿರ್ವಾಯು ಮಾರ್ಜನ,,,,,,,
,,Vacuum fumigation,,ಶೂನ್ಯಸ್ಥಳಧೂಪಕ ಪ್ರಯೋಗ,,,,,,,
,,Vagina,,ಯೋನಿನಾಳ,,,,,,,
,,Valve assembly,,ಕಪಾಟ ಜೋಡಣೆ,,,,,,,
,,Vane,,ದೃಷ್ಟಿ ಫಲಕ,,,,,,,
,,Vaporisation and recondensation,,ಹಬೆ ಹೋಗಿಸಿ ಪುನರ್ ಘನೀಕರಿಸುವಿಕೆ,,,,,,,
,,Vapouriser,,ಬಾಷ್ಪೀಕಾರಕ,,,,,,,
,,Vapour pressure,,ಹಬೆ ಒತ್ತಡ,,,,,,,
,,Vasa deferentia,,ರೇತ್ರನಾಳ,,,,,,,
,,Vegetable insect,,ತರಕಾರಿ ಕೀಟ,,,,,,,
,,Vegetable origin,,ಸಸ್ಯಜನ್ಯ ವಸ್ತುಗಳು,,,,,,,
,,Venation,,ನಾಳರಚನೆ,,,,,,,
,,Ventral blood vessel,,ಅಧೋರಕ್ತನಾಳ,,,,,,,
,,Ventral surface,,ಅಧೋಭಾಗ,,,,,,,
,,Vertebral colum,,ಬೆನ್ನುಹುರಿ,,,,,,,
,,Vertex,,ನೆತ್ತಿ,,,,,,,
,,Veterinary entomology,,ಪಶುವೈದ್ಯಕೀಯ ಕೀಟವಿಜ್ಞಾನ,,,,,,,
,,Viability,,ಬೀಜದ ಜೀವನ ಸಾಮರ್ಥ್ಯ,,,,,,,
,,Vibrissae,,ಬಿರುಗರಿಗಳು; ಬಿರುಗೂದಲು,,,,,,,
,,Virus,,ನಂಜು,,,,,,,
,,Virus disease,,ನಂಜುರೋಗ,,,,,,,
,,Visceral,,ಅಂತರ್ ಅವಯವ,,,,,,,
,,Visceral muscle,,ಅಂತರ್ ಅವಯವ ಸ್ನಾಯು,,,,,,,
,,Visceral nervous system,,ಅಂತರ್ ಅವಯವಗಳ ನರವ್ಯೂಹ,,,,,,,
,,Visceral sinus,,ಮಧ್ಯಕುಹರ,,,,,,,
,,Viscosity,,ಸ್ನಿಗ್ಧತೆ; ಸ್ನಿಗ್ಧತ್ವ; ಜಿಗಟು,,,,,,,
,,Vitamin,,ಅನ್ನಾಂಗ,,,,,,,
,,Vitelline membrane,,ಭ್ರೂಣಾವರಣ,,,,,,,
,,Viviparity,,ಜರಾಯುಜತ್ವ,,,,,,,
,,Viviparous,,ಜರಾಯುಜ,,,,,,,
,,Volatile liquid,,ಆವಿಯಾಗುವ ದ್ರಾವಕ,,,,,,,
,,Volatile oil,,ಚಂಚಲ ತೈಲ,,,,,,,
