ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Open wound,ತೆರೆದ ಗಾಯ,,,,,,,,,
,Operculum,ಮುಚ್ಚಳ,,,,,,,,,
,Opsonic,ವಿಷಾಣುಜೀರ್ಣಕ,,,,,,,,,
,Ophthalmia,ಕೆಂಗಣ್ಣು,,,,,,,,,
,Optic,"ಕಣ್ಣಿಗೆ ಸಂಬಂಧಿಸಿದ, ಕಣ್ಣುಬೇನೆ",,,,,,,,,
,Optic nerve,"ಚಕ್ಷುನರ, ಕಣ್ಣಿನ ನರ",,,,,,,,,
,Optimum fermentation,ಅತ್ಯನುಕೂಲತಮ ಹುದುಗುವಿಕೆ,,,,,,,,,
,Orbicularis oculi,ಕಣ್ಣುರೆಪ್ಪೆಯ ಸುತ್ತಿಗ ಸ್ನಾಯು,,,,,,,,,
,Orbicularis oris,ಬಾಯಿಗೂಡಿನ ಸುತ್ತಿಗ ಸ್ನಾಯು,,,,,,,,,
,Orbit of the eyeball,ಕಣ್ಣುಗೂಡು,,,,,,,,,
,Orchidecting,ಹಿಡ ಮಾಡುವಿಕೆ,,,,,,,,,
,Orchitis,ಬೀಜದುರಿತ,,,,,,,,,
,Orf,ಸಾಂಕ್ರಾಮಿಕ ಬೊಕ್ಕೆ(ಕುರು) ಚರ್ಮರೋಗ,,,,,,,,,
,Organ,ಅಂಗ,,,,,,,,,
,Organic amnesia,ಅಂಗದೋಷದ ಮರೆವು,,,,,,,,,
,Organic evolution,ಜೈವಿಕ ವಿಕಾಸ,,,,,,,,,
,Organogenesis,ಪ್ರಾಣಿ ಅಂಗಗಳ ಮೂಲ ಮತ್ತು ಬೆಳವಣಿಗೆ,,,,,,,,,
,Orthopnea,ನೆಟ್ಟುಸಿರು,,,,,,,,,
,Orts,ಪ್ರಾಣಿ ತಿನ್ನದೆ ಬಿಟ್ಟ ಆಹಾರ,,,,,,,,,
,Osseous,ಮೂಳೆಯೂತ,,,,,,,,,
,Ossification,ಮೂಳೆ ರಚನ ಪ್ರಕ್ರಿಯೆ,,,,,,,,,
,Osteoblast,ಮೂಳೆ ರಚಿಸುವ ಕೋಶ,,,,,,,,,
,Osteogenic,"ಮೂಳೆಜನಕ, ಎಲುಜನಕ",,,,,,,,,
,Osteomalacia,"ಎಲುಮೆತುವೆ, ಮೂಳೆಮೆತುವೆ",,,,,,,,,
,Osteoporosis,ಎಲುಬು ಜೊಳ್ಳಿಕೆ,,,,,,,,,
,Osteosarcoma,ಎಲುಜನಕ ಮಾಂಸಗಂತಿ,,,,,,,,,
,Outbreak,ರೋಗೋದ್ರೇಕ,,,,,,,,,
,Out breeding system,ಹೊರ ಸಂಕರಣ ಪದ್ಧತಿ,,,,,,,,,
,Outcrossing,ಹೊರ ಸಂಕರಣ,,,,,,,,,
,Outer coat,ಹೊರ ಹೊದಿಕೆ,,,,,,,,,
,Outliers,ಚಳಿಗಾಲದಲ್ಲಿ ಹೊರಗಿರಿಸಲಾದ ಜಾನುವಾರುಗಳು,,,,,,,,,
,Out wintering,ಚಳಿಗಾಲದಲ್ಲಿ ದನಗಳನ್ನುಬಯಲಿನಲ್ಲಿ ಬಿಡುವ ಪದ್ಧತಿ,,,,,,,,,
,Ova,ಅಂಡಾಣು,,,,,,,,,
,Ovarian follicle,ಅಂಡಾಣುಕೋಶ,,,,,,,,,
,Ovarian hormone oestrogen,"ಬೆದೆಜನಕ, ಅಂಡಚೋದಕ",,,,,,,,,
,Ovarian salpingitis,ಅಂಡಾಶಯ ಗರ್ಭನಾಳದುರಿತ,,,,,,,,,
,Ovariotomy,ಅಂಡಾಶಯಕೊಯ್ತೆಗೆತ,,,,,,,,,
,Ovary,ಅಂಡಾಶಯ,,,,,,,,,
,Over conditioned,ಬಹುವಾಗಿ ಕೊಬ್ಬಿರುವಿಕೆ,,,,,,,,,
,Over -shot jaws,ಮುಂಚಾಚಿದ ದವಡೆಗಳು,,,,,,,,,
,Oviduct,ಅಂಡನಾಳ,,,,,,,,,
,Ovulation,ಅಂಡಾಶಯದಿಂದ ಅಂಡಬಿಡುಗಡೆಯಾಗುವಿಕೆ,,,,,,,,,
,Ovum,ಅಂಡಾಣು,,,,,,,,,
,Oxytocin,ಹೆರುಚುರುಕಿ,,,,,,,,,
,Oxyuriasis,"ಮೊನೆಬಾಲುಳುತೆ, ಚೂಪುಬಾಲಿ ಜಂತುಬೇನೆ",,,,,,,,,
,Oyster shell flour,ಕಪ್ಪೆಚಿಪ್ಪಿನ ಪುಡಿ,,,,,,,,,
,Pack,ತಂಡ,,,,,,,,,
,Paddock,"ಆವರಣ, ಹುಲ್ಲುಗಾವಲು",,,,,,,,,
,Paddock grazing,ಸರದಿ ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Paddy straw,ಬತ್ತದ ಹುಲ್ಲು,,,,,,,,,
,Palate,ಅಂಗುಳು,,,,,,,,,
,Palatine tonsil,"ಅಂಗುಳು ಟಾನ್ಸಿಲ್, ಅಂಗುಳು ಗಳಗಂಡರೋಗ",,,,,,,,,
,Palmaris longus,ಅಂಗೈಯ ಉದ್ದನೆಯ ಸ್ನಾಯು,,,,,,,,,
,Pancreas,ಮೇದೋಜೀರಕ ಗ್ರಂಥಿ,,,,,,,,,
,Pancreatic enzyme,ಮೇದೋಜೀರಕಾಂಗದ ಕಿಣ್ವ,,,,,,,,,
,Pandemic,ಸಾಂಕ್ರಾಮಿಕ,,,,,,,,,
,Paneer press,ಪನೀರ್ ಒತ್ತುಯಂತ್ರ,,,,,,,,,
,Panniculus,ಪದರೂತಕ,,,,,,,,,
,Panting,"ಏರುಬ್ಬಸ, ಮೇಲುಸಿರು",,,,,,,,,
,Panzootic,ಸರ್ವವ್ಯಾಪಿ ಸೋಂಕುರೋಗ,,,,,,,,,
,Papilive,ಮೆಲಕುಚೀಲದ ಒಳಭಿತ್ತಿಯ ಮೇಲಿನ ಚಿಕ್ಕಚೂಚುಕಗಂತಿಗಳು,,,,,,,,,
,Papillary duct,ತೊಟ್ಟುನಾಳ,,,,,,,,,
,Papillomatosis,ಚೂಚಕ ಗಂತಿಬೇನೆ,,,,,,,,,
,Paraganglion,ಸಹನರಗಂಟುಗಳು,,,,,,,,,
,Para Grass,ಪ್ಯಾರಾಹುಲ್ಲು,,,,,,,,,
,Paralysis,ಪಾರ್ಶ್ವವಾಯು,,,,,,,,,
,Paraovarian cyst,ಅಂಡಾಶಯಕ ಹೊರಗುಳ್ಳೆ,,,,,,,,,
,Parasite,ಪರೋಪಜೀವಿ,,,,,,,,,
,Parasympathetic,ಉಪಾನುವೇದನ,,,,,,,,,
,Parasympathetic nerve,ಉಪಾನುವೇದನ ನರ,,,,,,,,,
,Parathyroid,"ಬದಿಗುರಾಣಿಕ, ಗುರಾಣಿಕ ಬದಿಯ",,,,,,,,,
,Paratuberculosis,"ಜೋನ್ಸ್ ರೋಗ, ಹುಸಿಕ್ಷಯ",,,,,,,,,
,parental breed,ಮಾತೃತಳಿ,,,,,,,,,
,Parental combination,ಪಿತೃಸಂಯೋಜನೆ,,,,,,,,,
,Parenteral,"ಕರುಳೊಳಗಿನ, ಕರುಳಾಚಿನ",,,,,,,,,
,Parent stock,ಮೂಲ ಗುಂಪು / ಮಾತಾಪಿತೃಗಳು,,,,,,,,,
,Paresis,"ಜೋಗರಿಕೆ, ಸಂಚಾರ ಹೀನ ಪಾರ್ಶ್ವವಾಯು",,,,,,,,,
,Parietal lobe,ಪಾರ್ಶ್ವಭಾಗ / ಪಕ್ಕದ ಹಾಲೆ,,,,,,,,,
,Parieto Auricularis externus,"ಹೊರ ಅಂಗ ಭಿತ್ತಿ, ಕಿವಿಯಾಲೆ ಸ್ನಾಯು",,,,,,,,,
,Parieto Auricularis internus,ಒಳಅಂಗ ಭಿತ್ತಿ-ಕಿವಿಯಾಲೆ ಸ್ನಾಯು,,,,,,,,,
,Parity,ಸಂತಾನತೆ,,,,,,,,,
,Parlour,ಹಾಲುಕರೆಯುವ ಅಂಗಳ,,,,,,,,,
,Parotid,ಕಿವಿಬದಿಯ,,,,,,,,,
,Parotidoauricularis,ಬದಿಗಿವಿ / ಕಿವಿಯಾಲೆ ಸ್ನಾಯು,,,,,,,,,
,Pars convoluta,ಸುರುಳಿ ಭಾಗ,,,,,,,,,
,Partial dominance (gene),ಅರೆಪ್ರಭಾವೀ ವಂಶವಾಹಿ,,,,,,,,,
,Partial pressure,ಆಂಶಿಕ ಒತ್ತಡ,,,,,,,,,
,Partum heat,ಕರು ಹಾಕಿದ ನಂತರ ಬೆದೆಗೆ ಬರುವಿಕೆ,,,,,,,,,
,Parturient paresis,ಈನಿಕೆ ಜೋಮು / ಅರೆ ಪಾರ್ಶ್ವವಾಯು,,,,,,,,,
,Parturition,"ಪ್ರಸವ, ಹೆರಿಗೆ, ಮರಿ/ಕರು ಹಾಕುವಿಕೆ",,,,,,,,,
,Parturition pen or crate,ಪ್ರಸವದ ರೊಪ್ಪ ಅಥವಾ ಕೊಟ್ಟಿಗೆ,,,,,,,,,
,Pashmina goat,ಪ್ಯಾಶ್ಮೀನ ಮೇಕೆ,,,,,,,,,
,Paste,"ಕಣಕ, ಸರಿ, ಅಂಟು",,,,,,,,,
,Pastern joint,"ಚುಂಚುಗಾಲು, ಚುಂಚುಗಾಲಿಗೂ ಗೊರಸಿಗೂ ಇರುವ ಮಧ್ಯಭಾಗ",,,,,,,,,
,Pasteurisation,"ಪಾಶ್ಚರೀಕರಣ, ಉಕ್ಕಾರಿಕೆ",,,,,,,,,
,Pasteurise,ರೋಗಾಣುಮುಕ್ತಗೊಳಿಸು,,,,,,,,,
,Pasture,ಗೋಮಾಳ,,,,,,,,,
,Pasture management,ಗೋಮಾಳ ನಿರ್ವಾಹಣೆ,,,,,,,,,
,Pasture renovation,ಹುಲ್ಲುಗಾವಲು ಸುಧಾರಣೆ,,,,,,,,,
,Patches,ಮಚ್ಚೆಗಳು,,,,,,,,,
,Patella,ಮಂಡಿಚಿಪ್ಪು,,,,,,,,,
,Paternal half-sister,ಪಿತೃಸಂಬಂಧಿ ಅರೆಸೋದರಿ,,,,,,,,,
,Pathetic nerve,ಮಿದುಳಿನಿಂದ ಹೊರಡುವ ನಾಲ್ಕನೇ ನರ,,,,,,,,,
,Pathogen,ರೋಗಕಾರಕ,,,,,,,,,
,Pathogenesis,"ರೋಗೋತ್ಪತ್ತಿ, ರೋಗಜನನ",,,,,,,,,
,Pathogenicity test,ರೋಗಕಾರಕತೆ ಪರೀಕ್ಷೆ,,,,,,,,,
,Pathogenomic,ನಿರ್ದಿಷ್ಟರೋಗ ವಿಶೇಷ ಲಕ್ಷಣ,,,,,,,,,
,Pathological,"ರೋಗಲಕ್ಷಣದಿಂದ ಕೂಡಿದ, ರೋಗಗ್ರಸ್ಥ",,,,,,,,,
,Paunchy,ಬೊಜ್ಜು,,,,,,,,,
,Payer's patch,ಪೇಯರನ ಮಚ್ಚೆ,,,,,,,,,
,Peak milk,ಗರಿಷ್ಠ ಹಾಲು ಇಳುವರಿ,,,,,,,,,
,Pectineus,ಜುಂಜಿಕಸ್ನಾಯು,,,,,,,,,
,Peddock,ಬೇಲಿಹಾಕಿದ ಚಿಕ್ಕ ಹುಲ್ಲುಮೈದಾನ,,,,,,,,,
,Pediculosis,ಹೇನುಸೋಂಕು,,,,,,,,,
,Pedigree,"ಸಂತತಿ, ಪೀಳಿಗೆ, ವಂಶಾವಳಿ",,,,,,,,,
,Pedigree & herd record,ಪೀಳಿಗೆ ಮತ್ತು ಮಂದೆ / ಹಿಂಡಿನ ದಾಖಲೆ,,,,,,,,,
,Pedigree selection,ವಂಶಾವಳಿ ಆಯ್ಕೆ,,,,,,,,,
,Pedigree sheet,ವಂಶಾವಳಿ ಪಟ್ಟಿ,,,,,,,,,
,Pellet,ಉಂಡೆ,,,,,,,,,
,Pellet binders,ಉಂಡೆಬಂಧಕಗಳು,,,,,,,,,
,Pellet feed,ಗುಳಿಗೆಯಾಕಾರದ ಮೇವು,,,,,,,,,
,Pellicle,"ತೆಳುಪರೆ, ತೆಳುಚರ್ಮ",,,,,,,,,
,Pelt,"ಹಸಿ ಚರ್ಮ, ಹದಮಾಡಿದ ಸ್ವಾಭಾವಿಕ ಚರ್ಮ",,,,,,,,,
,Pelvic,ಕಿಳ್ಗುಳಿ,,,,,,,,,
,Pelvic arch,ಕಿಳ್ಗುಳಿ ಕಮಾನು,,,,,,,,,
,Pelvic ligament,ಕಿಳ್ಗುಳಿಯ ತಂತುಗಟ್ಟು,,,,,,,,,
,Pen,"ದೊಡ್ಡಿ, ರೊಪ್ಪ",,,,,,,,,
,Pendant,ಕುಣಿಕೆಯುಳ್ಳ ಸಣ್ಣಹಗ್ಗ,,,,,,,,,
,Pendro,ಗಟ್ಟಿಮುಟ್ಟಾದ,,,,,,,,,
,Pendulous udder,ತೂಗಾಡುವ ಕೆಚ್ಚಲು,,,,,,,,,
,Penectomy,ಶಿಶ್ನಕತ್ತರಿಕೆ,,,,,,,,,
,Pen for older heifers,ವಯಸ್ಸಾದ ಕಡಸುಗಳ ರೊಪ್ಪ,,,,,,,,,
,Penis,ಶಿಶ್ನ,,,,,,,,,
,Pepsin,ಪ್ರೊಟೀನ್ ಲಯಕ ಕಿಣ್ವ,,,,,,,,,
,Percutaneous,"ಚರ್ಮಾಂತರ, ಚರ್ಮತಳಮುಖೇನ",,,,,,,,,
,Perennial grass,ಬಹುವಾರ್ಷಿಕ ಹುಲ್ಲು,,,,,,,,,
,Pericardium,ಹೃದಯಾವರಣ,,,,,,,,,
,Perichondrium,ಮೃದ್ವಸ್ಥಿಯ ಹೊರಕೋಶ,,,,,,,,,
,Perimetritis,ಗರ್ಭಾಶಯದ ಸುತ್ತಲಸ್ಥಾನಿಕ ಹೊರಬಿಗಿ ಪರೆಯುರಿತ,,,,,,,,,
,Perinatas,ಹೆರಿಗೆಕಾಲದ,,,,,,,,,
,Perineal,ಗುದಮುಂದಾಣ,,,,,,,,,
,Periodic,ಅವಧಿಕ,,,,,,,,,
,Periodical vaccination,ಸಕಾಲ ಲಸಿಕೆ ಹಾಕುವಿಕೆ,,,,,,,,,
,Periosteum,"ಎಲುಬಿನ ಹೊರಕವಚ, ಎಲುಬಿನ ಹೊರಪರೆ",,,,,,,,,
,Peripheral nervous system,ಪದಧಿ ನರವ್ಯೂಹ,,,,,,,,,
,Peripheral neuropathy,ಪರಧಿಯ ನರಬೇನೆಗಳು,,,,,,,,,
,Peripheral sinus,ಪರಿಧಿಕುಳಿ,,,,,,,,,
,Peristalsis,"ಆವರ್ಚಲನೆ, ಪರಿಕ್ರಮ ಸ್ನಾಯು ಸಂಕೋಚನ",,,,,,,,,
,Peritoneum,"ಉದರ ಪರಿವೇಷ್ಟನ ಪಟಲ, ಉದರಾವರಣ ಪೊರೆ",,,,,,,,,
,Peritonitis,ಉದರ ಪರಿವೇಷ್ಟನ ಪಟಲದುರಿತ,,,,,,,,,
,Perky ears,ನಿಮಿರಿದ ಕಿವಿಗಳು,,,,,,,,,
,Permanent environmental effects,ಶಾಶ್ವತ ಪರಿಸರೀಯ ಪರಿಣಾಮಗಳು,,,,,,,,,
,Permanent Immunity,ಸ್ಥಿರರೋಗ ಪ್ರತಿರಕ್ಷತೆ,,,,,,,,,
,Permanent teeth,ಶಾಶ್ವತ ಹಲ್ಲುಗಳು,,,,,,,,,
,Peroneus longus,ನೀಳಸೂಚಿಲುಕಿ ಸ್ನಾಯು,,,,,,,,,
,Peroneus tertius,ಮಾರ್ಸೂಚಿಲುಕಿ ಸ್ನಾಯು,,,,,,,,,
,Per oral,ಬಾಯಿ ಮುಖೇನ,,,,,,,,,
,Persistence of yield,ಇಳುವರಿಯಲ್ಲಿ ಸಾತತ್ಯತೆ,,,,,,,,,
,Persistent hymen,ಯೋನಿನಾಳಪೊರೆ ಸ್ಥಿರ,,,,,,,,,
,Perspiration,ಬೆವರಿಕೆ,,,,,,,,,
,Pessary,ಗರ್ಭಾಶಯ ಸ್ಥಾಪಕ,,,,,,,,,
,Pesticide,ಪೀಡೆನಾಶಕ,,,,,,,,,
,Phagocyte,"ರೋಗಾಣುಗಳನ್ನು ನುಂಗಿ ಜೀರ್ಣಿಸುವ ಕೋಶ, ತೀನಿಕೋಶ, ಭಕ್ಷಕ ಕೋಶ",,,,,,,,,
,Phalanx,ಬೆರಳೆಲುಬು,,,,,,,,,
,Pharynx,"ಧ್ವನಿನಾಳ, ಗಂಟಲು ಕುಳಿ",,,,,,,,,
,Pharynx proper,ನಿಜಗಂಟಲುಕುಳಿ,,,,,,,,,
,Pharynx inversion,ಹಂತ ಹಿಮ್ಮರಳಿಕೆ,,,,,,,,,
,Phenotype,"ಗೋಚರ ಮಾದರಿ, ದೃಶ್ಯರೂಪಿ",,,,,,,,,
,Phenotypic correlation,ದೃಶ್ಯರೂಪಿ ಸಹ ಸಂಬಂಧ,,,,,,,,,
,Phenotypic selection,"ಬಾಹ್ಯರೂಪಿ ಆಯ್ಕೆ,ದೃಶ್ಯಬಗೆಯ ಆಯ್ಕೆ",,,,,,,,,
,Phenylbutazone,ಕೀಲು ಸಂದು ಮತ್ತು ಮಾಂಸಖಂಡ ಉರಿಯೂತದ ಶಾಮಕ ಔಷಧಿ,,,,,,,,,
,Pheromones,ಬಾಹ್ಯ ಚೋದನಿಕಗಳು,,,,,,,,,
,Phlebitis,"1. ಅಭಿಧಮನಿ ಭಿತ್ತಿ ಉರಿಯೂತ ರಕ್ತನಾಳದುರಿತ, ನಾಳುರಿತ, 2. ರಕ್ತ ಹೊರಸುರಿಕೆ",,,,,,,,,
,Phlegm,ಕಫ,,,,,,,,,
,Phosphatase test,"ಹಾಲಿನ ಪಾಶ್ಚರೀಕರಣ ಸಾಮರ್ಥ್ಯ, ಪರೀಕ್ಷಣೆ",,,,,,,,,
,Photo period,ಬೆಳಕಿನ ಅವಧಿ,,,,,,,,,
,Photophobia,ಬೆಳಕಿನಂಜಿಕ,,,,,,,,,
,Phyma,ಚರ್ಮಗಂತಿ,,,,,,,,,
,Physiological character,ಶಾರೀರಿಕ ಅಂಗ ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣ,,,,,,,,,
,Physiological constancy,ಶಾರೀರಿಕ ಅಂಗ ಕ್ರಿಯಾತ್ಮಕ ಸಮತೆ,,,,,,,,,
,Physiology,ಶರೀರ / ಅಂಗ / ಕ್ರಿಯಾಶಾಸ್ತ್ರ,,,,,,,,,
,Pigment,ವರ್ಣದ್ರವ್ಯ,,,,,,,,,
,Pigment paste,ವರ್ಣದ್ರವ್ಯಕಣಕ,,,,,,,,,
,Pili,"ಕೂದಲು, ರೋಮ",,,,,,,,,
,Pill,ಗುಳಿಗೆ,,,,,,,,,
,pin bone,"ದನಗಳ ಬಾಲದ ತಲೆಭಾಗದ ಅಕ್ಕಪಕ್ಕದಲ್ಲಿರುವ, ಎದ್ದುಕಾಣುವ ಮೂಳೆ, ಸೂಜಿ ಮೂಳೆ",,,,,,,,,
,Pining,ಜೀವಸತ್ವ ಬಿ2 ಕೊರತೆಯ ರೋಗ,,,,,,,,,
,Pink eye infection,ಕೆಂಗೆಣ್ಣುಸೋಂಕು,,,,,,,,,
,Pinna,ಹೊರಗಿವಿ,,,,,,,,,
,Pinna auricle,ಕಿವಿಯಹಾಲೆ,,,,,,,,,
,Pit silos,ಗುಂಡಿ ಮಾದರಿಯ ಹಗೇವುಗಳು,,,,,,,,,
,Pituitary gland,ತೆಮಡಿಕ / ಕಫಸ್ರಾವಕ ಗ್ರಂಥಿ,,,,,,,,,
,Pityriasis,ಚರ್ಮದ ಹೊದರೊಟ್ಟು,,,,,,,,,
,Placebo,ತಣಿಕ,,,,,,,,,
,Placenta,"ಮಾಸು, ಸತ್ತೆ, ಕಸ,ಜರಾಯು",,,,,,,,,
,Placentation,"1. ಪಿಂಡಪೀಠಸ್ಥಾಪನೆ, 2. ಮಾಸು / ಸೆತ್ತೆ ಹುಟ್ಟು",,,,,,,,,
,Placental membrane,ಸೆತ್ತೆಯ / ಮಾಸಿನ ಪೊರೆ,,,,,,,,,
,Placenta praevia,"ಅಡ್ಡಮಾಸು, ಮುಂಬಂದ ಮಾಸು",,,,,,,,,
,Placenta vera,ನಿಜಪೀಠ,,,,,,,,,
,Placentitis,ಮಾಸುರಿತ,,,,,,,,,
,Planned breeding,ಯೋಜಿತ ತಳಿ ಅಭಿವೃದ್ಧಿ,,,,,,,,,
,Plasma,1. ರಕ್ತರಸ 2. ದುಗ್ಧರಸ,,,,,,,,,
,Planter,ಹಿಂಗಾಲ ಹಿಂಬದಿ,,,,,,,,,
,Plasmolysis,"ಪ್ಲಾಸ್ಮಾಲಯನ, ಜೀವಿರಸಲಯನ",,,,,,,,,
,Plasma milk,ಕೆನೆತೆರಹಿತ ಹಾಲು,,,,,,,,,
,Plastic cooler,ಘನೀಕರಣ ಶೀತಕಯಂತ್ರ,,,,,,,,,
,Plastic curd,ಗಟ್ಟಿಮೊಸರು,,,,,,,,,
,Plastic surgery,ಸುರೂಪಕ ಚಿಕಿತ್ಸೆ,,,,,,,,,
,Plethora,"1. ಪಿತ್ತರಕ್ತ ಅತಿಸಮೃದ್ಧಿ, 2. ರಕ್ತತುಂಬಿಕೆ",,,,,,,,,
,Pleura,ಶ್ವಾಸಕೋಶಾವರಣದ ಪೊರೆ,,,,,,,,,
,Pleuropericardial membrane,ಪುಪ್ಪುಸ ಹೃದಯಾವರಣ ಪೊರೆ,,,,,,,,,
,Plump,"ಹಿಂಡು, ಗುಂಪು",,,,,,,,,
,Pneumonia,"ಪುಪ್ಪುಸುರಿತ, ನ್ಯುಮೋನಿಯ, ಶ್ವಾಸಕೋಶ ಉರಿಯೂತ",,,,,,,,,
,Poll,ಹೆಡೆ ತಲೆ / ತಲೆಕೊಂಬಿಲ್ಲದ ತಳಿಯ ದನ,,,,,,,,,
,Pollard,ಕೊಂಬು ತೆಗೆದ ಪ್ರಾಣಿ,,,,,,,,,
,Poll region,ಕುತ್ತಿಗೆ ಮೇಲ್ಭಾಗ,,,,,,,,,
,Polyarteritis nodosa,ಅನೇಕ ಧಮನಿಕಗಂಟು,,,,,,,,,
,Polydipsia,ಅತಿಬಾಯಾರಿಕೆ,,,,,,,,,
,Polygastric,ಹಲಜಠರದ,,,,,,,,,
,Polymorph,ಹಲರೂಪಿಕ,,,,,,,,,
,Polymyositis,ಸ್ನಾಯುಗಳುರಿತ ಕಾಯಿಲೆ,,,,,,,,,
,Polyunsaturated milk,ಬಹು ಅಸಂತೃಪ್ತಕೊಬ್ಬು ಹಾಲು,,,,,,,,,
,Polyurea,ಬಹು ಮೂತ್ರತೆ,,,,,,,,,
,Polyvalent vaccine,ಪಾಲಿವೇಲೆಂಟ್ ವ್ಯಾಕ್ಸೀನ್,,,,,,,,,
,Poor uterine Involution,ನಿಕೃಷ್ಟಗರ್ಭಕೋಶ ಹಿಮ್ಮುರಿಕೆ,,,,,,,,,
,Popliteus,ಹಿಮ್ಮಂಡಿಯ ಸ್ನಾಯು,,,,,,,,,
,Popliteal,"ಹಿಮ್ಮಂಡಿಯ, ಮಂಡಿಯ ಹಿಂಭಾಗದ ಕುಳಿ",,,,,,,,,
,Portal vein,ದ್ವಾರಸಿರ,,,,,,,,,
,Posterior blind sacs of rumen,ಮೆಲುಕು ಚೀಲದಲ್ಲಿನ ಹಿಂಭಾಗದ ಚೀಲಗಳು,,,,,,,,,
,Posterior costotransverse ligament,ಹಿಂಬದಿಯ ಪಕ್ಕೆಲುಬಿನ ಬಾಹು ತಂತುಗಟ್ಟಿ,,,,,,,,,
,Posterior lobule,ಹಿಂಭಾಗದ ಹಾಲೆ,,,,,,,,,
,Postpartum,ಹೆರಿಗೆಯನಂತರ,,,,,,,,,
,Postparture conception,ಹೆರಿಗೆಯನಂತರದ ಗರ್ಭಧರಿಸುವಿಕೆ,,,,,,,,,
,Post thaw mobility,ದ್ರವೀಕರಣನಂತರದ ಚಲನೆ,,,,,,,,,
,Pot bellied,ಡುಬ್ಬ ಹೊಟ್ಟೆಯ,,,,,,,,,
,Post weaning daily gain,ಮರಿಯನ್ನು ತಾಯಿಯಿಂದ ಬೇರ್ಪಡಿಸಿದ ನಂತರ ದೈನಂದಿನ ತೂಕದ ಹೆಚ್ಚಳ,,,,,,,,,
,Post-weaning heat,ಮರಿಬೇರ್ಪಡಿಸಿದ ನಂತರ ಬರುವ ಬೆದೆ,,,,,,,,,
,Potency,ಸಬಲತೆ,,,,,,,,,
,Poultice,"ಪಟ್ಟುಕಟ್ಟಿಕೆ, ಬಿಸಿಕಟ್ಟಿಕೆ",,,,,,,,,
,Powders,ಪುಡಿಗಳು,,,,,,,,,
,Pox,ಸಿಡಿಬು,,,,,,,,,
,Predisposition,ರೋಗಕ್ಕೀಡಾಗುವ ಸುಪ್ತತೆ ಅಥವಾ ಪ್ರವೃತ್ತಿ ಈಡಾಗುವಿಕೆ,,,,,,,,,
,Preen gland,ಪ್ರೀನ್ ತೈಲಗ್ರಂಥಿ,,,,,,,,,
,Pregnancy allowance,ಗಬ್ಬದ ಕಾಲದಲ್ಲಿ ಹೆಚ್ಚಿನ ವಿಶೇಷ ಮೇವು ಕೊಡುವಿಕೆ,,,,,,,,,
,Pregnancy diagnosis,"ಗರ್ಭತಪಾಸಣೆ, ಗರ್ಭಧಾರಣೆ ತಪಾಸಣೆ",,,,,,,,,
,Pregnant heifer,ಗರ್ಭಾಧಾರಣೆಯಾದ ಕಡಸು,,,,,,,,,
,Prehensile tongue,ಗ್ರಾಹಕ ಶಕ್ತಿಯುಳ್ಳ ನಾಲಗೆ,,,,,,,,,
,Premaxilla,ಮುಂದವಡೆ,,,,,,,,,
,Premolar,ಮುಂದವಡೆ ಹಲ್ಲು,,,,,,,,,
,Pre-partum care,"ಕರುಹಾಕುವ ಪೂರ್ವಲಕ್ಷ್ಯವಹಿಸುವಿಕೆ, ಹೆರಿಗೆ ಮುಂಚಿನ ಆರೈಕೆ",,,,,,,,,
,Prepotency,ಮುನ್ಸತ್ವ,,,,,,,,,
,Prepubic tendon,ಗುಂಜೆಲುವಿನ ಅಗ್ರಕಂಡರ,,,,,,,,,
,Prepuce,ಶಿಶ್ನಾಗ್ರದ ಮುಂದೊಗಲು,,,,,,,,,
,Preputial washing,ಶಿಶ್ನಾಗ್ರಮುಂದೊಗಲು ಶುದ್ಧೀಕರಣ,,,,,,,,,
,Prescription,ಮದ್ದು / ಔಷಧ ಸೇವನಾ ಸೂಚಿಬರಹ,,,,,,,,,
,"Preservative, silage",ರಸಮೇವು ಸಂರಕ್ಷಕ,,,,,,,,,
,Preventive measures,ಸಂರಕ್ಷಣ / ನಿಯಂತ್ರಣ ಕ್ರಮಗಳು,,,,,,,,,
,Prickle cell,"ಮ್ಯಾಲ್ಪೀಜಿಯನ್ ಪದರದ ಹೊರಚರ್ಮಕೋಶ, ಮುಳ್ಳು ಜೀವಕೋಶ",,,,,,,,,
,Primary energy,ಸತತವಾಗಿ ಲಭ್ಯವಿರುವ ಶಕ್ತಿ,,,,,,,,,
